id,venta_id
EN0001166,VE0078895
EN0001167,VE0085033
EN0001168,VE0066612
EN0001169,VE0059530
EN0001170,VE0021441
EN0001171,VE0037156
EN0001172,VE0003126
EN0001173,VE0041127
EN0001174,VE0056808
EN0001175,VE0035080
EN0001176,VE0030759
EN0001177,VE0073223
EN0001178,VE0000592
EN0001179,VE0033545
EN0001180,VE0047625
EN0001181,VE0011229
EN0001182,VE0070738
EN0001183,VE0074157
EN0001184,VE0094448
EN0001185,VE0070559
EN0001186,VE0057450
EN0001187,VE0028867
EN0001188,VE0088775
EN0001189,VE0001354
EN0001190,VE0083932
EN0001191,VE0053635
EN0001192,VE0045388
EN0001193,VE0054710
EN0001194,VE0038469
EN0001195,VE0036254
EN0001196,VE0085849
EN0001197,VE0027154
EN0001198,VE0083536
EN0001199,VE0041665
EN0001200,VE0073407
EN0001201,VE0053760
EN0001202,VE0030332
EN0001203,VE0088674
EN0001204,VE0089698
EN0001205,VE0033270
EN0001206,VE0020854
EN0001207,VE0078513
EN0001208,VE0057833
EN0001209,VE0086291
EN0001210,VE0033101
EN0001211,VE0050588
EN0001212,VE0087590
EN0001213,VE0063929
EN0001214,VE0005655
EN0001215,VE0062655
EN0001216,VE0035929
EN0001217,VE0087606
EN0001218,VE0033499
EN0001219,VE0061042
EN0001220,VE0041189
EN0001221,VE0057196
EN0001222,VE0039431
EN0001223,VE0034488
EN0001224,VE0084769
EN0001225,VE0033850
EN0001226,VE0026243
EN0001227,VE0010544
EN0001228,VE0094140
EN0001229,VE0069796
EN0001230,VE0098868
EN0001231,VE0018618
EN0001232,VE0081154
EN0001233,VE0059277
EN0001234,VE0074464
EN0001235,VE0094271
EN0001236,VE0043972
EN0001237,VE0019729
EN0001238,VE0066099
EN0001239,VE0064163
EN0001240,VE0099609
EN0001241,VE0023328
EN0001242,VE0012834
EN0001243,VE0069367
EN0001244,VE0052022
EN0001245,VE0086762
EN0001246,VE0050560
EN0001247,VE0092259
EN0001248,VE0082330
EN0001249,VE0035282
EN0001250,VE0008583
EN0001251,VE0030264
EN0001252,VE0070871
EN0001253,VE0074524
EN0001254,VE0025821
EN0001255,VE0069573
EN0001256,VE0092281
EN0001257,VE0027370
EN0001258,VE0016169
EN0001259,VE0098437
EN0001260,VE0029077
EN0001261,VE0035031
EN0001262,VE0013205
EN0001263,VE0070327
EN0001264,VE0062119
EN0001265,VE0095770
EN0001266,VE0072769
EN0001267,VE0099251
EN0001268,VE0034517
EN0001269,VE0097042
EN0001270,VE0038629
EN0001271,VE0076946
EN0001272,VE0098704
EN0001273,VE0032745
EN0001274,VE0080753
EN0001275,VE0061945
EN0001276,VE0038971
EN0001277,VE0034805
EN0001278,VE0076147
EN0001279,VE0051524
EN0001280,VE0088242
EN0001281,VE0025117
EN0001282,VE0049641
EN0001283,VE0060254
EN0001284,VE0030114
EN0001285,VE0066402
EN0001286,VE0032688
EN0001287,VE0035648
EN0001288,VE0088251
EN0001289,VE0042605
EN0001290,VE0053915
EN0001291,VE0044616
EN0001292,VE0064270
EN0001293,VE0032738
EN0001294,VE0086121
EN0001295,VE0066183
EN0001296,VE0076300
EN0001297,VE0032051
EN0001298,VE0009182
EN0001299,VE0046788
EN0001300,VE0080876
EN0001301,VE0009145
EN0001302,VE0064956
EN0001303,VE0059550
EN0001304,VE0059860
EN0001305,VE0038351
EN0001306,VE0012845
EN0001307,VE0046356
EN0001308,VE0042993
EN0001309,VE0018999
EN0001310,VE0009924
EN0001311,VE0030975
EN0001312,VE0046380
EN0001313,VE0026171
EN0001314,VE0042616
EN0001315,VE0097704
EN0001316,VE0025296
EN0001317,VE0003757
EN0001318,VE0014163
EN0001319,VE0093223
EN0001320,VE0091948
EN0001321,VE0025919
EN0001322,VE0038106
EN0001323,VE0012194
EN0001324,VE0043428
EN0001325,VE0078149
EN0001326,VE0036163
EN0001327,VE0027809
EN0001328,VE0014495
EN0001329,VE0032870
EN0001330,VE0040094
EN0001331,VE0042037
EN0001332,VE0094361
EN0001333,VE0058747
EN0001334,VE0061152
EN0001335,VE0067032
EN0001336,VE0019445
EN0001337,VE0011055
EN0001338,VE0048888
EN0001339,VE0045609
EN0001340,VE0004647
EN0001341,VE0069350
EN0001342,VE0035592
EN0001343,VE0032371
EN0001344,VE0027224
EN0001345,VE0011285
EN0001346,VE0082588
EN0001347,VE0018338
EN0001348,VE0049644
EN0001349,VE0062862
EN0001350,VE0024761
EN0001351,VE0041716
EN0001352,VE0059444
EN0001353,VE0002021
EN0001354,VE0035871
EN0001355,VE0044713
EN0001356,VE0031664
EN0001357,VE0052437
EN0001358,VE0026835
EN0001359,VE0066689
EN0001360,VE0074659
EN0001361,VE0058375
EN0001362,VE0059549
EN0001363,VE0079861
EN0001364,VE0003884
EN0001365,VE0092816
EN0001366,VE0088911
EN0001367,VE0060670
EN0001368,VE0030204
EN0001369,VE0086894
EN0001370,VE0075557
EN0001371,VE0013657
EN0001372,VE0054637
EN0001373,VE0087991
EN0001374,VE0066391
EN0001375,VE0043481
EN0001376,VE0074619
EN0001377,VE0039911
EN0001378,VE0074459
EN0001379,VE0053644
EN0001380,VE0054960
EN0001381,VE0058359
EN0001382,VE0004454
EN0001383,VE0093035
EN0001384,VE0088128
EN0001385,VE0038869
EN0001386,VE0024316
EN0001387,VE0086721
EN0001388,VE0010272
EN0001389,VE0005376
EN0001390,VE0005392
EN0001391,VE0033673
EN0001392,VE0073289
EN0001393,VE0035313
EN0001394,VE0062329
EN0001395,VE0002291
EN0001396,VE0094920
EN0001397,VE0075752
EN0001398,VE0026980
EN0001399,VE0079385
EN0001400,VE0005323
EN0001401,VE0079367
EN0001402,VE0024839
EN0001403,VE0072051
EN0001404,VE0062197
EN0001405,VE0025055
EN0001406,VE0010690
EN0001407,VE0025019
EN0001408,VE0077487
EN0001409,VE0045115
EN0001410,VE0056540
EN0001411,VE0048082
EN0001412,VE0086401
EN0001413,VE0026760
EN0001414,VE0058892
EN0001415,VE0004559
EN0001416,VE0048768
EN0001417,VE0001929
EN0001418,VE0009572
EN0001419,VE0059013
EN0001420,VE0014888
EN0001421,VE0036892
EN0001422,VE0097771
EN0001423,VE0036004
EN0001424,VE0039434
EN0001425,VE0074003
EN0001426,VE0082561
EN0001427,VE0021357
EN0001428,VE0063903
EN0001429,VE0036732
EN0001430,VE0082170
EN0001431,VE0082139
EN0001432,VE0073544
EN0001433,VE0084471
EN0001434,VE0011407
EN0001435,VE0023327
EN0001436,VE0041661
EN0001437,VE0007376
EN0001438,VE0084747
EN0001439,VE0088024
EN0001440,VE0047553
EN0001441,VE0065070
EN0001442,VE0002609
EN0001443,VE0010239
EN0001444,VE0064598
EN0001445,VE0018670
EN0001446,VE0018876
EN0001447,VE0042074
EN0001448,VE0050559
EN0001449,VE0048590
EN0001450,VE0046358
EN0001451,VE0035465
EN0001452,VE0084153
EN0001453,VE0004097
EN0001454,VE0059910
EN0001455,VE0008859
EN0001456,VE0054167
EN0001457,VE0079770
EN0001458,VE0054125
EN0001459,VE0040933
EN0001460,VE0048081
EN0001461,VE0019500
EN0001462,VE0048107
EN0001463,VE0066371
EN0001464,VE0005662
EN0001465,VE0027049
EN0001466,VE0066036
EN0001467,VE0000573
EN0001468,VE0006770
EN0001469,VE0039415
EN0001470,VE0085518
EN0001471,VE0040475
EN0001472,VE0012508
EN0001473,VE0020028
EN0001474,VE0005029
EN0001475,VE0008299
EN0001476,VE0029096
EN0001477,VE0050295
EN0001478,VE0052781
EN0001479,VE0030649
EN0001480,VE0059416
EN0001481,VE0030945
EN0001482,VE0004816
EN0001483,VE0059723
EN0001484,VE0078980
EN0001485,VE0070777
EN0001486,VE0088601
EN0001487,VE0004002
EN0001488,VE0027581
EN0001489,VE0034661
EN0001490,VE0056734
EN0001491,VE0067815
EN0001492,VE0056340
EN0001493,VE0021469
EN0001494,VE0005491
EN0001495,VE0052402
EN0001496,VE0089132
EN0001497,VE0037331
EN0001498,VE0016388
EN0001499,VE0077513
EN0001500,VE0089406
EN0001501,VE0067376
EN0001502,VE0066276
EN0001503,VE0058923
EN0001504,VE0051880
EN0001505,VE0073894
EN0001506,VE0019758
EN0001507,VE0047133
EN0001508,VE0032660
EN0001509,VE0037956
EN0001510,VE0006107
EN0001511,VE0031283
EN0001512,VE0050368
EN0001513,VE0048777
EN0001514,VE0086042
EN0001515,VE0091613
EN0001516,VE0083670
EN0001517,VE0020735
EN0001518,VE0021314
EN0001519,VE0016443
EN0001520,VE0070362
EN0001521,VE0082820
EN0001522,VE0095695
EN0001523,VE0018449
EN0001524,VE0087951
EN0001525,VE0074637
EN0001526,VE0072812
EN0001527,VE0018544
EN0001528,VE0037473
EN0001529,VE0005583
EN0001530,VE0038555
EN0001531,VE0073702
EN0001532,VE0014215
EN0001533,VE0085924
EN0001534,VE0056370
EN0001535,VE0050095
EN0001536,VE0014207
EN0001537,VE0048341
EN0001538,VE0083578
EN0001539,VE0046113
EN0001540,VE0034546
EN0001541,VE0010972
EN0001542,VE0073527
EN0001543,VE0043947
EN0001544,VE0091650
EN0001545,VE0093565
EN0001546,VE0012096
EN0001547,VE0070862
EN0001548,VE0017019
EN0001549,VE0077916
EN0001550,VE0073485
EN0001551,VE0014766
EN0001552,VE0011612
EN0001553,VE0040216
EN0001554,VE0010043
EN0001555,VE0075109
EN0001556,VE0092451
EN0001557,VE0040783
EN0001558,VE0089764
EN0001559,VE0070704
EN0001560,VE0049942
EN0001561,VE0041703
EN0001562,VE0074850
EN0001563,VE0044998
EN0001564,VE0088842
EN0001565,VE0087850
EN0001566,VE0022924
EN0001567,VE0007780
EN0001568,VE0021006
EN0001569,VE0095828
EN0001570,VE0040051
EN0001571,VE0069855
EN0001572,VE0001585
EN0001573,VE0083383
EN0001574,VE0002850
EN0001575,VE0070957
EN0001576,VE0060296
EN0001577,VE0012587
EN0001578,VE0065814
EN0001579,VE0066400
EN0001580,VE0000792
EN0001581,VE0060096
EN0001582,VE0050250
EN0001583,VE0005763
EN0001584,VE0065855
EN0001585,VE0093956
EN0001586,VE0001410
EN0001587,VE0055253
EN0001588,VE0048861
EN0001589,VE0044820
EN0001590,VE0041292
EN0001591,VE0080855
EN0001592,VE0012043
EN0001593,VE0018077
EN0001594,VE0033973
EN0001595,VE0023521
EN0001596,VE0002115
EN0001597,VE0023241
EN0001598,VE0079017
EN0001599,VE0023384
EN0001600,VE0089709
EN0001601,VE0080484
EN0001602,VE0024478
EN0001603,VE0052989
EN0001604,VE0068970
EN0001605,VE0049669
EN0001606,VE0026447
EN0001607,VE0054798
EN0001608,VE0084140
EN0001609,VE0057893
EN0001610,VE0065270
EN0001611,VE0002265
EN0001612,VE0073458
EN0001613,VE0008535
EN0001614,VE0093996
EN0001615,VE0068283
EN0001616,VE0003837
EN0001617,VE0029201
EN0001618,VE0033905
EN0001619,VE0061814
EN0001620,VE0061612
EN0001621,VE0080740
EN0001622,VE0039287
EN0001623,VE0046543
EN0001624,VE0069335
EN0001625,VE0027523
EN0001626,VE0068275
EN0001627,VE0023971
EN0001628,VE0054845
EN0001629,VE0078534
EN0001630,VE0037550
EN0001631,VE0003043
EN0001632,VE0012196
EN0001633,VE0075102
EN0001634,VE0035904
EN0001635,VE0001267
EN0001636,VE0043522
EN0001637,VE0055446
EN0001638,VE0089905
EN0001639,VE0090527
EN0001640,VE0026600
EN0001641,VE0086461
EN0001642,VE0054851
EN0001643,VE0091924
EN0001644,VE0058524
EN0001645,VE0044100
EN0001646,VE0064301
EN0001647,VE0057176
EN0001648,VE0091925
EN0001649,VE0059278
EN0001650,VE0079021
EN0001651,VE0080325
EN0001652,VE0051309
EN0001653,VE0050759
EN0001654,VE0039695
EN0001655,VE0094720
EN0001656,VE0077606
EN0001657,VE0004243
EN0001658,VE0083770
EN0001659,VE0065988
EN0001660,VE0068159
EN0001661,VE0034307
EN0001662,VE0013210
EN0001663,VE0075881
EN0001664,VE0038891
EN0001665,VE0041938
EN0001666,VE0057011
EN0001667,VE0075622
EN0001668,VE0057930
EN0001669,VE0027423
EN0001670,VE0087870
EN0001671,VE0053954
EN0001672,VE0097079
EN0001673,VE0025905
EN0001674,VE0065142
EN0001675,VE0049713
EN0001676,VE0032356
EN0001677,VE0050400
EN0001678,VE0082334
EN0001679,VE0005553
EN0001680,VE0069483
EN0001681,VE0038939
EN0001682,VE0060757
EN0001683,VE0087565
EN0001684,VE0076325
EN0001685,VE0079466
EN0001686,VE0035173
EN0001687,VE0031310
EN0001688,VE0084316
EN0001689,VE0027243
EN0001690,VE0014879
EN0001691,VE0050431
EN0001692,VE0018034
EN0001693,VE0074745
EN0001694,VE0041322
EN0001695,VE0039476
EN0001696,VE0067770
EN0001697,VE0024404
EN0001698,VE0003503
EN0001699,VE0097158
EN0001700,VE0093237
EN0001701,VE0069166
EN0001702,VE0034438
EN0001703,VE0008639
EN0001704,VE0068028
EN0001705,VE0096670
EN0001706,VE0034950
EN0001707,VE0090844
EN0001708,VE0092458
EN0001709,VE0076034
EN0001710,VE0077060
EN0001711,VE0037508
EN0001712,VE0077073
EN0001713,VE0090503
EN0001714,VE0093612
EN0001715,VE0034141
EN0001716,VE0005396
EN0001717,VE0062992
EN0001718,VE0074588
EN0001719,VE0068375
EN0001720,VE0046803
EN0001721,VE0014375
EN0001722,VE0097573
EN0001723,VE0001248
EN0001724,VE0013998
EN0001725,VE0069708
EN0001726,VE0029336
EN0001727,VE0056009
EN0001728,VE0080076
EN0001729,VE0063072
EN0001730,VE0068647
EN0001731,VE0093988
EN0001732,VE0000258
EN0001733,VE0039902
EN0001734,VE0053998
EN0001735,VE0015786
EN0001736,VE0035276
EN0001737,VE0022969
EN0001738,VE0010128
EN0001739,VE0081966
EN0001740,VE0024400
EN0001741,VE0043295
EN0001742,VE0050389
EN0001743,VE0061397
EN0001744,VE0050389
EN0001745,VE0052293
EN0001746,VE0011151
EN0001747,VE0011236
EN0001748,VE0056254
EN0001749,VE0098946
EN0001750,VE0055428
EN0001751,VE0014804
EN0001752,VE0019361
EN0001753,VE0061332
EN0001754,VE0024288
EN0001755,VE0017462
EN0001756,VE0004621
EN0001757,VE0066363
EN0001758,VE0053806
EN0001759,VE0062233
EN0001760,VE0099532
EN0001761,VE0005660
EN0001762,VE0055076
EN0001763,VE0029065
EN0001764,VE0050731
EN0001765,VE0018106
EN0001766,VE0018367
EN0001767,VE0010009
EN0001768,VE0080194
EN0001769,VE0087690
EN0001770,VE0057096
EN0001771,VE0086343
EN0001772,VE0028548
EN0001773,VE0052005
EN0001774,VE0006293
EN0001775,VE0066881
EN0001776,VE0035296
EN0001777,VE0084850
EN0001778,VE0093708
EN0001779,VE0066716
EN0001780,VE0031141
EN0001781,VE0076259
EN0001782,VE0024363
EN0001783,VE0056757
EN0001784,VE0032867
EN0001785,VE0060607
EN0001786,VE0066053
EN0001787,VE0026037
EN0001788,VE0085715
EN0001789,VE0034170
EN0001790,VE0063691
EN0001791,VE0014704
EN0001792,VE0085034
EN0001793,VE0090099
EN0001794,VE0008803
EN0001795,VE0020915
EN0001796,VE0071664
EN0001797,VE0005921
EN0001798,VE0048206
EN0001799,VE0079891
EN0001800,VE0041320
EN0001801,VE0096645
EN0001802,VE0096631
EN0001803,VE0049624
EN0001804,VE0073446
EN0001805,VE0046418
EN0001806,VE0021800
EN0001807,VE0032371
EN0001808,VE0097813
EN0001809,VE0097264
EN0001810,VE0038600
EN0001811,VE0078417
EN0001812,VE0003867
EN0001813,VE0018843
EN0001814,VE0045863
EN0001815,VE0052551
EN0001816,VE0007551
EN0001817,VE0013786
EN0001818,VE0016894
EN0001819,VE0086054
EN0001820,VE0086549
EN0001821,VE0013687
EN0001822,VE0051537
EN0001823,VE0061761
EN0001824,VE0008907
EN0001825,VE0035056
EN0001826,VE0058462
EN0001827,VE0006135
EN0001828,VE0005061
EN0001829,VE0068545
EN0001830,VE0095990
EN0001831,VE0095281
EN0001832,VE0020706
EN0001833,VE0060218
EN0001834,VE0016088
EN0001835,VE0016238
EN0001836,VE0047882
EN0001837,VE0097438
EN0001838,VE0027555
EN0001839,VE0073120
EN0001840,VE0004838
EN0001841,VE0003837
EN0001842,VE0089182
EN0001843,VE0008211
EN0001844,VE0079880
EN0001845,VE0074763
EN0001846,VE0087522
EN0001847,VE0052943
EN0001848,VE0096327
EN0001849,VE0010882
EN0001850,VE0006537
EN0001851,VE0034142
EN0001852,VE0040184
EN0001853,VE0098775
EN0001854,VE0042447
EN0001855,VE0064302
EN0001856,VE0039556
EN0001857,VE0026940
EN0001858,VE0023997
EN0001859,VE0064310
EN0001860,VE0088215
EN0001861,VE0021636
EN0001862,VE0052252
EN0001863,VE0014130
EN0001864,VE0052726
EN0001865,VE0001202
EN0001866,VE0033809
EN0001867,VE0091501
EN0001868,VE0076790
EN0001869,VE0095056
EN0001870,VE0066674
EN0001871,VE0069632
EN0001872,VE0038821
EN0001873,VE0030035
EN0001874,VE0000530
EN0001875,VE0098325
EN0001876,VE0029440
EN0001877,VE0007511
EN0001878,VE0071308
EN0001879,VE0062394
EN0001880,VE0056335
EN0001881,VE0093419
EN0001882,VE0017120
EN0001883,VE0077990
EN0001884,VE0079361
EN0001885,VE0058441
EN0001886,VE0073811
EN0001887,VE0003697
EN0001888,VE0053991
EN0001889,VE0023872
EN0001890,VE0035312
EN0001891,VE0077902
EN0001892,VE0008524
EN0001893,VE0078594
EN0001894,VE0089612
EN0001895,VE0029390
EN0001896,VE0063720
EN0001897,VE0071904
EN0001898,VE0039040
EN0001899,VE0089687
EN0001900,VE0055889
EN0001901,VE0005688
EN0001902,VE0050093
EN0001903,VE0088847
EN0001904,VE0020012
EN0001905,VE0015936
EN0001906,VE0077509
EN0001907,VE0058673
EN0001908,VE0098963
EN0001909,VE0095188
EN0001910,VE0033108
EN0001911,VE0071899
EN0001912,VE0038128
EN0001913,VE0030534
EN0001914,VE0008622
EN0001915,VE0076534
EN0001916,VE0010760
EN0001917,VE0014978
EN0001918,VE0097920
EN0001919,VE0041904
EN0001920,VE0007488
EN0001921,VE0083746
EN0001922,VE0016438
EN0001923,VE0056802
EN0001924,VE0088276
EN0001925,VE0006574
EN0001926,VE0050139
EN0001927,VE0055458
EN0001928,VE0064343
EN0001929,VE0093124
EN0001930,VE0057254
EN0001931,VE0028145
EN0001932,VE0069920
EN0001933,VE0080599
EN0001934,VE0097466
EN0001935,VE0075176
EN0001936,VE0068326
EN0001937,VE0081193
EN0001938,VE0054402
EN0001939,VE0003914
EN0001940,VE0008591
EN0001941,VE0088672
EN0001942,VE0031155
EN0001943,VE0096984
EN0001944,VE0059174
EN0001945,VE0083216
EN0001946,VE0030818
EN0001947,VE0055439
EN0001948,VE0014858
EN0001949,VE0079897
EN0001950,VE0050800
EN0001951,VE0007952
EN0001952,VE0026249
EN0001953,VE0034074
EN0001954,VE0052541
EN0001955,VE0047971
EN0001956,VE0034480
EN0001957,VE0098273
EN0001958,VE0067691
EN0001959,VE0068265
EN0001960,VE0017136
EN0001961,VE0071641
EN0001962,VE0060571
EN0001963,VE0063708
EN0001964,VE0004038
EN0001965,VE0066129
EN0001966,VE0015948
EN0001967,VE0033719
EN0001968,VE0089618
EN0001969,VE0002235
EN0001970,VE0070760
EN0001971,VE0052399
EN0001972,VE0063218
EN0001973,VE0099653
EN0001974,VE0049954
EN0001975,VE0003504
EN0001976,VE0094346
EN0001977,VE0013312
EN0001978,VE0024157
EN0001979,VE0019058
EN0001980,VE0043845
EN0001981,VE0017065
EN0001982,VE0016849
EN0001983,VE0039210
EN0001984,VE0063364
EN0001985,VE0036973
EN0001986,VE0083355
EN0001987,VE0049688
EN0001988,VE0093915
EN0001989,VE0019294
EN0001990,VE0008932
EN0001991,VE0029008
EN0001992,VE0017739
EN0001993,VE0016751
EN0001994,VE0065804
EN0001995,VE0060871
EN0001996,VE0026948
EN0001997,VE0061273
EN0001998,VE0022818
EN0001999,VE0051925
EN0002000,VE0028399
EN0002001,VE0003609
EN0002002,VE0063415
EN0002003,VE0059213
EN0002004,VE0012018
EN0002005,VE0094085
EN0002006,VE0019864
EN0002007,VE0094489
EN0002008,VE0011417
EN0002009,VE0046644
EN0002010,VE0092197
EN0002011,VE0068966
EN0002012,VE0069980
EN0002013,VE0097145
EN0002014,VE0019339
EN0002015,VE0046537
EN0002016,VE0004474
EN0002017,VE0079751
EN0002018,VE0037921
EN0002019,VE0057341
EN0002020,VE0076899
EN0002021,VE0092346
EN0002022,VE0030120
EN0002023,VE0074694
EN0002024,VE0018860
EN0002025,VE0018815
EN0002026,VE0076109
EN0002027,VE0014894
EN0002028,VE0092280
EN0002029,VE0010628
EN0002030,VE0042775
EN0002031,VE0027972
EN0002032,VE0086869
EN0002033,VE0055823
EN0002034,VE0091366
EN0002035,VE0028820
EN0002036,VE0028338
EN0002037,VE0096153
EN0002038,VE0008453
EN0002039,VE0087281
EN0002040,VE0090416
EN0002041,VE0046217
EN0002042,VE0015734
EN0002043,VE0044042
EN0002044,VE0092050
EN0002045,VE0058819
EN0002046,VE0068911
EN0002047,VE0077676
EN0002048,VE0061456
EN0002049,VE0079633
EN0002050,VE0006447
EN0002051,VE0083856
EN0002052,VE0055180
EN0002053,VE0040781
EN0002054,VE0047509
EN0002055,VE0038001
EN0002056,VE0067614
EN0002057,VE0029166
EN0002058,VE0033616
EN0002059,VE0090652
EN0002060,VE0006905
EN0002061,VE0050258
EN0002062,VE0065884
EN0002063,VE0076455
EN0002064,VE0026043
EN0002065,VE0035943
EN0002066,VE0081873
EN0002067,VE0046426
EN0002068,VE0032466
EN0002069,VE0098621
EN0002070,VE0071548
EN0002071,VE0053069
EN0002072,VE0065878
EN0002073,VE0054703
EN0002074,VE0017644
EN0002075,VE0063649
EN0002076,VE0027762
EN0002077,VE0079591
EN0002078,VE0060666
EN0002079,VE0000354
EN0002080,VE0059460
EN0002081,VE0092484
EN0002082,VE0072716
EN0002083,VE0040064
EN0002084,VE0046702
EN0002085,VE0014716
EN0002086,VE0068571
EN0002087,VE0011310
EN0002088,VE0050385
EN0002089,VE0089246
EN0002090,VE0091099
EN0002091,VE0040521
EN0002092,VE0009954
EN0002093,VE0017382
EN0002094,VE0080782
EN0002095,VE0027777
EN0002096,VE0044564
EN0002097,VE0024938
EN0002098,VE0091765
EN0002099,VE0095882
EN0002100,VE0073738
EN0002101,VE0038554
EN0002102,VE0062886
EN0002103,VE0020455
EN0002104,VE0054681
EN0002105,VE0017319
EN0002106,VE0060913
EN0002107,VE0014951
EN0002108,VE0032624
EN0002109,VE0087706
EN0002110,VE0008581
EN0002111,VE0046101
EN0002112,VE0015228
EN0002113,VE0049401
EN0002114,VE0014228
EN0002115,VE0066058
EN0002116,VE0052785
EN0002117,VE0075351
EN0002118,VE0028110
EN0002119,VE0032205
EN0002120,VE0018003
EN0002121,VE0084645
EN0002122,VE0041095
EN0002123,VE0043276
EN0002124,VE0011233
EN0002125,VE0084698
EN0002126,VE0090524
EN0002127,VE0014071
EN0002128,VE0039115
EN0002129,VE0052431
EN0002130,VE0000056
EN0002131,VE0043495
EN0002132,VE0023471
EN0002133,VE0001397
EN0002134,VE0061816
EN0002135,VE0061804
EN0002136,VE0049107
EN0002137,VE0027583
EN0002138,VE0024186
EN0002139,VE0070945
EN0002140,VE0056330
EN0002141,VE0024344
EN0002142,VE0048032
EN0002143,VE0074126
