id,nivel_permiso
CL0001271,superusuario
CL0001272,superusuario
CL0001273,superusuario
CL0001274,megausuario
CL0001275,megausuario
CL0001276,superusuario
CL0001277,superusuario
CL0001278,megausuario
CL0001279,megausuario
CL0001280,superusuario
CL0001281,megausuario
CL0001282,superusuario
CL0001283,superusuario
CL0001284,superusuario
CL0001285,superusuario
CL0001286,superusuario
CL0001287,megausuario
CL0001288,superusuario
CL0001289,superusuario
CL0001290,megausuario
CL0001291,superusuario
CL0001292,superusuario
CL0001293,megausuario
CL0001294,megausuario
CL0001295,superusuario
CL0001296,megausuario
CL0001297,megausuario
CL0001298,megausuario
CL0001299,megausuario
CL0001300,megausuario
CL0001301,superusuario
CL0001302,megausuario
CL0001303,megausuario
CL0001304,megausuario
CL0001305,superusuario
CL0001306,superusuario
CL0001307,megausuario
CL0001308,superusuario
CL0001309,superusuario
CL0001310,megausuario
CL0001311,superusuario
CL0001312,megausuario
CL0001313,superusuario
CL0001314,superusuario
CL0001315,megausuario
CL0001316,superusuario
CL0001317,superusuario
CL0001318,superusuario
CL0001319,superusuario
CL0001320,megausuario
CL0001321,megausuario
CL0001322,megausuario
CL0001323,superusuario
CL0001324,megausuario
CL0001325,superusuario
CL0001326,megausuario
CL0001327,megausuario
CL0001328,superusuario
CL0001329,megausuario
CL0001330,superusuario
CL0001331,megausuario
CL0001332,megausuario
CL0001333,megausuario
CL0001334,megausuario
CL0001335,megausuario
CL0001336,megausuario
CL0001337,megausuario
CL0001338,superusuario
CL0001339,superusuario
CL0001340,megausuario
CL0001341,superusuario
CL0001342,superusuario
CL0001343,megausuario
CL0001344,megausuario
CL0001345,megausuario
CL0001346,megausuario
CL0001347,superusuario
CL0001348,superusuario
CL0001349,superusuario
CL0001350,superusuario
CL0001351,megausuario
CL0001352,megausuario
CL0001353,superusuario
CL0001354,superusuario
CL0001355,megausuario
CL0001356,superusuario
CL0001357,superusuario
CL0001358,megausuario
CL0001359,superusuario
CL0001360,superusuario
CL0001361,superusuario
CL0001362,megausuario
CL0001363,megausuario
CL0001364,megausuario
CL0001365,megausuario
CL0001366,megausuario
CL0001367,megausuario
CL0001368,superusuario
CL0001369,megausuario
CL0001370,megausuario
CL0001371,superusuario
CL0001372,superusuario
CL0001373,superusuario
CL0001374,superusuario
CL0001375,superusuario
CL0001376,superusuario
CL0001377,megausuario
CL0001378,megausuario
CL0001379,megausuario
CL0001380,megausuario
CL0001381,superusuario
CL0001382,superusuario
CL0001383,megausuario
CL0001384,megausuario
CL0001385,megausuario
CL0001386,megausuario
CL0001387,superusuario
CL0001388,superusuario
CL0001389,megausuario
CL0001390,megausuario
CL0001391,superusuario
CL0001392,superusuario
CL0001393,superusuario
CL0001394,superusuario
CL0001395,megausuario
CL0001396,superusuario
CL0001397,superusuario
CL0001398,superusuario
CL0001399,superusuario
CL0001400,superusuario
CL0001401,superusuario
CL0001402,megausuario
CL0001403,megausuario
CL0001404,superusuario
CL0001405,superusuario
CL0001406,superusuario
CL0001407,superusuario
CL0001408,megausuario
CL0001409,megausuario
CL0001410,superusuario
CL0001411,superusuario
CL0001412,megausuario
CL0001413,megausuario
CL0001414,superusuario
CL0001415,megausuario
CL0001416,superusuario
CL0001417,megausuario
CL0001418,megausuario
CL0001419,megausuario
CL0001420,superusuario
CL0001421,megausuario
CL0001422,megausuario
CL0001423,megausuario
CL0001424,megausuario
CL0001425,megausuario
CL0001426,megausuario
CL0001427,superusuario
CL0001428,megausuario
CL0001429,megausuario
CL0001430,megausuario
CL0001431,superusuario
CL0001432,megausuario
CL0001433,megausuario
CL0001434,superusuario
CL0001435,megausuario
CL0001436,megausuario
CL0001437,superusuario
CL0001438,megausuario
CL0001439,megausuario
CL0001440,megausuario
CL0001441,superusuario
CL0001442,superusuario
CL0001443,superusuario
CL0001444,superusuario
CL0001445,superusuario
CL0001446,superusuario
CL0001447,megausuario
CL0001448,megausuario
CL0001449,megausuario
CL0001450,megausuario
CL0001451,superusuario
CL0001452,megausuario
CL0001453,megausuario
CL0001454,megausuario
CL0001455,megausuario
CL0001456,superusuario
CL0001457,superusuario
CL0001458,superusuario
CL0001459,superusuario
CL0001460,superusuario
CL0001461,megausuario
CL0001462,megausuario
CL0001463,superusuario
CL0001464,megausuario
CL0001465,superusuario
CL0001466,superusuario
CL0001467,superusuario
CL0001468,megausuario
CL0001469,megausuario
CL0001470,superusuario
CL0001471,megausuario
CL0001472,superusuario
CL0001473,megausuario
CL0001474,superusuario
CL0001475,megausuario
CL0001476,megausuario
CL0001477,megausuario
CL0001478,superusuario
CL0001479,superusuario
CL0001480,superusuario
CL0001481,superusuario
CL0001482,superusuario
CL0001483,megausuario
CL0001484,superusuario
CL0001485,megausuario
CL0001486,superusuario
CL0001487,superusuario
CL0001488,megausuario
CL0001489,megausuario
CL0001490,megausuario
CL0001491,megausuario
CL0001492,megausuario
CL0001493,megausuario
CL0001494,megausuario
CL0001495,superusuario
CL0001496,megausuario
CL0001497,superusuario
CL0001498,superusuario
CL0001499,superusuario
CL0001500,superusuario
CL0001501,superusuario
CL0001502,megausuario
CL0001503,megausuario
CL0001504,superusuario
CL0001505,superusuario
CL0001506,superusuario
CL0001507,superusuario
CL0001508,superusuario
CL0001509,megausuario
CL0001510,megausuario
CL0001511,superusuario
CL0001512,megausuario
CL0001513,megausuario
CL0001514,megausuario
CL0001515,superusuario
CL0001516,megausuario
CL0001517,megausuario
CL0001518,superusuario
CL0001519,megausuario
CL0001520,superusuario
CL0001521,superusuario
CL0001522,megausuario
CL0001523,superusuario
CL0001524,superusuario
CL0001525,superusuario
CL0001526,megausuario
CL0001527,superusuario
CL0001528,megausuario
CL0001529,megausuario
CL0001530,megausuario
CL0001531,superusuario
CL0001532,megausuario
CL0001533,superusuario
CL0001534,superusuario
CL0001535,megausuario
CL0001536,superusuario
CL0001537,megausuario
CL0001538,superusuario
CL0001539,superusuario
CL0001540,megausuario
CL0001541,superusuario
CL0001542,superusuario
CL0001543,megausuario
CL0001544,megausuario
CL0001545,megausuario
CL0001546,superusuario
CL0001547,superusuario
CL0001548,megausuario
CL0001549,superusuario
CL0001550,megausuario
CL0001551,megausuario
CL0001552,superusuario
CL0001553,megausuario
CL0001554,megausuario
CL0001555,superusuario
CL0001556,superusuario
CL0001557,megausuario
CL0001558,megausuario
CL0001559,superusuario
CL0001560,superusuario
CL0001561,superusuario
CL0001562,megausuario
CL0001563,superusuario
CL0001564,megausuario
CL0001565,superusuario
CL0001566,superusuario
CL0001567,megausuario
CL0001568,megausuario
CL0001569,superusuario
CL0001570,megausuario
CL0001571,superusuario
CL0001572,megausuario
CL0001573,superusuario
CL0001574,superusuario
CL0001575,superusuario
CL0001576,superusuario
CL0001577,superusuario
CL0001578,superusuario
CL0001579,superusuario
CL0001580,superusuario
CL0001581,megausuario
CL0001582,megausuario
CL0001583,superusuario
CL0001584,superusuario
CL0001585,superusuario
CL0001586,megausuario
CL0001587,megausuario
CL0001588,megausuario
CL0001589,megausuario
CL0001590,superusuario
CL0001591,megausuario
CL0001592,megausuario
CL0001593,megausuario
CL0001594,superusuario
CL0001595,megausuario
CL0001596,superusuario
CL0001597,megausuario
CL0001598,superusuario
CL0001599,megausuario
CL0001600,megausuario
CL0001601,superusuario
CL0001602,superusuario
CL0001603,superusuario
CL0001604,megausuario
CL0001605,megausuario
CL0001606,megausuario
CL0001607,superusuario
CL0001608,megausuario
CL0001609,megausuario
CL0001610,megausuario
CL0001611,megausuario
CL0001612,superusuario
CL0001613,superusuario
CL0001614,superusuario
CL0001615,megausuario
CL0001616,superusuario
CL0001617,megausuario
CL0001618,megausuario
CL0001619,superusuario
CL0001620,megausuario
CL0001621,megausuario
CL0001622,megausuario
CL0001623,superusuario
CL0001624,superusuario
CL0001625,superusuario
CL0001626,superusuario
CL0001627,megausuario
CL0001628,megausuario
CL0001629,superusuario
CL0001630,megausuario
CL0001631,superusuario
CL0001632,megausuario
CL0001633,megausuario
CL0001634,superusuario
CL0001635,superusuario
CL0001636,superusuario
CL0001637,megausuario
CL0001638,megausuario
CL0001639,superusuario
CL0001640,superusuario
CL0001641,superusuario
CL0001642,megausuario
CL0001643,superusuario
CL0001644,megausuario
CL0001645,megausuario
CL0001646,megausuario
CL0001647,megausuario
CL0001648,megausuario
CL0001649,superusuario
CL0001650,superusuario
CL0001651,megausuario
CL0001652,megausuario
CL0001653,megausuario
CL0001654,superusuario
CL0001655,megausuario
CL0001656,superusuario
CL0001657,superusuario
CL0001658,megausuario
CL0001659,superusuario
CL0001660,megausuario
CL0001661,superusuario
CL0001662,megausuario
CL0001663,superusuario
CL0001664,megausuario
CL0001665,megausuario
CL0001666,megausuario
CL0001667,megausuario
CL0001668,superusuario
CL0001669,superusuario
CL0001670,megausuario
CL0001671,megausuario
CL0001672,megausuario
CL0001673,superusuario
CL0001674,superusuario
CL0001675,megausuario
CL0001676,superusuario
CL0001677,megausuario
CL0001678,superusuario
CL0001679,megausuario
CL0001680,superusuario
CL0001681,megausuario
CL0001682,megausuario
CL0001683,superusuario
CL0001684,megausuario
CL0001685,megausuario
CL0001686,superusuario
CL0001687,superusuario
CL0001688,superusuario
CL0001689,superusuario
CL0001690,megausuario
CL0001691,megausuario
CL0001692,superusuario
CL0001693,superusuario
CL0001694,superusuario
CL0001695,superusuario
CL0001696,megausuario
CL0001697,superusuario
CL0001698,megausuario
CL0001699,superusuario
CL0001700,superusuario
CL0001701,superusuario
CL0001702,superusuario
CL0001703,megausuario
CL0001704,megausuario
CL0001705,megausuario
CL0001706,superusuario
CL0001707,superusuario
CL0001708,megausuario
CL0001709,superusuario
CL0001710,megausuario
CL0001711,megausuario
CL0001712,megausuario
CL0001713,megausuario
CL0001714,megausuario
CL0001715,megausuario
CL0001716,megausuario
CL0001717,superusuario
CL0001718,megausuario
CL0001719,megausuario
CL0001720,superusuario
CL0001721,megausuario
CL0001722,megausuario
CL0001723,superusuario
CL0001724,superusuario
CL0001725,megausuario
CL0001726,megausuario
CL0001727,superusuario
CL0001728,superusuario
CL0001729,megausuario
CL0001730,megausuario
CL0001731,superusuario
CL0001732,superusuario
CL0001733,megausuario
CL0001734,superusuario
CL0001735,megausuario
CL0001736,megausuario
CL0001737,megausuario
CL0001738,megausuario
CL0001739,megausuario
CL0001740,superusuario
CL0001741,megausuario
CL0001742,megausuario
CL0001743,megausuario
CL0001744,megausuario
CL0001745,superusuario
CL0001746,superusuario
CL0001747,superusuario
CL0001748,superusuario
CL0001749,megausuario
CL0001750,megausuario
CL0001751,superusuario
CL0001752,megausuario
CL0001753,megausuario
CL0001754,megausuario
CL0001755,megausuario
CL0001756,superusuario
CL0001757,superusuario
CL0001758,megausuario
CL0001759,superusuario
CL0001760,megausuario
CL0001761,megausuario
CL0001762,megausuario
CL0001763,megausuario
CL0001764,megausuario
CL0001765,superusuario
CL0001766,superusuario
CL0001767,megausuario
CL0001768,megausuario
CL0001769,megausuario
CL0001770,megausuario
CL0001771,megausuario
CL0001772,superusuario
CL0001773,superusuario
CL0001774,megausuario
CL0001775,megausuario
CL0001776,megausuario
CL0001777,superusuario
CL0001778,superusuario
CL0001779,megausuario
CL0001780,superusuario
CL0001781,superusuario
CL0001782,megausuario
CL0001783,megausuario
CL0001784,superusuario
CL0001785,superusuario
CL0001786,megausuario
CL0001787,superusuario
CL0001788,superusuario
CL0001789,megausuario
CL0001790,megausuario
CL0001791,superusuario
CL0001792,megausuario
CL0001793,superusuario
CL0001794,megausuario
CL0001795,superusuario
CL0001796,superusuario
CL0001797,superusuario
CL0001798,megausuario
CL0001799,megausuario
CL0001800,superusuario
CL0001801,superusuario
CL0001802,megausuario
CL0001803,megausuario
CL0001804,megausuario
CL0001805,superusuario
CL0001806,megausuario
CL0001807,megausuario
CL0001808,megausuario
CL0001809,superusuario
CL0001810,superusuario
CL0001811,megausuario
CL0001812,megausuario
CL0001813,superusuario
CL0001814,superusuario
CL0001815,megausuario
CL0001816,superusuario
CL0001817,superusuario
CL0001818,superusuario
CL0001819,superusuario
CL0001820,megausuario
CL0001821,megausuario
CL0001822,superusuario
CL0001823,megausuario
CL0001824,megausuario
CL0001825,megausuario
CL0001826,superusuario
CL0001827,superusuario
CL0001828,superusuario
CL0001829,superusuario
CL0001830,megausuario
CL0001831,megausuario
CL0001832,megausuario
CL0001833,megausuario
CL0001834,superusuario
CL0001835,superusuario
CL0001836,megausuario
CL0001837,superusuario
CL0001838,superusuario
CL0001839,superusuario
CL0001840,superusuario
CL0001841,superusuario
CL0001842,megausuario
CL0001843,megausuario
CL0001844,superusuario
CL0001845,megausuario
CL0001846,megausuario
CL0001847,megausuario
CL0001848,megausuario
CL0001849,megausuario
CL0001850,megausuario
CL0001851,superusuario
CL0001852,megausuario
CL0001853,megausuario
CL0001854,megausuario
CL0001855,superusuario
CL0001856,superusuario
CL0001857,megausuario
CL0001858,megausuario
CL0001859,superusuario
CL0001860,megausuario
CL0001861,superusuario
CL0001862,megausuario
CL0001863,megausuario
CL0001864,megausuario
CL0001865,superusuario
CL0001866,megausuario
CL0001867,superusuario
CL0001868,superusuario
CL0001869,megausuario
CL0001870,megausuario
CL0001871,megausuario
CL0001872,megausuario
CL0001873,superusuario
CL0001874,megausuario
CL0001875,megausuario
CL0001876,megausuario
CL0001877,superusuario
CL0001878,megausuario
CL0001879,megausuario
CL0001880,megausuario
CL0001881,megausuario
CL0001882,megausuario
CL0001883,superusuario
CL0001884,megausuario
CL0001885,megausuario
CL0001886,megausuario
CL0001887,megausuario
CL0001888,megausuario
CL0001889,superusuario
CL0001890,superusuario
CL0001891,superusuario
CL0001892,superusuario
CL0001893,megausuario
CL0001894,superusuario
CL0001895,megausuario
CL0001896,superusuario
CL0001897,superusuario
CL0001898,superusuario
CL0001899,megausuario
CL0001900,megausuario
CL0001901,superusuario
CL0001902,megausuario
CL0001903,superusuario
CL0001904,megausuario
CL0001905,superusuario
CL0001906,superusuario
CL0001907,superusuario
CL0001908,superusuario
CL0001909,superusuario
CL0001910,superusuario
CL0001911,superusuario
CL0001912,megausuario
CL0001913,megausuario
CL0001914,superusuario
CL0001915,superusuario
