id,venta_id
EN0001166,VE0003754
EN0001167,VE0000513
EN0001168,VE0002061
EN0001169,VE0000602
EN0001170,VE0007981
EN0001171,VE0007165
EN0001172,VE0004658
EN0001173,VE0007159
EN0001174,VE0004839
EN0001175,VE0001443
EN0001176,VE0000345
EN0001177,VE0009799
EN0001178,VE0004168
EN0001179,VE0001219
EN0001180,VE0004168
EN0001181,VE0005128
EN0001182,VE0006316
EN0001183,VE0004143
EN0001184,VE0000234
EN0001185,VE0006299
EN0001186,VE0001084
EN0001187,VE0002558
EN0001188,VE0005506
EN0001189,VE0009289
EN0001190,VE0003293
EN0001191,VE0007790
EN0001192,VE0006409
EN0001193,VE0006986
EN0001194,VE0006104
EN0001195,VE0008026
EN0001196,VE0007939
EN0001197,VE0000488
EN0001198,VE0003590
EN0001199,VE0005403
EN0001200,VE0006800
EN0001201,VE0008507
EN0001202,VE0004011
EN0001203,VE0003986
EN0001204,VE0009152
EN0001205,VE0003394
EN0001206,VE0008041
EN0001207,VE0007230
EN0001208,VE0009001
EN0001209,VE0006367
EN0001210,VE0000187
EN0001211,VE0009446
EN0001212,VE0007746
EN0001213,VE0007582
EN0001214,VE0007116
EN0001215,VE0008566
EN0001216,VE0002743
EN0001217,VE0005096
EN0001218,VE0008125
EN0001219,VE0000563
EN0001220,VE0004409
EN0001221,VE0001065
EN0001222,VE0006748
EN0001223,VE0004493
EN0001224,VE0002063
EN0001225,VE0003064
EN0001226,VE0006639
EN0001227,VE0005376
EN0001228,VE0008107
EN0001229,VE0003306
EN0001230,VE0008838
EN0001231,VE0007833
EN0001232,VE0000214
EN0001233,VE0004375
EN0001234,VE0003322
EN0001235,VE0001209
EN0001236,VE0000124
EN0001237,VE0005989
EN0001238,VE0005875
EN0001239,VE0006048
EN0001240,VE0008253
EN0001241,VE0005173
EN0001242,VE0001366
EN0001243,VE0006509
EN0001244,VE0008437
EN0001245,VE0008179
EN0001246,VE0008454
EN0001247,VE0006866
EN0001248,VE0009782
EN0001249,VE0009147
EN0001250,VE0000700
EN0001251,VE0004534
EN0001252,VE0003244
EN0001253,VE0005498
EN0001254,VE0003852
EN0001255,VE0000772
EN0001256,VE0000775
EN0001257,VE0004306
EN0001258,VE0004889
EN0001259,VE0005584
EN0001260,VE0008823
EN0001261,VE0008362
EN0001262,VE0000506
EN0001263,VE0004462
EN0001264,VE0007727
EN0001265,VE0003909
EN0001266,VE0000583
EN0001267,VE0004740
EN0001268,VE0003219
EN0001269,VE0005799
EN0001270,VE0002105
EN0001271,VE0004549
EN0001272,VE0002325
EN0001273,VE0008619
EN0001274,VE0002411
EN0001275,VE0000229
EN0001276,VE0000229
EN0001277,VE0004741
EN0001278,VE0002511
EN0001279,VE0001127
EN0001280,VE0002866
EN0001281,VE0001747
EN0001282,VE0006500
EN0001283,VE0006479
EN0001284,VE0004424
EN0001285,VE0009890
EN0001286,VE0000602
EN0001287,VE0000249
EN0001288,VE0005240
EN0001289,VE0007274
EN0001290,VE0004523
EN0001291,VE0002407
EN0001292,VE0007943
EN0001293,VE0004399
EN0001294,VE0009233
EN0001295,VE0000496
EN0001296,VE0003215
EN0001297,VE0008444
EN0001298,VE0004881
EN0001299,VE0009117
EN0001300,VE0004443
EN0001301,VE0008942
EN0001302,VE0008474
EN0001303,VE0003676
EN0001304,VE0006446
EN0001305,VE0008474
EN0001306,VE0002679
EN0001307,VE0008620
EN0001308,VE0009543
EN0001309,VE0006133
EN0001310,VE0007299
EN0001311,VE0005527
EN0001312,VE0009472
EN0001313,VE0009678
EN0001314,VE0004645
EN0001315,VE0002364
EN0001316,VE0001166
EN0001317,VE0009287
EN0001318,VE0007251
EN0001319,VE0001886
EN0001320,VE0002563
EN0001321,VE0006033
EN0001322,VE0001298
EN0001323,VE0007903
EN0001324,VE0002427
EN0001325,VE0005695
EN0001326,VE0006800
EN0001327,VE0004102
EN0001328,VE0009909
EN0001329,VE0009418
EN0001330,VE0007782
EN0001331,VE0000792
EN0001332,VE0003003
EN0001333,VE0006470
EN0001334,VE0003183
EN0001335,VE0006618
EN0001336,VE0004302
EN0001337,VE0005293
EN0001338,VE0001204
EN0001339,VE0005823
EN0001340,VE0001704
EN0001341,VE0004870
EN0001342,VE0009484
EN0001343,VE0006384
EN0001344,VE0000353
EN0001345,VE0002657
EN0001346,VE0006433
EN0001347,VE0007654
EN0001348,VE0002921
EN0001349,VE0007121
EN0001350,VE0003557
EN0001351,VE0001361
EN0001352,VE0002141
EN0001353,VE0009950
EN0001354,VE0002290
EN0001355,VE0000382
EN0001356,VE0008918
EN0001357,VE0001111
EN0001358,VE0004834
EN0001359,VE0000791
EN0001360,VE0006682
EN0001361,VE0008616
EN0001362,VE0000293
EN0001363,VE0006161
EN0001364,VE0001189
EN0001365,VE0009302
EN0001366,VE0008817
EN0001367,VE0005383
EN0001368,VE0006569
EN0001369,VE0009028
EN0001370,VE0008202
EN0001371,VE0008594
EN0001372,VE0005349
EN0001373,VE0007171
EN0001374,VE0002474
EN0001375,VE0008081
EN0001376,VE0004143
EN0001377,VE0004854
EN0001378,VE0008753
EN0001379,VE0008985
EN0001380,VE0000156
EN0001381,VE0002929
EN0001382,VE0003801
EN0001383,VE0001050
EN0001384,VE0007436
EN0001385,VE0000746
EN0001386,VE0006917
EN0001387,VE0000139
EN0001388,VE0005611
EN0001389,VE0001205
EN0001390,VE0008274
EN0001391,VE0005202
EN0001392,VE0007363
EN0001393,VE0004492
EN0001394,VE0002141
EN0001395,VE0003925
EN0001396,VE0005102
EN0001397,VE0004914
EN0001398,VE0000673
EN0001399,VE0005879
EN0001400,VE0002208
EN0001401,VE0007262
EN0001402,VE0002948
EN0001403,VE0002220
EN0001404,VE0006412
EN0001405,VE0009299
EN0001406,VE0007975
EN0001407,VE0007717
EN0001408,VE0005151
EN0001409,VE0009499
EN0001410,VE0009310
EN0001411,VE0008156
EN0001412,VE0002235
EN0001413,VE0008417
EN0001414,VE0009843
EN0001415,VE0002301
EN0001416,VE0007417
EN0001417,VE0005898
EN0001418,VE0003796
EN0001419,VE0008286
EN0001420,VE0000359
EN0001421,VE0006924
EN0001422,VE0007518
EN0001423,VE0008831
EN0001424,VE0009213
EN0001425,VE0007985
EN0001426,VE0003632
EN0001427,VE0007502
EN0001428,VE0000770
EN0001429,VE0004520
EN0001430,VE0001537
EN0001431,VE0006350
EN0001432,VE0000365
EN0001433,VE0007007
EN0001434,VE0005225
EN0001435,VE0005911
EN0001436,VE0000226
EN0001437,VE0000014
EN0001438,VE0001726
EN0001439,VE0006781
EN0001440,VE0000578
EN0001441,VE0009205
EN0001442,VE0002064
EN0001443,VE0000150
EN0001444,VE0000655
EN0001445,VE0003282
EN0001446,VE0004286
EN0001447,VE0009837
EN0001448,VE0000083
EN0001449,VE0008975
EN0001450,VE0006498
EN0001451,VE0008058
EN0001452,VE0003854
EN0001453,VE0004128
EN0001454,VE0008231
EN0001455,VE0008646
EN0001456,VE0004204
EN0001457,VE0005902
EN0001458,VE0007712
EN0001459,VE0008871
EN0001460,VE0007451
EN0001461,VE0003122
EN0001462,VE0009523
EN0001463,VE0002434
EN0001464,VE0002827
EN0001465,VE0001070
EN0001466,VE0002270
EN0001467,VE0000715
EN0001468,VE0002420
EN0001469,VE0006357
EN0001470,VE0005504
EN0001471,VE0005761
EN0001472,VE0005219
EN0001473,VE0007160
EN0001474,VE0000084
EN0001475,VE0003521
EN0001476,VE0005155
EN0001477,VE0008191
EN0001478,VE0008918
EN0001479,VE0004782
EN0001480,VE0001098
EN0001481,VE0009937
EN0001482,VE0007354
EN0001483,VE0003316
EN0001484,VE0007522
EN0001485,VE0000707
EN0001486,VE0000109
EN0001487,VE0005722
EN0001488,VE0009965
EN0001489,VE0000486
EN0001490,VE0005091
EN0001491,VE0000751
EN0001492,VE0009467
EN0001493,VE0007785
EN0001494,VE0003904
EN0001495,VE0000990
EN0001496,VE0009465
EN0001497,VE0003291
EN0001498,VE0000491
EN0001499,VE0004165
EN0001500,VE0004793
EN0001501,VE0003495
EN0001502,VE0009009
EN0001503,VE0003970
EN0001504,VE0001689
EN0001505,VE0008644
EN0001506,VE0007619
EN0001507,VE0006292
EN0001508,VE0003925
EN0001509,VE0001054
EN0001510,VE0002763
EN0001511,VE0009465
EN0001512,VE0006151
EN0001513,VE0005767
EN0001514,VE0003881
EN0001515,VE0003426
EN0001516,VE0000311
EN0001517,VE0002578
EN0001518,VE0009504
EN0001519,VE0004118
EN0001520,VE0005167
EN0001521,VE0002881
EN0001522,VE0002575
EN0001523,VE0003701
EN0001524,VE0005271
EN0001525,VE0006102
EN0001526,VE0003315
EN0001527,VE0003197
EN0001528,VE0009700
EN0001529,VE0009533
EN0001530,VE0009235
EN0001531,VE0004985
EN0001532,VE0002668
EN0001533,VE0008114
EN0001534,VE0006795
EN0001535,VE0007564
EN0001536,VE0003289
EN0001537,VE0006591
EN0001538,VE0003490
EN0001539,VE0001374
EN0001540,VE0007745
EN0001541,VE0001329
EN0001542,VE0008261
EN0001543,VE0008550
EN0001544,VE0000993
EN0001545,VE0007662
EN0001546,VE0003893
EN0001547,VE0006073
EN0001548,VE0007702
EN0001549,VE0003757
EN0001550,VE0000128
EN0001551,VE0003223
EN0001552,VE0007218
EN0001553,VE0006354
EN0001554,VE0002071
EN0001555,VE0004441
EN0001556,VE0001069
EN0001557,VE0004694
EN0001558,VE0008300
EN0001559,VE0001465
EN0001560,VE0009190
EN0001561,VE0002416
EN0001562,VE0009383
EN0001563,VE0007593
EN0001564,VE0005187
EN0001565,VE0009901
EN0001566,VE0000118
EN0001567,VE0006167
EN0001568,VE0005830
EN0001569,VE0001510
EN0001570,VE0007258
EN0001571,VE0004112
EN0001572,VE0009187
EN0001573,VE0008214
EN0001574,VE0006058
EN0001575,VE0007722
EN0001576,VE0009892
EN0001577,VE0009330
EN0001578,VE0009126
EN0001579,VE0001117
EN0001580,VE0000439
EN0001581,VE0002344
EN0001582,VE0003583
EN0001583,VE0004562
EN0001584,VE0003566
EN0001585,VE0008885
EN0001586,VE0006625
EN0001587,VE0007154
EN0001588,VE0002435
EN0001589,VE0001074
EN0001590,VE0004033
EN0001591,VE0003960
EN0001592,VE0002277
EN0001593,VE0006357
EN0001594,VE0007928
EN0001595,VE0005189
EN0001596,VE0002142
EN0001597,VE0003163
EN0001598,VE0002218
EN0001599,VE0007907
EN0001600,VE0005802
EN0001601,VE0006757
EN0001602,VE0003663
EN0001603,VE0009299
EN0001604,VE0005017
EN0001605,VE0003235
EN0001606,VE0000456
EN0001607,VE0000830
EN0001608,VE0003525
EN0001609,VE0009277
EN0001610,VE0007270
EN0001611,VE0002652
EN0001612,VE0006202
EN0001613,VE0002364
EN0001614,VE0009250
EN0001615,VE0008401
EN0001616,VE0000673
EN0001617,VE0000435
EN0001618,VE0002115
EN0001619,VE0001802
EN0001620,VE0000455
EN0001621,VE0009376
EN0001622,VE0004284
EN0001623,VE0001133
EN0001624,VE0005728
EN0001625,VE0002107
EN0001626,VE0001710
EN0001627,VE0009224
EN0001628,VE0002818
EN0001629,VE0004969
EN0001630,VE0002412
EN0001631,VE0005965
EN0001632,VE0007419
EN0001633,VE0009628
EN0001634,VE0006124
EN0001635,VE0009960
EN0001636,VE0009071
EN0001637,VE0008755
EN0001638,VE0005750
EN0001639,VE0001920
EN0001640,VE0005659
EN0001641,VE0001999
EN0001642,VE0003660
EN0001643,VE0008086
EN0001644,VE0005871
EN0001645,VE0007017
EN0001646,VE0006027
EN0001647,VE0000611
EN0001648,VE0009226
EN0001649,VE0008664
EN0001650,VE0002080
EN0001651,VE0005901
EN0001652,VE0000649
EN0001653,VE0005889
EN0001654,VE0003961
EN0001655,VE0001398
EN0001656,VE0006771
EN0001657,VE0000547
EN0001658,VE0007842
EN0001659,VE0005681
EN0001660,VE0009253
EN0001661,VE0002438
EN0001662,VE0004524
EN0001663,VE0001572
EN0001664,VE0008524
EN0001665,VE0001580
EN0001666,VE0005143
EN0001667,VE0008469
EN0001668,VE0002626
EN0001669,VE0000721
EN0001670,VE0000257
EN0001671,VE0006920
EN0001672,VE0009480
EN0001673,VE0001319
EN0001674,VE0007236
EN0001675,VE0008745
EN0001676,VE0000270
EN0001677,VE0005481
EN0001678,VE0004935
EN0001679,VE0001331
EN0001680,VE0005469
EN0001681,VE0000503
EN0001682,VE0001284
EN0001683,VE0006292
EN0001684,VE0004785
EN0001685,VE0003546
EN0001686,VE0005944
EN0001687,VE0004999
EN0001688,VE0000846
EN0001689,VE0008463
EN0001690,VE0002305
EN0001691,VE0003137
EN0001692,VE0004476
EN0001693,VE0002573
EN0001694,VE0003983
EN0001695,VE0001919
EN0001696,VE0008350
EN0001697,VE0009174
EN0001698,VE0002717
EN0001699,VE0002631
EN0001700,VE0001839
EN0001701,VE0001772
EN0001702,VE0001644
EN0001703,VE0005809
EN0001704,VE0007055
EN0001705,VE0009867
EN0001706,VE0007324
EN0001707,VE0007287
EN0001708,VE0008955
EN0001709,VE0001654
EN0001710,VE0009054
EN0001711,VE0002020
EN0001712,VE0005657
EN0001713,VE0003372
EN0001714,VE0007148
EN0001715,VE0002595
EN0001716,VE0008337
EN0001717,VE0005968
EN0001718,VE0007935
EN0001719,VE0008253
EN0001720,VE0004739
EN0001721,VE0002784
EN0001722,VE0008691
EN0001723,VE0002664
EN0001724,VE0007699
EN0001725,VE0003998
EN0001726,VE0001729
EN0001727,VE0005092
EN0001728,VE0003847
EN0001729,VE0005590
EN0001730,VE0005171
EN0001731,VE0008522
EN0001732,VE0009946
EN0001733,VE0003842
EN0001734,VE0009871
EN0001735,VE0005593
EN0001736,VE0003019
EN0001737,VE0009849
EN0001738,VE0009630
EN0001739,VE0005412
EN0001740,VE0008527
EN0001741,VE0001076
EN0001742,VE0007031
EN0001743,VE0007037
EN0001744,VE0008490
EN0001745,VE0006331
EN0001746,VE0007364
EN0001747,VE0008563
EN0001748,VE0005641
EN0001749,VE0001691
EN0001750,VE0007390
EN0001751,VE0004215
EN0001752,VE0006744
EN0001753,VE0004730
EN0001754,VE0006007
EN0001755,VE0009789
EN0001756,VE0003757
EN0001757,VE0005133
EN0001758,VE0002105
EN0001759,VE0005592
EN0001760,VE0003456
EN0001761,VE0004275
EN0001762,VE0007645
EN0001763,VE0006189
EN0001764,VE0004788
EN0001765,VE0000428
EN0001766,VE0007248
EN0001767,VE0008464
EN0001768,VE0003224
EN0001769,VE0002655
EN0001770,VE0000385
EN0001771,VE0005653
EN0001772,VE0003488
EN0001773,VE0009753
EN0001774,VE0004390
EN0001775,VE0002791
EN0001776,VE0007844
EN0001777,VE0003359
EN0001778,VE0002159
EN0001779,VE0005590
EN0001780,VE0003657
EN0001781,VE0009153
EN0001782,VE0008504
EN0001783,VE0000027
EN0001784,VE0003073
EN0001785,VE0000392
EN0001786,VE0003986
EN0001787,VE0005032
EN0001788,VE0002754
EN0001789,VE0009845
EN0001790,VE0006975
EN0001791,VE0000053
EN0001792,VE0004848
EN0001793,VE0003986
EN0001794,VE0005431
EN0001795,VE0001895
EN0001796,VE0002082
EN0001797,VE0003806
EN0001798,VE0003867
EN0001799,VE0004644
EN0001800,VE0006594
EN0001801,VE0009949
EN0001802,VE0003366
EN0001803,VE0005791
EN0001804,VE0004136
EN0001805,VE0004118
EN0001806,VE0006769
EN0001807,VE0009205
EN0001808,VE0004169
EN0001809,VE0002171
EN0001810,VE0003600
EN0001811,VE0009220
EN0001812,VE0008112
EN0001813,VE0007294
EN0001814,VE0007592
EN0001815,VE0004570
EN0001816,VE0005774
EN0001817,VE0000154
EN0001818,VE0000846
EN0001819,VE0005552
EN0001820,VE0007117
EN0001821,VE0002749
EN0001822,VE0005911
EN0001823,VE0000595
EN0001824,VE0001784
EN0001825,VE0004389
EN0001826,VE0007408
EN0001827,VE0004612
EN0001828,VE0007627
EN0001829,VE0005148
EN0001830,VE0002893
EN0001831,VE0003498
EN0001832,VE0005526
EN0001833,VE0008084
EN0001834,VE0007578
EN0001835,VE0008464
EN0001836,VE0004007
EN0001837,VE0000719
EN0001838,VE0005957
EN0001839,VE0004482
EN0001840,VE0005484
EN0001841,VE0003101
EN0001842,VE0008806
EN0001843,VE0004018
EN0001844,VE0005374
EN0001845,VE0000507
EN0001846,VE0005449
EN0001847,VE0005062
EN0001848,VE0009306
EN0001849,VE0004606
EN0001850,VE0001573
EN0001851,VE0002556
EN0001852,VE0001796
EN0001853,VE0003371
EN0001854,VE0005912
EN0001855,VE0004450
EN0001856,VE0008695
EN0001857,VE0009565
EN0001858,VE0009282
EN0001859,VE0003192
EN0001860,VE0000195
EN0001861,VE0008396
EN0001862,VE0004961
EN0001863,VE0004827
EN0001864,VE0003337
EN0001865,VE0006086
EN0001866,VE0001122
EN0001867,VE0001451
EN0001868,VE0007954
EN0001869,VE0002718
EN0001870,VE0008793
EN0001871,VE0001072
EN0001872,VE0002682
EN0001873,VE0009674
EN0001874,VE0005372
EN0001875,VE0009927
EN0001876,VE0006290
EN0001877,VE0009160
EN0001878,VE0008812
EN0001879,VE0008595
EN0001880,VE0001691
EN0001881,VE0009609
EN0001882,VE0007536
EN0001883,VE0004058
EN0001884,VE0002590
EN0001885,VE0007018
EN0001886,VE0007327
EN0001887,VE0009555
EN0001888,VE0006507
EN0001889,VE0000271
EN0001890,VE0000261
EN0001891,VE0002793
EN0001892,VE0007286
EN0001893,VE0002283
EN0001894,VE0009028
EN0001895,VE0007536
EN0001896,VE0001229
EN0001897,VE0005401
EN0001898,VE0003283
EN0001899,VE0000067
EN0001900,VE0009294
EN0001901,VE0008579
EN0001902,VE0007809
EN0001903,VE0006593
EN0001904,VE0005016
EN0001905,VE0002486
EN0001906,VE0008355
EN0001907,VE0004659
EN0001908,VE0001367
EN0001909,VE0006403
EN0001910,VE0007518
EN0001911,VE0006040
EN0001912,VE0000041
EN0001913,VE0001701
EN0001914,VE0008074
EN0001915,VE0004163
EN0001916,VE0004752
EN0001917,VE0000531
EN0001918,VE0002954
EN0001919,VE0007063
EN0001920,VE0007897
EN0001921,VE0009049
EN0001922,VE0007949
EN0001923,VE0007438
EN0001924,VE0000703
EN0001925,VE0000703
EN0001926,VE0003961
EN0001927,VE0006599
EN0001928,VE0003268
EN0001929,VE0008027
EN0001930,VE0008989
EN0001931,VE0008042
EN0001932,VE0007883
EN0001933,VE0003782
EN0001934,VE0001677
EN0001935,VE0004087
EN0001936,VE0003590
EN0001937,VE0001683
EN0001938,VE0007224
EN0001939,VE0007054
EN0001940,VE0003964
EN0001941,VE0007798
EN0001942,VE0005835
EN0001943,VE0008235
EN0001944,VE0000550
EN0001945,VE0005817
EN0001946,VE0005068
EN0001947,VE0000330
EN0001948,VE0001740
EN0001949,VE0004617
EN0001950,VE0004693
EN0001951,VE0003068
EN0001952,VE0009615
EN0001953,VE0005385
EN0001954,VE0002905
EN0001955,VE0005013
EN0001956,VE0000731
EN0001957,VE0008365
EN0001958,VE0009505
EN0001959,VE0006042
EN0001960,VE0008672
EN0001961,VE0001422
EN0001962,VE0007081
EN0001963,VE0002968
EN0001964,VE0008892
EN0001965,VE0002352
EN0001966,VE0007854
EN0001967,VE0004664
EN0001968,VE0000177
EN0001969,VE0003729
EN0001970,VE0001339
EN0001971,VE0002786
EN0001972,VE0006719
EN0001973,VE0000664
EN0001974,VE0006857
EN0001975,VE0002134
EN0001976,VE0009637
EN0001977,VE0002977
EN0001978,VE0002207
EN0001979,VE0005450
EN0001980,VE0009085
EN0001981,VE0000360
EN0001982,VE0003214
EN0001983,VE0007151
EN0001984,VE0000341
EN0001985,VE0004115
EN0001986,VE0004737
EN0001987,VE0008953
EN0001988,VE0006642
EN0001989,VE0005622
EN0001990,VE0004830
EN0001991,VE0000617
EN0001992,VE0002143
EN0001993,VE0008372
EN0001994,VE0005662
EN0001995,VE0003641
EN0001996,VE0001757
EN0001997,VE0006282
EN0001998,VE0002364
EN0001999,VE0006205
EN0002000,VE0001035
EN0002001,VE0007087
EN0002002,VE0002282
EN0002003,VE0004784
EN0002004,VE0009317
EN0002005,VE0004617
EN0002006,VE0002696
EN0002007,VE0001356
EN0002008,VE0002133
EN0002009,VE0008560
EN0002010,VE0004920
EN0002011,VE0002289
EN0002012,VE0007994
EN0002013,VE0002706
EN0002014,VE0002518
EN0002015,VE0001161
EN0002016,VE0002837
EN0002017,VE0008369
EN0002018,VE0005360
EN0002019,VE0008064
EN0002020,VE0004032
EN0002021,VE0005903
EN0002022,VE0008120
EN0002023,VE0002780
EN0002024,VE0007235
EN0002025,VE0006001
EN0002026,VE0009739
EN0002027,VE0008708
EN0002028,VE0008177
EN0002029,VE0007785
EN0002030,VE0006786
EN0002031,VE0000953
EN0002032,VE0006141
EN0002033,VE0004733
EN0002034,VE0003779
EN0002035,VE0000316
EN0002036,VE0007961
EN0002037,VE0002617
EN0002038,VE0007660
EN0002039,VE0004158
EN0002040,VE0005626
EN0002041,VE0005637
EN0002042,VE0005627
EN0002043,VE0009535
EN0002044,VE0004198
EN0002045,VE0003912
EN0002046,VE0008231
EN0002047,VE0008524
EN0002048,VE0005831
EN0002049,VE0005234
EN0002050,VE0006341
EN0002051,VE0007479
EN0002052,VE0006073
EN0002053,VE0007033
EN0002054,VE0003315
EN0002055,VE0006807
EN0002056,VE0004329
EN0002057,VE0005202
EN0002058,VE0001568
EN0002059,VE0005451
EN0002060,VE0000518
EN0002061,VE0009729
EN0002062,VE0007794
EN0002063,VE0001552
EN0002064,VE0005381
EN0002065,VE0004103
EN0002066,VE0003531
EN0002067,VE0009637
EN0002068,VE0007053
EN0002069,VE0008615
EN0002070,VE0005842
EN0002071,VE0000184
EN0002072,VE0007393
EN0002073,VE0006198
EN0002074,VE0001998
EN0002075,VE0001922
EN0002076,VE0009543
EN0002077,VE0002608
EN0002078,VE0007798
EN0002079,VE0007021
EN0002080,VE0006866
EN0002081,VE0008460
EN0002082,VE0004123
EN0002083,VE0004357
EN0002084,VE0006286
EN0002085,VE0006837
EN0002086,VE0008711
EN0002087,VE0004327
EN0002088,VE0007602
EN0002089,VE0003268
EN0002090,VE0000464
EN0002091,VE0000640
EN0002092,VE0007041
EN0002093,VE0007106
EN0002094,VE0009497
EN0002095,VE0002280
EN0002096,VE0009966
EN0002097,VE0006574
EN0002098,VE0001771
EN0002099,VE0008810
EN0002100,VE0009599
EN0002101,VE0004630
EN0002102,VE0004799
EN0002103,VE0007627
EN0002104,VE0002605
EN0002105,VE0005748
EN0002106,VE0000200
EN0002107,VE0005354
EN0002108,VE0005891
EN0002109,VE0000743
EN0002110,VE0000156
EN0002111,VE0006890
EN0002112,VE0009737
EN0002113,VE0008415
EN0002114,VE0007366
EN0002115,VE0008825
EN0002116,VE0007048
EN0002117,VE0009263
EN0002118,VE0004751
EN0002119,VE0003443
EN0002120,VE0000981
EN0002121,VE0006568
EN0002122,VE0006373
EN0002123,VE0009096
EN0002124,VE0007637
EN0002125,VE0007877
EN0002126,VE0003506
EN0002127,VE0009755
EN0002128,VE0007222
EN0002129,VE0005260
EN0002130,VE0007635
EN0002131,VE0008342
EN0002132,VE0004065
EN0002133,VE0000330
EN0002134,VE0004621
EN0002135,VE0002538
EN0002136,VE0009010
EN0002137,VE0003123
EN0002138,VE0007913
EN0002139,VE0004668
EN0002140,VE0002687
EN0002141,VE0009564
EN0002142,VE0002989
EN0002143,VE0004173
