butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0000471,EN0000151,FUN001060,Z,12,niño,15.0
BU0000472,EN0000152,FUN000691,Y,11,adulto,10.0
BU0000473,EN0000152,FUN009431,A,7,niño,22.5
BU0000474,EN0000153,FUN001573,P,4,adulto,30.0
BU0000475,EN0000153,FUN004232,F,20,niño,15.0
BU0000476,EN0000153,FUN000887,J,1,niño,22.5
BU0000477,EN0000154,FUN008096,I,10,adulto,15.0
BU0000478,EN0000154,FUN008665,G,1,adulto,10.0
BU0000479,EN0000154,FUN009061,E,14,niño,30.0
BU0000480,EN0000154,FUN008170,K,5,niño,30.0
BU0000481,EN0000155,FUN008747,K,4,adulto,15.0
BU0000482,EN0000155,FUN009629,N,4,adulto,22.5
BU0000483,EN0000155,FUN009394,I,11,adulto,10.0
BU0000484,EN0000156,FUN004923,G,5,adulto,30.0
BU0000485,EN0000157,FUN005477,E,11,adulto,30.0
BU0000486,EN0000158,FUN002729,S,9,niño,15.0
BU0000487,EN0000158,FUN009909,I,1,adulto,15.0
BU0000488,EN0000158,FUN003121,O,10,adulto,22.5
BU0000489,EN0000159,FUN006154,I,17,niño,22.5
BU0000490,EN0000159,FUN007351,M,15,niño,22.5
BU0000491,EN0000159,FUN003106,D,12,niño,30.0
BU0000492,EN0000159,FUN005790,A,17,adulto,15.0
BU0000493,EN0000160,FUN001321,B,13,adulto,30.0
BU0000494,EN0000160,FUN002132,B,15,niño,30.0
BU0000495,EN0000160,FUN005234,Y,18,niño,10.0
BU0000496,EN0000160,FUN000521,U,1,adulto,30.0
BU0000497,EN0000160,FUN006744,D,13,niño,30.0
BU0000498,EN0000161,FUN000572,D,4,adulto,22.5
BU0000499,EN0000161,FUN004289,D,2,niño,30.0
BU0000500,EN0000161,FUN007349,E,4,adulto,15.0
BU0000501,EN0000162,FUN000769,P,14,niño,10.0
BU0000502,EN0000162,FUN003073,F,14,niño,22.5
BU0000503,EN0000163,FUN003339,O,14,niño,10.0
BU0000504,EN0000163,FUN005494,F,19,adulto,10.0
BU0000505,EN0000163,FUN004964,T,18,adulto,22.5
BU0000506,EN0000164,FUN008419,Q,17,niño,15.0
BU0000507,EN0000164,FUN004087,M,8,niño,10.0
BU0000508,EN0000165,FUN009388,C,20,niño,30.0
BU0000509,EN0000165,FUN002698,X,5,adulto,15.0
BU0000510,EN0000165,FUN006167,N,3,niño,22.5
BU0000511,EN0000166,FUN007642,H,19,adulto,10.0
BU0000512,EN0000167,FUN002149,H,3,adulto,10.0
BU0000513,EN0000167,FUN008627,J,3,niño,15.0
BU0000514,EN0000167,FUN002569,S,7,niño,15.0
BU0000515,EN0000167,FUN006959,L,18,adulto,10.0
BU0000516,EN0000167,FUN009920,A,12,niño,22.5
BU0000517,EN0000168,FUN008108,B,9,adulto,22.5
BU0000518,EN0000168,FUN009252,C,17,adulto,10.0
BU0000519,EN0000168,FUN002524,Y,3,adulto,10.0
BU0000520,EN0000168,FUN007801,S,10,niño,10.0
BU0000521,EN0000169,FUN002350,T,5,niño,15.0
BU0000522,EN0000170,FUN006285,O,13,niño,30.0
BU0000523,EN0000170,FUN007848,X,14,niño,30.0
BU0000524,EN0000170,FUN000576,P,7,adulto,22.5
BU0000525,EN0000170,FUN009929,M,18,niño,10.0
BU0000526,EN0000171,FUN002973,M,15,adulto,22.5
BU0000527,EN0000171,FUN004661,L,16,niño,10.0
BU0000528,EN0000172,FUN004646,O,19,adulto,22.5
BU0000529,EN0000172,FUN002121,K,18,niño,15.0
BU0000530,EN0000172,FUN003627,R,8,adulto,15.0
BU0000531,EN0000172,FUN007020,I,19,adulto,15.0
BU0000532,EN0000173,FUN003139,S,13,adulto,22.5
BU0000533,EN0000173,FUN007539,B,5,adulto,22.5
BU0000534,EN0000173,FUN000393,A,13,adulto,10.0
BU0000535,EN0000174,FUN004972,E,3,niño,22.5
BU0000536,EN0000174,FUN009608,G,9,niño,30.0
BU0000537,EN0000174,FUN006581,R,7,niño,15.0
BU0000538,EN0000174,FUN004320,O,16,niño,22.5
BU0000539,EN0000174,FUN002095,A,13,niño,10.0
BU0000540,EN0000175,FUN008241,Z,2,niño,10.0
BU0000541,EN0000175,FUN006504,F,4,niño,10.0
BU0000542,EN0000176,FUN006401,K,17,niño,22.5
BU0000543,EN0000177,FUN000574,W,6,niño,30.0
BU0000544,EN0000177,FUN009243,E,5,niño,10.0
BU0000545,EN0000178,FUN006210,I,6,adulto,10.0
BU0000546,EN0000178,FUN009204,P,8,niño,30.0
BU0000547,EN0000179,FUN001370,W,16,adulto,30.0
BU0000548,EN0000180,FUN005532,Z,20,adulto,30.0
BU0000549,EN0000180,FUN001480,M,9,niño,10.0
BU0000550,EN0000181,FUN009534,G,5,adulto,30.0
BU0000551,EN0000181,FUN004676,T,5,niño,30.0
BU0000552,EN0000181,FUN000531,A,17,niño,22.5
BU0000553,EN0000182,FUN005784,E,16,niño,30.0
BU0000554,EN0000182,FUN000298,U,16,adulto,22.5
BU0000555,EN0000183,FUN005652,G,16,niño,30.0
BU0000556,EN0000184,FUN008889,U,19,adulto,15.0
BU0000557,EN0000184,FUN008337,B,14,adulto,30.0
BU0000558,EN0000185,FUN003222,H,20,adulto,15.0
BU0000559,EN0000185,FUN005476,K,19,niño,22.5
BU0000560,EN0000185,FUN003802,C,13,niño,22.5
BU0000561,EN0000185,FUN006909,R,17,niño,22.5
BU0000562,EN0000186,FUN005781,O,12,adulto,22.5
BU0000563,EN0000186,FUN008068,M,12,adulto,30.0
BU0000564,EN0000186,FUN000549,B,5,adulto,15.0
BU0000565,EN0000186,FUN000264,P,12,niño,15.0
BU0000566,EN0000186,FUN009539,X,6,adulto,30.0
BU0000567,EN0000187,FUN000996,B,15,niño,10.0
BU0000568,EN0000187,FUN009052,E,16,adulto,30.0
BU0000569,EN0000188,FUN003612,P,4,adulto,10.0
BU0000570,EN0000188,FUN005557,M,13,niño,22.5
BU0000571,EN0000188,FUN006820,V,2,adulto,30.0
BU0000572,EN0000188,FUN003181,Z,16,niño,22.5
BU0000573,EN0000188,FUN006203,A,4,adulto,30.0
BU0000574,EN0000189,FUN001175,F,6,niño,10.0
BU0000575,EN0000190,FUN009048,X,9,niño,15.0
BU0000576,EN0000190,FUN004599,O,11,niño,15.0
BU0000577,EN0000190,FUN007210,K,13,niño,15.0
BU0000578,EN0000190,FUN004991,I,14,niño,30.0
BU0000579,EN0000190,FUN002485,V,19,adulto,10.0
BU0000580,EN0000191,FUN009683,B,18,niño,10.0
BU0000581,EN0000191,FUN009462,L,11,adulto,30.0
BU0000582,EN0000191,FUN002715,T,9,adulto,30.0
BU0000583,EN0000191,FUN005380,I,7,niño,30.0
BU0000584,EN0000192,FUN008750,S,3,niño,15.0
BU0000585,EN0000193,FUN002492,G,16,niño,15.0
BU0000586,EN0000194,FUN001587,O,17,niño,10.0
BU0000587,EN0000194,FUN000473,T,17,niño,15.0
BU0000588,EN0000195,FUN002311,G,9,adulto,15.0
BU0000589,EN0000195,FUN007556,B,15,adulto,10.0
BU0000590,EN0000195,FUN007029,E,13,adulto,30.0
BU0000591,EN0000195,FUN005751,D,15,adulto,15.0
BU0000592,EN0000196,FUN005823,M,8,niño,30.0
BU0000593,EN0000196,FUN002764,J,5,niño,10.0
BU0000594,EN0000197,FUN000735,Q,18,niño,10.0
BU0000595,EN0000198,FUN000654,J,16,niño,10.0
BU0000596,EN0000198,FUN007292,L,10,adulto,10.0
BU0000597,EN0000198,FUN000329,D,5,adulto,10.0
BU0000598,EN0000199,FUN009071,K,12,niño,30.0
BU0000599,EN0000200,FUN004765,J,19,adulto,30.0
BU0000600,EN0000201,FUN009392,Y,13,niño,10.0
BU0000601,EN0000201,FUN001431,T,9,niño,10.0
BU0000602,EN0000202,FUN001816,Q,6,niño,15.0
BU0000603,EN0000202,FUN008371,R,9,adulto,10.0
BU0000604,EN0000203,FUN000357,L,20,niño,10.0
BU0000605,EN0000203,FUN001797,M,14,niño,22.5
BU0000606,EN0000203,FUN000628,C,15,niño,15.0
BU0000607,EN0000203,FUN006361,O,11,adulto,15.0
BU0000608,EN0000203,FUN005398,D,19,adulto,22.5
BU0000609,EN0000204,FUN002516,R,15,niño,15.0
BU0000610,EN0000205,FUN006151,E,2,niño,30.0
BU0000611,EN0000205,FUN005056,M,4,niño,22.5
BU0000612,EN0000205,FUN007572,J,4,adulto,10.0
BU0000613,EN0000205,FUN002181,G,17,adulto,15.0
BU0000614,EN0000205,FUN002738,L,2,adulto,15.0
BU0000615,EN0000206,FUN006780,M,19,niño,10.0
BU0000616,EN0000206,FUN006563,S,6,adulto,10.0
BU0000617,EN0000207,FUN000323,N,13,niño,22.5
BU0000618,EN0000207,FUN002062,H,18,niño,15.0
BU0000619,EN0000207,FUN001113,P,7,niño,10.0
BU0000620,EN0000208,FUN000092,B,11,niño,15.0
BU0000621,EN0000208,FUN009403,E,11,niño,22.5
BU0000622,EN0000208,FUN005349,N,2,niño,15.0
BU0000623,EN0000209,FUN004522,P,8,niño,10.0
BU0000624,EN0000209,FUN005625,F,13,adulto,15.0
BU0000625,EN0000210,FUN007038,E,7,niño,22.5
BU0000626,EN0000210,FUN003814,D,4,adulto,30.0
BU0000627,EN0000210,FUN006645,X,19,adulto,10.0
BU0000628,EN0000210,FUN007548,D,17,adulto,22.5
BU0000629,EN0000210,FUN005016,E,16,niño,15.0
BU0000630,EN0000211,FUN001866,Z,8,adulto,15.0
BU0000631,EN0000211,FUN006569,H,8,niño,10.0
BU0000632,EN0000212,FUN007287,Q,10,adulto,22.5
BU0000633,EN0000212,FUN006622,U,5,adulto,10.0
BU0000634,EN0000212,FUN004243,C,17,niño,22.5
BU0000635,EN0000212,FUN003771,V,15,niño,10.0
BU0000636,EN0000212,FUN000440,C,11,adulto,30.0
BU0000637,EN0000213,FUN005880,W,12,niño,30.0
BU0000638,EN0000213,FUN002994,R,13,adulto,10.0
BU0000639,EN0000214,FUN003483,W,1,adulto,10.0
BU0000640,EN0000214,FUN002824,Z,17,niño,10.0
BU0000641,EN0000214,FUN000689,M,16,adulto,30.0
BU0000642,EN0000215,FUN009857,N,8,niño,10.0
BU0000643,EN0000216,FUN002551,X,4,adulto,10.0
BU0000644,EN0000217,FUN008783,R,18,niño,22.5
BU0000645,EN0000217,FUN005491,W,10,adulto,22.5
BU0000646,EN0000217,FUN002777,J,19,adulto,10.0
BU0000647,EN0000217,FUN007111,U,9,adulto,10.0
BU0000648,EN0000217,FUN006461,N,8,niño,22.5
BU0000649,EN0000218,FUN003479,T,14,niño,15.0
BU0000650,EN0000218,FUN003964,X,7,niño,30.0
BU0000651,EN0000219,FUN000188,U,8,niño,30.0
BU0000652,EN0000219,FUN006860,O,11,adulto,10.0
BU0000653,EN0000219,FUN006835,T,8,adulto,30.0
BU0000654,EN0000220,FUN007507,E,12,niño,22.5
BU0000655,EN0000220,FUN007527,P,10,niño,10.0
BU0000656,EN0000220,FUN000662,K,4,niño,15.0
BU0000657,EN0000221,FUN007549,Q,9,niño,15.0
BU0000658,EN0000221,FUN008997,B,8,adulto,30.0
BU0000659,EN0000222,FUN004328,O,16,adulto,10.0
BU0000660,EN0000223,FUN002897,Q,16,adulto,22.5
BU0000661,EN0000223,FUN009422,J,16,adulto,22.5
BU0000662,EN0000223,FUN000032,T,4,niño,10.0
BU0000663,EN0000224,FUN004347,I,5,niño,22.5
BU0000664,EN0000224,FUN001511,W,12,niño,15.0
BU0000665,EN0000225,FUN002889,P,10,adulto,22.5
BU0000666,EN0000226,FUN001249,R,9,adulto,22.5
BU0000667,EN0000227,FUN000418,Y,12,adulto,30.0
BU0000668,EN0000227,FUN008127,X,2,niño,30.0
BU0000669,EN0000227,FUN000941,E,13,niño,30.0
BU0000670,EN0000227,FUN001447,L,13,adulto,15.0
BU0000671,EN0000228,FUN005700,L,15,adulto,10.0
BU0000672,EN0000228,FUN000775,Z,15,niño,30.0
BU0000673,EN0000228,FUN001609,C,10,adulto,22.5
BU0000674,EN0000228,FUN000721,P,3,adulto,22.5
BU0000675,EN0000228,FUN008953,Z,17,niño,22.5
BU0000676,EN0000229,FUN009507,G,4,niño,15.0
BU0000677,EN0000229,FUN000910,N,10,niño,10.0
BU0000678,EN0000230,FUN002545,N,8,niño,30.0
BU0000679,EN0000230,FUN005427,G,3,niño,15.0
BU0000680,EN0000230,FUN009866,M,16,adulto,22.5
BU0000681,EN0000230,FUN002505,V,1,niño,15.0
BU0000682,EN0000230,FUN001055,Z,3,adulto,10.0
BU0000683,EN0000231,FUN008677,V,7,niño,22.5
BU0000684,EN0000231,FUN002180,I,5,adulto,22.5
BU0000685,EN0000231,FUN002706,X,19,adulto,10.0
BU0000686,EN0000232,FUN009403,K,7,adulto,10.0
BU0000687,EN0000233,FUN008537,R,19,niño,22.5
BU0000688,EN0000234,FUN003217,H,18,niño,30.0
BU0000689,EN0000234,FUN009584,J,8,niño,30.0
BU0000690,EN0000235,FUN002169,X,16,niño,30.0
BU0000691,EN0000235,FUN001749,Y,5,niño,15.0
BU0000692,EN0000235,FUN005121,W,20,adulto,10.0
BU0000693,EN0000235,FUN003081,D,8,adulto,22.5
BU0000694,EN0000235,FUN005134,H,7,adulto,15.0
BU0000695,EN0000236,FUN009150,R,1,niño,30.0
BU0000696,EN0000236,FUN006570,Z,13,niño,30.0
BU0000697,EN0000237,FUN008786,O,9,adulto,10.0
BU0000698,EN0000238,FUN002313,U,2,adulto,10.0
BU0000699,EN0000238,FUN007467,B,3,niño,22.5
BU0000700,EN0000238,FUN003496,J,14,niño,15.0
BU0000701,EN0000238,FUN008189,D,2,niño,10.0
BU0000702,EN0000238,FUN000646,I,9,adulto,30.0
BU0000703,EN0000239,FUN003619,N,10,adulto,15.0
BU0000704,EN0000239,FUN008096,S,7,adulto,15.0
BU0000705,EN0000239,FUN007844,X,7,adulto,30.0
BU0000706,EN0000239,FUN003089,G,19,adulto,10.0
BU0000707,EN0000239,FUN008348,F,19,niño,22.5
BU0000708,EN0000240,FUN000732,W,1,adulto,22.5
BU0000709,EN0000240,FUN006538,D,19,niño,22.5
BU0000710,EN0000241,FUN004144,P,3,adulto,22.5
BU0000711,EN0000241,FUN008233,S,16,adulto,15.0
BU0000712,EN0000242,FUN000940,K,11,niño,22.5
BU0000713,EN0000242,FUN008499,V,16,niño,22.5
BU0000714,EN0000242,FUN004400,L,18,adulto,15.0
BU0000715,EN0000242,FUN009124,P,17,niño,10.0
BU0000716,EN0000242,FUN009244,W,6,adulto,22.5
BU0000717,EN0000243,FUN002397,G,8,niño,15.0
BU0000718,EN0000243,FUN007110,A,16,adulto,30.0
BU0000719,EN0000243,FUN000431,H,5,niño,15.0
BU0000720,EN0000243,FUN007095,S,14,niño,30.0
BU0000721,EN0000243,FUN009617,N,6,adulto,10.0
BU0000722,EN0000244,FUN000525,R,9,adulto,10.0
BU0000723,EN0000244,FUN003228,R,4,adulto,30.0
BU0000724,EN0000244,FUN007044,T,2,niño,30.0
BU0000725,EN0000244,FUN006930,I,20,niño,10.0
BU0000726,EN0000245,FUN001740,Y,1,adulto,15.0
BU0000727,EN0000245,FUN002130,J,14,adulto,22.5
BU0000728,EN0000245,FUN008945,V,19,niño,22.5
BU0000729,EN0000246,FUN007221,F,1,niño,30.0
BU0000730,EN0000247,FUN002832,N,3,adulto,10.0
BU0000731,EN0000247,FUN001523,R,15,niño,10.0
BU0000732,EN0000247,FUN001779,Y,5,niño,22.5
BU0000733,EN0000248,FUN001686,G,14,adulto,30.0
BU0000734,EN0000248,FUN007965,U,17,niño,15.0
BU0000735,EN0000249,FUN007361,G,18,adulto,15.0
BU0000736,EN0000249,FUN007759,K,1,niño,22.5
BU0000737,EN0000250,FUN001773,R,7,niño,22.5
BU0000738,EN0000250,FUN008216,U,5,niño,15.0
BU0000739,EN0000250,FUN002945,H,18,adulto,15.0
BU0000740,EN0000250,FUN006242,C,1,niño,22.5
BU0000741,EN0000251,FUN006699,J,14,adulto,30.0
BU0000742,EN0000251,FUN009897,S,5,niño,15.0
BU0000743,EN0000251,FUN003704,M,20,adulto,22.5
BU0000744,EN0000251,FUN003062,V,16,adulto,30.0
BU0000745,EN0000251,FUN009915,Y,4,adulto,15.0
BU0000746,EN0000252,FUN005859,C,11,adulto,10.0
BU0000747,EN0000252,FUN005499,O,19,adulto,22.5
BU0000748,EN0000253,FUN007563,E,18,adulto,30.0
BU0000749,EN0000254,FUN009090,W,10,adulto,15.0
BU0000750,EN0000254,FUN009983,O,15,niño,22.5
BU0000751,EN0000254,FUN001453,O,17,niño,30.0
BU0000752,EN0000254,FUN000759,W,1,niño,22.5
BU0000753,EN0000255,FUN008840,P,18,adulto,22.5
BU0000754,EN0000255,FUN006219,A,12,adulto,22.5
BU0000755,EN0000255,FUN002448,J,13,adulto,30.0
BU0000756,EN0000256,FUN005380,O,1,adulto,30.0
BU0000757,EN0000257,FUN000719,Y,10,adulto,15.0
BU0000758,EN0000257,FUN004854,J,18,adulto,10.0
BU0000759,EN0000258,FUN009581,R,14,niño,10.0
BU0000760,EN0000258,FUN006491,Q,19,niño,30.0
BU0000761,EN0000259,FUN003719,P,16,niño,22.5
BU0000762,EN0000259,FUN002692,M,8,niño,10.0
BU0000763,EN0000260,FUN005535,P,10,niño,22.5
BU0000764,EN0000260,FUN003121,R,4,adulto,30.0
BU0000765,EN0000261,FUN006498,O,13,niño,30.0
BU0000766,EN0000261,FUN005344,C,6,adulto,15.0
BU0000767,EN0000261,FUN007178,H,14,adulto,22.5
BU0000768,EN0000262,FUN001055,C,3,adulto,30.0
BU0000769,EN0000263,FUN009494,H,19,adulto,15.0
BU0000770,EN0000264,FUN009221,Q,18,adulto,15.0
BU0000771,EN0000264,FUN002381,C,14,adulto,22.5
BU0000772,EN0000264,FUN004610,S,4,niño,22.5
BU0000773,EN0000265,FUN001107,Y,8,adulto,22.5
BU0000774,EN0000265,FUN004568,U,4,niño,15.0
BU0000775,EN0000266,FUN009565,U,11,niño,30.0
BU0000776,EN0000266,FUN001610,J,9,adulto,15.0
BU0000777,EN0000266,FUN007079,M,17,adulto,30.0
BU0000778,EN0000267,FUN003076,M,19,niño,30.0
BU0000779,EN0000267,FUN009358,X,4,niño,22.5
BU0000780,EN0000267,FUN006141,G,19,adulto,30.0
BU0000781,EN0000268,FUN000980,H,11,adulto,10.0
BU0000782,EN0000268,FUN007116,A,18,niño,10.0
BU0000783,EN0000268,FUN001665,P,9,niño,10.0
BU0000784,EN0000268,FUN009656,A,5,adulto,22.5
BU0000785,EN0000269,FUN000581,D,18,niño,10.0
BU0000786,EN0000270,FUN003157,M,20,adulto,30.0
BU0000787,EN0000271,FUN004380,H,13,adulto,22.5
BU0000788,EN0000271,FUN009441,G,5,adulto,15.0
BU0000789,EN0000271,FUN000935,G,18,niño,22.5
BU0000790,EN0000271,FUN003192,X,1,adulto,30.0
BU0000791,EN0000272,FUN006901,A,20,adulto,15.0
BU0000792,EN0000272,FUN004216,F,1,adulto,30.0
BU0000793,EN0000272,FUN008754,B,10,niño,22.5
BU0000794,EN0000272,FUN002574,J,10,niño,30.0
BU0000795,EN0000273,FUN002378,P,20,adulto,15.0
BU0000796,EN0000273,FUN001366,S,12,adulto,15.0
BU0000797,EN0000274,FUN005615,Q,1,adulto,15.0
BU0000798,EN0000275,FUN007521,C,7,niño,22.5
BU0000799,EN0000275,FUN005058,U,5,adulto,15.0
BU0000800,EN0000275,FUN002780,G,3,adulto,30.0
BU0000801,EN0000275,FUN008723,M,9,niño,15.0
BU0000802,EN0000275,FUN009281,P,5,niño,10.0
BU0000803,EN0000276,FUN002533,M,17,niño,22.5
BU0000804,EN0000277,FUN005158,M,20,adulto,10.0
BU0000805,EN0000277,FUN007847,J,16,niño,30.0
BU0000806,EN0000277,FUN000544,S,1,niño,22.5
BU0000807,EN0000277,FUN004792,O,6,adulto,10.0
BU0000808,EN0000278,FUN003263,O,12,niño,10.0
BU0000809,EN0000278,FUN002497,L,14,niño,15.0
BU0000810,EN0000279,FUN001557,W,20,adulto,10.0
BU0000811,EN0000280,FUN009001,U,13,niño,22.5
BU0000812,EN0000280,FUN001157,T,5,niño,15.0
BU0000813,EN0000280,FUN008265,Z,15,niño,30.0
BU0000814,EN0000281,FUN004229,J,4,niño,15.0
BU0000815,EN0000281,FUN000305,I,1,adulto,10.0
BU0000816,EN0000281,FUN000478,M,13,adulto,30.0
BU0000817,EN0000281,FUN000812,K,2,adulto,22.5
BU0000818,EN0000282,FUN007095,E,9,adulto,30.0
BU0000819,EN0000282,FUN002583,E,20,adulto,30.0
BU0000820,EN0000283,FUN009897,S,15,adulto,15.0
BU0000821,EN0000283,FUN009885,H,1,niño,10.0
BU0000822,EN0000283,FUN003832,G,12,adulto,15.0
BU0000823,EN0000283,FUN004789,A,17,adulto,22.5
BU0000824,EN0000283,FUN002568,S,14,niño,15.0
BU0000825,EN0000284,FUN000575,H,6,adulto,10.0
BU0000826,EN0000284,FUN006023,G,16,adulto,30.0
BU0000827,EN0000284,FUN008997,C,15,niño,30.0
BU0000828,EN0000285,FUN008864,E,16,niño,30.0
BU0000829,EN0000285,FUN000544,H,7,adulto,30.0
BU0000830,EN0000285,FUN007256,G,18,niño,15.0
BU0000831,EN0000285,FUN003577,G,3,adulto,10.0
BU0000832,EN0000285,FUN002349,J,9,niño,30.0
BU0000833,EN0000286,FUN005801,D,17,niño,30.0
BU0000834,EN0000286,FUN005870,O,9,adulto,15.0
BU0000835,EN0000286,FUN004621,W,8,adulto,22.5
BU0000836,EN0000286,FUN001351,F,14,niño,22.5
BU0000837,EN0000286,FUN006764,I,16,niño,22.5
BU0000838,EN0000287,FUN002981,B,1,adulto,30.0
BU0000839,EN0000288,FUN006454,F,18,adulto,30.0
BU0000840,EN0000288,FUN007900,G,18,niño,15.0
BU0000841,EN0000288,FUN006245,M,9,adulto,30.0
BU0000842,EN0000288,FUN000401,E,3,adulto,10.0
BU0000843,EN0000289,FUN000576,O,9,niño,22.5
BU0000844,EN0000290,FUN005473,N,19,adulto,15.0
BU0000845,EN0000290,FUN007263,K,10,niño,10.0
BU0000846,EN0000290,FUN001784,K,17,adulto,22.5
BU0000847,EN0000291,FUN007605,R,2,adulto,22.5
BU0000848,EN0000291,FUN001280,V,12,adulto,15.0
BU0000849,EN0000291,FUN005552,L,8,niño,30.0
BU0000850,EN0000292,FUN003405,P,4,adulto,10.0
BU0000851,EN0000293,FUN000674,E,7,niño,15.0
BU0000852,EN0000294,FUN008784,Q,14,adulto,15.0
BU0000853,EN0000295,FUN000807,X,4,adulto,30.0
BU0000854,EN0000296,FUN006738,K,9,adulto,10.0
BU0000855,EN0000297,FUN009038,H,18,niño,15.0
BU0000856,EN0000297,FUN001802,L,11,adulto,22.5
BU0000857,EN0000297,FUN001126,A,15,adulto,15.0
BU0000858,EN0000298,FUN003643,X,12,adulto,15.0
BU0000859,EN0000299,FUN009781,G,17,adulto,30.0
BU0000860,EN0000299,FUN003851,E,6,adulto,22.5
BU0000861,EN0000299,FUN005154,P,20,adulto,22.5
BU0000862,EN0000300,FUN005898,J,1,adulto,30.0
BU0000863,EN0000300,FUN001608,W,5,niño,30.0
BU0000864,EN0000300,FUN000123,U,1,adulto,10.0
BU0000865,EN0000300,FUN006064,F,11,niño,30.0
BU0000866,EN0000301,FUN004953,U,12,adulto,30.0
BU0000867,EN0000301,FUN009786,K,17,adulto,10.0
BU0000868,EN0000302,FUN001772,M,2,adulto,30.0
BU0000869,EN0000302,FUN006626,I,4,adulto,15.0
BU0000870,EN0000302,FUN007980,N,2,niño,30.0
BU0000871,EN0000302,FUN007965,A,10,adulto,15.0
BU0000872,EN0000303,FUN002735,J,13,adulto,10.0
BU0000873,EN0000303,FUN009950,B,18,adulto,30.0
BU0000874,EN0000303,FUN003129,I,4,niño,30.0
BU0000875,EN0000304,FUN007475,C,9,niño,15.0
BU0000876,EN0000305,FUN001914,S,13,adulto,22.5
BU0000877,EN0000305,FUN008080,P,15,niño,10.0
BU0000878,EN0000305,FUN005713,A,20,adulto,22.5
BU0000879,EN0000306,FUN004064,A,10,niño,15.0
BU0000880,EN0000306,FUN006973,K,19,niño,10.0
BU0000881,EN0000306,FUN008290,Z,4,niño,22.5
BU0000882,EN0000306,FUN002095,D,16,adulto,22.5
BU0000883,EN0000307,FUN006320,K,11,niño,30.0
BU0000884,EN0000307,FUN001896,K,2,niño,30.0
BU0000885,EN0000308,FUN009398,J,15,niño,22.5
BU0000886,EN0000308,FUN006902,F,7,adulto,15.0
BU0000887,EN0000308,FUN002290,G,17,adulto,30.0
BU0000888,EN0000308,FUN006718,A,14,adulto,30.0
BU0000889,EN0000309,FUN005337,M,19,niño,10.0
BU0000890,EN0000309,FUN004147,F,4,adulto,10.0
BU0000891,EN0000309,FUN000507,K,7,niño,10.0
BU0000892,EN0000309,FUN002147,N,5,niño,22.5
BU0000893,EN0000309,FUN002395,T,4,adulto,10.0
BU0000894,EN0000310,FUN007276,Z,18,niño,10.0
BU0000895,EN0000310,FUN008702,X,17,niño,15.0
BU0000896,EN0000311,FUN009503,X,11,adulto,22.5
BU0000897,EN0000312,FUN007811,H,17,adulto,15.0
BU0000898,EN0000312,FUN009796,L,16,adulto,15.0
BU0000899,EN0000312,FUN002455,P,9,niño,15.0
BU0000900,EN0000312,FUN000521,F,14,niño,10.0
BU0000901,EN0000312,FUN008543,Z,13,adulto,15.0
BU0000902,EN0000313,FUN003593,C,19,niño,22.5
BU0000903,EN0000313,FUN006546,W,19,adulto,15.0
BU0000904,EN0000314,FUN000737,D,14,adulto,15.0
BU0000905,EN0000314,FUN009328,G,6,niño,15.0
BU0000906,EN0000314,FUN001193,E,14,niño,15.0
BU0000907,EN0000314,FUN006163,A,9,niño,30.0
BU0000908,EN0000314,FUN006203,P,6,adulto,15.0
BU0000909,EN0000315,FUN001749,W,3,niño,15.0
BU0000910,EN0000315,FUN007543,D,8,niño,22.5
BU0000911,EN0000315,FUN008272,S,2,niño,30.0
BU0000912,EN0000315,FUN008052,O,2,niño,10.0
BU0000913,EN0000316,FUN004303,G,11,niño,22.5
BU0000914,EN0000316,FUN001713,K,6,niño,30.0
BU0000915,EN0000317,FUN002673,V,1,niño,30.0
BU0000916,EN0000317,FUN000118,L,7,niño,22.5
BU0000917,EN0000318,FUN009420,E,1,niño,10.0
BU0000918,EN0000318,FUN000033,B,2,adulto,10.0
BU0000919,EN0000318,FUN009444,B,14,adulto,22.5
BU0000920,EN0000318,FUN002516,R,15,adulto,15.0
BU0000921,EN0000319,FUN004665,E,2,niño,15.0
BU0000922,EN0000319,FUN007696,Z,3,adulto,10.0
BU0000923,EN0000319,FUN000603,R,15,adulto,30.0
BU0000924,EN0000320,FUN000474,L,14,niño,10.0
BU0000925,EN0000320,FUN008395,B,11,adulto,10.0
BU0000926,EN0000320,FUN003971,T,7,niño,30.0
BU0000927,EN0000321,FUN007212,T,6,adulto,22.5
BU0000928,EN0000321,FUN005791,T,17,adulto,22.5
BU0000929,EN0000321,FUN006762,C,16,adulto,30.0
BU0000930,EN0000322,FUN002358,G,5,niño,22.5
BU0000931,EN0000322,FUN003993,J,2,niño,10.0
BU0000932,EN0000323,FUN009513,N,15,niño,22.5
BU0000933,EN0000323,FUN006358,S,18,niño,15.0
BU0000934,EN0000323,FUN006182,F,16,niño,30.0
BU0000935,EN0000323,FUN001990,D,16,adulto,30.0
BU0000936,EN0000324,FUN004818,H,1,adulto,15.0
BU0000937,EN0000324,FUN007831,Q,14,niño,15.0
BU0000938,EN0000324,FUN002308,B,12,niño,30.0
BU0000939,EN0000324,FUN004699,P,9,adulto,22.5
BU0000940,EN0000324,FUN009646,P,11,adulto,22.5
BU0000941,EN0000325,FUN008482,Y,20,niño,30.0
