funcion_id,sala_id,pelicula_id,fecha,hora
FUN000451,SL0036196,MOV001157,2021-12-14,04:40:52
FUN000452,SL0032969,MOV000117,2021-11-14,06:42:29
FUN000453,SL0038991,MOV000754,2021-10-23,00:57:48
FUN000454,SL0025852,MOV000664,2021-04-23,02:38:24
FUN000455,SL0026651,MOV000701,2021-11-07,21:25:40
FUN000456,SL0046705,MOV000835,2021-10-31,23:46:24
FUN000457,SL0031219,MOV001083,2021-12-15,12:32:59
FUN000458,SL0037378,MOV000044,2021-08-19,16:21:59
FUN000459,SL0073480,MOV001205,2021-05-09,18:20:29
FUN000460,SL0038511,MOV000662,2021-09-28,18:06:29
FUN000461,SL0051054,MOV000766,2021-11-06,08:23:42
FUN000462,SL0074367,MOV000639,2022-01-04,14:57:59
FUN000463,SL0070880,MOV000179,2021-11-29,19:42:18
FUN000464,SL0003285,MOV000710,2021-10-22,10:24:11
FUN000465,SL0068727,MOV000237,2022-01-08,23:53:31
FUN000466,SL0007054,MOV001014,2021-03-14,16:33:06
FUN000467,SL0034704,MOV001045,2021-10-02,02:49:28
FUN000468,SL0041293,MOV001015,2021-09-25,21:50:17
FUN000469,SL0019823,MOV001073,2021-12-17,21:10:42
FUN000470,SL0019292,MOV001251,2021-12-27,07:43:43
FUN000471,SL0021438,MOV000962,2021-12-26,14:25:05
FUN000472,SL0022577,MOV000307,2021-12-26,09:06:02
FUN000473,SL0053000,MOV000565,2022-01-09,13:22:37
FUN000474,SL0002945,MOV001217,2021-12-19,20:52:01
FUN000475,SL0002166,MOV000070,2021-10-01,19:43:59
FUN000476,SL0018124,MOV000176,2021-12-16,15:40:14
FUN000477,SL0038235,MOV001288,2021-12-13,16:03:47
FUN000478,SL0004775,MOV000428,2021-11-05,01:22:25
FUN000479,SL0005282,MOV000293,2021-12-19,01:25:35
FUN000480,SL0052327,MOV000782,2021-08-08,22:45:16
FUN000481,SL0049586,MOV000179,2021-11-22,11:22:42
FUN000482,SL0067508,MOV001239,2021-09-29,04:59:49
FUN000483,SL0051604,MOV000113,2021-05-15,20:00:28
FUN000484,SL0012070,MOV000202,2021-12-05,09:07:44
FUN000485,SL0066256,MOV001062,2021-12-07,14:29:30
FUN000486,SL0025117,MOV001057,2022-01-05,01:59:17
FUN000487,SL0065582,MOV000789,2021-12-19,15:14:58
FUN000488,SL0004325,MOV000984,2021-12-01,16:54:01
FUN000489,SL0061054,MOV000759,2021-12-12,07:02:47
FUN000490,SL0030399,MOV000877,2021-12-10,19:00:13
FUN000491,SL0021714,MOV001430,2021-10-03,21:55:35
FUN000492,SL0017406,MOV000451,2021-02-06,17:25:55
FUN000493,SL0069104,MOV000093,2021-11-18,15:16:15
FUN000494,SL0006561,MOV000181,2021-11-02,01:16:44
FUN000495,SL0055075,MOV001180,2021-11-03,02:27:07
FUN000496,SL0053880,MOV000312,2021-03-30,19:07:35
FUN000497,SL0043045,MOV000327,2021-11-29,16:01:14
FUN000498,SL0069997,MOV000627,2021-08-31,16:11:27
FUN000499,SL0059671,MOV001269,2021-11-30,07:53:55
FUN000500,SL0032992,MOV001387,2021-10-03,06:04:22
FUN000501,SL0075315,MOV000353,2021-12-02,11:00:30
FUN000502,SL0046845,MOV000101,2021-07-25,21:25:18
FUN000503,SL0055947,MOV000277,2021-08-30,08:52:55
FUN000504,SL0011329,MOV001232,2021-03-13,11:55:31
FUN000505,SL0013843,MOV000208,2021-11-12,19:30:13
FUN000506,SL0037244,MOV000491,2021-12-14,11:17:06
FUN000507,SL0007314,MOV001164,2021-12-11,04:12:50
FUN000508,SL0076416,MOV000888,2021-08-22,09:43:36
FUN000509,SL0015522,MOV000996,2021-10-15,08:37:15
FUN000510,SL0059238,MOV000196,2021-10-20,08:29:43
FUN000511,SL0022381,MOV000852,2021-06-09,07:41:33
FUN000512,SL0008041,MOV001157,2021-12-14,13:31:43
FUN000513,SL0038989,MOV001398,2021-12-25,04:03:55
FUN000514,SL0061888,MOV001224,2022-01-09,14:50:09
FUN000515,SL0032402,MOV000253,2021-12-01,21:29:13
FUN000516,SL0003556,MOV000191,2021-11-02,06:58:08
FUN000517,SL0019457,MOV000961,2021-12-22,16:58:14
FUN000518,SL0050068,MOV000913,2021-10-24,14:08:58
FUN000519,SL0066958,MOV000577,2021-09-21,09:31:53
FUN000520,SL0041658,MOV001140,2021-10-17,18:17:14
FUN000521,SL0028286,MOV000538,2021-11-15,02:57:15
FUN000522,SL0055165,MOV000083,2021-10-13,16:25:10
FUN000523,SL0032148,MOV000425,2021-12-18,01:40:58
FUN000524,SL0073464,MOV000530,2021-10-15,16:21:31
FUN000525,SL0062995,MOV000498,2021-11-06,11:51:59
FUN000526,SL0076367,MOV000803,2021-10-20,06:11:21
FUN000527,SL0004771,MOV000100,2021-12-14,16:13:17
FUN000528,SL0034638,MOV000250,2021-10-28,00:57:44
FUN000529,SL0042494,MOV001103,2021-12-18,13:59:46
FUN000530,SL0070832,MOV001169,2021-12-04,14:41:21
FUN000531,SL0056040,MOV000899,2021-12-27,20:13:11
FUN000532,SL0074259,MOV001325,2021-10-11,18:50:16
FUN000533,SL0007103,MOV000339,2021-11-23,17:05:11
FUN000534,SL0003928,MOV000919,2021-08-23,12:02:54
FUN000535,SL0008548,MOV000910,2021-12-03,18:09:45
FUN000536,SL0045942,MOV001376,2021-06-22,16:28:36
FUN000537,SL0042354,MOV001097,2021-10-09,08:49:32
FUN000538,SL0047489,MOV000089,2021-10-27,21:06:36
FUN000539,SL0012089,MOV000494,2021-06-11,10:58:13
FUN000540,SL0021657,MOV000713,2021-12-25,10:50:06
FUN000541,SL0040033,MOV000165,2021-10-22,23:18:00
FUN000542,SL0048102,MOV000652,2022-01-03,22:03:03
FUN000543,SL0040089,MOV000661,2021-11-06,18:27:42
FUN000544,SL0070666,MOV000478,2021-04-11,10:47:05
FUN000545,SL0074618,MOV001191,2021-11-30,11:40:44
FUN000546,SL0015789,MOV000409,2021-05-01,08:20:43
FUN000547,SL0076056,MOV001342,2021-11-23,02:42:26
FUN000548,SL0010938,MOV000922,2021-11-15,10:12:29
FUN000549,SL0067897,MOV000863,2021-09-18,11:29:30
FUN000550,SL0044277,MOV000684,2021-07-07,02:08:58
FUN000551,SL0019114,MOV000722,2021-12-20,09:09:52
FUN000552,SL0003867,MOV000259,2021-08-01,19:11:14
FUN000553,SL0008342,MOV000067,2021-12-07,03:57:23
FUN000554,SL0056437,MOV000532,2021-06-25,16:10:54
FUN000555,SL0007654,MOV000599,2022-01-08,14:08:20
FUN000556,SL0075400,MOV000366,2021-04-17,16:10:20
FUN000557,SL0020349,MOV000246,2021-10-26,03:53:16
FUN000558,SL0047288,MOV000779,2021-11-26,13:43:14
FUN000559,SL0072398,MOV001167,2021-11-20,01:41:35
FUN000560,SL0019227,MOV000795,2021-12-24,14:41:16
FUN000561,SL0053838,MOV000700,2021-07-06,07:01:32
FUN000562,SL0028238,MOV001180,2021-09-23,06:34:08
FUN000563,SL0070759,MOV001223,2021-10-03,10:17:31
FUN000564,SL0002008,MOV000033,2021-10-31,02:26:08
FUN000565,SL0039770,MOV000114,2021-12-17,10:58:48
FUN000566,SL0030591,MOV000546,2021-12-22,11:48:07
FUN000567,SL0011493,MOV001331,2021-10-04,07:36:45
FUN000568,SL0069808,MOV001134,2021-12-19,22:12:29
FUN000569,SL0017520,MOV000097,2021-08-02,10:41:45
FUN000570,SL0054545,MOV000641,2021-11-11,20:52:20
FUN000571,SL0033199,MOV000708,2022-01-03,16:11:18
FUN000572,SL0070700,MOV000205,2022-01-07,03:57:48
FUN000573,SL0026030,MOV001004,2021-02-06,23:41:21
FUN000574,SL0004422,MOV000947,2021-12-28,01:20:10
FUN000575,SL0021199,MOV001386,2021-08-22,18:13:58
FUN000576,SL0023269,MOV000625,2021-12-09,20:20:28
FUN000577,SL0049402,MOV000882,2021-10-05,16:29:14
FUN000578,SL0073040,MOV001341,2021-07-25,06:53:21
FUN000579,SL0054497,MOV000376,2021-12-11,22:16:16
FUN000580,SL0004900,MOV000944,2021-11-09,08:37:13
FUN000581,SL0022629,MOV000606,2021-05-23,11:21:51
FUN000582,SL0071088,MOV001264,2021-09-28,00:56:56
FUN000583,SL0056294,MOV000214,2021-11-09,15:29:54
FUN000584,SL0040633,MOV000693,2022-01-09,00:03:26
FUN000585,SL0075651,MOV000796,2021-10-25,20:10:12
FUN000586,SL0067263,MOV000896,2021-12-24,15:23:42
FUN000587,SL0067714,MOV001014,2021-04-17,21:45:40
FUN000588,SL0008953,MOV000826,2021-09-05,12:28:51
FUN000589,SL0032578,MOV000848,2021-12-05,01:11:17
FUN000590,SL0008032,MOV000149,2021-12-02,17:56:02
FUN000591,SL0049556,MOV001227,2021-12-14,22:24:49
FUN000592,SL0042588,MOV000459,2021-11-14,06:28:34
FUN000593,SL0002898,MOV000324,2021-11-29,06:00:00
FUN000594,SL0057642,MOV001168,2021-11-22,09:50:14
FUN000595,SL0051351,MOV001091,2021-10-12,11:19:34
FUN000596,SL0000009,MOV000102,2021-06-02,21:26:50
FUN000597,SL0036675,MOV000938,2021-11-09,16:23:01
FUN000598,SL0011535,MOV000417,2021-12-23,05:57:56
FUN000599,SL0061540,MOV001387,2021-12-23,10:20:05
FUN000600,SL0055622,MOV000710,2021-10-22,19:07:24
FUN000601,SL0037810,MOV000728,2021-10-29,03:11:16
FUN000602,SL0038980,MOV000582,2022-01-10,09:19:02
FUN000603,SL0064288,MOV001091,2021-08-11,19:49:51
FUN000604,SL0044553,MOV000866,2021-10-18,23:14:20
FUN000605,SL0051081,MOV000468,2021-03-08,06:24:38
FUN000606,SL0005065,MOV000510,2021-10-08,07:10:35
FUN000607,SL0032817,MOV000850,2021-11-27,04:16:09
FUN000608,SL0004320,MOV001184,2021-07-18,23:00:51
FUN000609,SL0039215,MOV000687,2021-10-03,16:18:07
FUN000610,SL0024937,MOV000083,2021-10-08,14:28:18
FUN000611,SL0017857,MOV000263,2021-11-17,16:15:33
FUN000612,SL0062655,MOV001430,2021-12-10,16:50:21
FUN000613,SL0060257,MOV001090,2022-01-07,08:23:27
FUN000614,SL0005360,MOV000213,2021-09-08,00:12:33
FUN000615,SL0009400,MOV000904,2021-07-01,09:22:52
FUN000616,SL0069421,MOV000029,2021-11-24,11:08:33
FUN000617,SL0044206,MOV001058,2021-10-02,09:22:28
FUN000618,SL0004155,MOV000139,2021-09-08,23:33:56
FUN000619,SL0031938,MOV001185,2021-10-08,12:39:07
FUN000620,SL0064059,MOV001238,2021-06-21,18:05:24
FUN000621,SL0056566,MOV000821,2021-12-19,23:47:15
FUN000622,SL0059385,MOV000812,2021-08-19,20:44:17
FUN000623,SL0031979,MOV000930,2021-11-20,04:51:27
FUN000624,SL0049225,MOV000359,2021-10-01,11:25:55
FUN000625,SL0064952,MOV000852,2021-10-17,16:33:24
FUN000626,SL0008479,MOV000239,2021-12-29,05:40:54
FUN000627,SL0015364,MOV001268,2021-05-06,04:26:53
FUN000628,SL0040655,MOV000351,2022-01-06,05:02:51
FUN000629,SL0063702,MOV000434,2021-12-06,05:43:11
FUN000630,SL0020769,MOV001019,2021-12-07,13:19:48
FUN000631,SL0033756,MOV001370,2021-11-18,07:32:40
FUN000632,SL0018895,MOV000520,2021-12-01,01:26:41
FUN000633,SL0031471,MOV001401,2021-12-13,03:04:49
FUN000634,SL0025177,MOV000752,2021-10-14,22:20:40
FUN000635,SL0009447,MOV000934,2021-12-10,21:30:09
FUN000636,SL0040603,MOV000048,2021-10-26,12:41:02
FUN000637,SL0013045,MOV000777,2021-06-25,10:28:33
FUN000638,SL0053775,MOV000373,2021-10-30,16:11:10
FUN000639,SL0023718,MOV000613,2021-09-14,06:09:04
FUN000640,SL0055233,MOV000638,2021-11-21,03:46:01
FUN000641,SL0075766,MOV000507,2021-10-04,09:30:17
FUN000642,SL0005635,MOV001340,2021-12-18,08:39:37
FUN000643,SL0049147,MOV000764,2021-11-23,14:22:02
FUN000644,SL0044691,MOV000270,2021-06-09,15:25:32
FUN000645,SL0034602,MOV000170,2021-07-13,01:15:33
FUN000646,SL0003938,MOV000269,2021-08-09,15:21:14
FUN000647,SL0069114,MOV000625,2022-01-10,16:29:30
FUN000648,SL0023854,MOV000738,2021-06-05,15:25:37
FUN000649,SL0043716,MOV001411,2021-12-14,04:02:00
FUN000650,SL0074317,MOV000612,2021-10-27,11:46:43
FUN000651,SL0071185,MOV000522,2021-10-25,02:06:59
FUN000652,SL0016344,MOV000171,2021-10-15,03:19:27
FUN000653,SL0019893,MOV001292,2021-06-25,20:10:14
FUN000654,SL0054494,MOV000621,2021-04-17,01:24:12
FUN000655,SL0031988,MOV001055,2021-11-24,23:06:14
FUN000656,SL0035176,MOV000056,2021-11-30,07:49:12
FUN000657,SL0069688,MOV000243,2021-07-12,08:42:09
FUN000658,SL0024851,MOV000894,2021-11-10,08:14:59
FUN000659,SL0051399,MOV000664,2021-04-26,08:39:25
FUN000660,SL0044641,MOV001177,2021-11-12,11:29:35
FUN000661,SL0064598,MOV000140,2021-12-19,10:22:01
FUN000662,SL0058713,MOV000093,2021-03-22,06:11:09
FUN000663,SL0067705,MOV001293,2021-09-25,23:18:21
FUN000664,SL0067003,MOV000521,2021-12-09,09:24:04
FUN000665,SL0003903,MOV000131,2021-12-14,21:23:31
FUN000666,SL0062917,MOV001242,2021-12-27,18:18:12
FUN000667,SL0046505,MOV000471,2021-11-20,07:20:25
FUN000668,SL0037646,MOV000441,2021-12-21,22:48:12
FUN000669,SL0059288,MOV001103,2022-01-08,18:24:15
FUN000670,SL0047293,MOV000104,2021-11-08,06:53:31
FUN000671,SL0024415,MOV000111,2021-04-26,18:47:09
FUN000672,SL0037605,MOV000397,2021-10-27,01:42:23
FUN000673,SL0025377,MOV001430,2021-09-20,02:31:04
FUN000674,SL0020111,MOV001176,2021-11-23,12:40:15
FUN000675,SL0060492,MOV000526,2021-12-19,13:00:05
FUN000676,SL0021775,MOV000697,2022-01-04,05:58:38
FUN000677,SL0007490,MOV001025,2021-06-25,22:02:40
FUN000678,SL0013631,MOV000293,2022-01-05,11:48:19
FUN000679,SL0076210,MOV001052,2021-12-29,03:14:27
FUN000680,SL0031604,MOV000009,2021-12-08,03:06:18
FUN000681,SL0071113,MOV000252,2021-12-06,09:19:22
FUN000682,SL0046479,MOV001368,2021-11-25,10:21:39
FUN000683,SL0056629,MOV000403,2022-01-03,01:40:19
FUN000684,SL0061527,MOV000191,2021-09-29,02:56:21
FUN000685,SL0015414,MOV000080,2021-05-25,17:05:59
FUN000686,SL0056800,MOV001074,2021-12-29,11:24:33
FUN000687,SL0019110,MOV000485,2022-01-10,04:24:21
FUN000688,SL0014958,MOV001048,2021-12-21,06:36:21
FUN000689,SL0054607,MOV000555,2021-09-07,23:12:03
FUN000690,SL0069427,MOV000278,2021-11-14,03:10:29
FUN000691,SL0063429,MOV001016,2021-11-25,11:18:06
FUN000692,SL0026065,MOV000114,2021-07-28,07:32:33
FUN000693,SL0032582,MOV000847,2021-01-22,18:39:15
FUN000694,SL0044138,MOV000218,2021-05-13,18:53:25
FUN000695,SL0007879,MOV000588,2021-05-22,20:44:09
FUN000696,SL0024297,MOV000032,2021-10-01,05:48:04
FUN000697,SL0033119,MOV000353,2021-12-23,10:11:29
FUN000698,SL0027764,MOV000436,2021-11-30,21:11:04
FUN000699,SL0019877,MOV000886,2021-07-22,22:35:12
FUN000700,SL0036898,MOV000200,2021-12-30,14:53:15
FUN000701,SL0066936,MOV000056,2021-08-20,10:46:23
FUN000702,SL0073212,MOV001359,2021-09-24,12:26:33
FUN000703,SL0074293,MOV000699,2021-07-19,19:59:04
FUN000704,SL0015655,MOV001310,2021-08-18,04:19:23
FUN000705,SL0007140,MOV000222,2021-09-12,18:25:16
FUN000706,SL0041169,MOV000217,2021-06-10,02:32:07
FUN000707,SL0051981,MOV000009,2021-12-10,13:24:23
FUN000708,SL0056009,MOV000789,2021-12-24,14:50:01
FUN000709,SL0072940,MOV000544,2021-06-24,09:15:36
FUN000710,SL0005566,MOV001096,2021-12-05,02:43:13
FUN000711,SL0013909,MOV001324,2021-08-15,21:01:46
FUN000712,SL0010641,MOV001086,2021-11-12,08:47:45
FUN000713,SL0042314,MOV000796,2021-09-20,19:25:07
FUN000714,SL0075063,MOV000405,2021-08-21,04:18:41
FUN000715,SL0015744,MOV000937,2022-01-06,09:52:58
FUN000716,SL0023241,MOV000790,2021-10-22,16:27:02
FUN000717,SL0014014,MOV001017,2021-09-06,18:23:00
FUN000718,SL0067558,MOV000730,2021-04-18,04:31:59
FUN000719,SL0015867,MOV000381,2021-07-17,22:27:59
FUN000720,SL0073966,MOV000083,2021-07-03,22:21:10
FUN000721,SL0012163,MOV001307,2022-01-02,13:38:31
FUN000722,SL0067857,MOV000029,2021-12-09,14:51:53
FUN000723,SL0040005,MOV000796,2021-10-12,20:29:07
FUN000724,SL0022344,MOV001248,2021-10-04,02:09:44
FUN000725,SL0037614,MOV001138,2021-11-18,05:50:36
FUN000726,SL0019810,MOV000166,2021-11-14,18:28:04
FUN000727,SL0060886,MOV000569,2021-12-11,14:53:15
FUN000728,SL0050473,MOV000368,2021-07-15,09:24:47
FUN000729,SL0066396,MOV000649,2022-01-10,00:24:33
FUN000730,SL0012846,MOV001145,2021-09-27,18:44:06
FUN000731,SL0023263,MOV000991,2021-12-07,15:19:48
FUN000732,SL0000767,MOV001211,2021-09-13,05:36:16
FUN000733,SL0005947,MOV000794,2021-09-19,07:52:26
FUN000734,SL0049745,MOV000003,2022-01-03,13:06:02
FUN000735,SL0032015,MOV000577,2021-11-08,14:20:19
FUN000736,SL0008630,MOV000156,2021-12-27,02:13:30
FUN000737,SL0071647,MOV000028,2021-07-25,03:51:26
FUN000738,SL0074451,MOV000299,2021-09-18,18:01:38
FUN000739,SL0052746,MOV000992,2021-09-06,09:18:46
FUN000740,SL0013331,MOV000894,2021-12-16,00:19:56
FUN000741,SL0046756,MOV000392,2021-09-04,20:26:59
FUN000742,SL0019824,MOV000525,2021-12-22,18:08:02
FUN000743,SL0018318,MOV001186,2021-03-12,17:13:42
FUN000744,SL0059495,MOV000505,2021-08-17,13:56:37
FUN000745,SL0023658,MOV000851,2021-07-01,03:23:32
FUN000746,SL0038908,MOV000559,2021-12-18,17:18:26
FUN000747,SL0073762,MOV000731,2021-12-12,21:40:29
FUN000748,SL0002099,MOV000746,2021-09-26,10:16:24
FUN000749,SL0073745,MOV001363,2021-12-31,17:38:54
FUN000750,SL0016698,MOV000662,2021-12-15,03:24:11
FUN000751,SL0029269,MOV000513,2022-01-05,16:46:19
FUN000752,SL0011584,MOV000408,2021-11-03,03:53:17
FUN000753,SL0058953,MOV000408,2021-10-21,07:38:48
FUN000754,SL0068712,MOV001000,2021-11-17,09:21:06
FUN000755,SL0049941,MOV001213,2021-10-02,18:06:00
FUN000756,SL0016934,MOV001133,2021-05-24,21:43:14
FUN000757,SL0017994,MOV000552,2021-12-30,05:26:01
FUN000758,SL0040263,MOV001197,2021-12-26,14:40:57
FUN000759,SL0016275,MOV001123,2021-10-03,15:22:42
FUN000760,SL0012818,MOV001376,2021-06-12,05:59:55
FUN000761,SL0056617,MOV000531,2021-09-09,23:22:06
FUN000762,SL0037414,MOV001053,2021-08-14,08:40:59
FUN000763,SL0000117,MOV000609,2021-04-29,21:54:31
FUN000764,SL0052021,MOV000083,2021-07-17,17:30:50
FUN000765,SL0050895,MOV001007,2021-11-30,13:26:35
FUN000766,SL0034534,MOV000014,2021-11-09,12:46:16
FUN000767,SL0050459,MOV000009,2022-01-05,18:22:21
FUN000768,SL0058353,MOV000834,2021-12-07,11:44:17
FUN000769,SL0038218,MOV001080,2021-08-30,20:46:10
FUN000770,SL0017906,MOV000705,2021-06-20,06:52:37
FUN000771,SL0036777,MOV000544,2022-01-03,14:39:39
FUN000772,SL0046343,MOV000864,2021-09-06,14:42:28
FUN000773,SL0075536,MOV001015,2021-11-11,05:57:57
FUN000774,SL0057956,MOV000958,2021-10-06,10:53:21
FUN000775,SL0044697,MOV000720,2022-01-04,14:34:39
FUN000776,SL0062815,MOV000490,2021-08-04,09:05:34
FUN000777,SL0012214,MOV001389,2021-12-07,06:44:39
FUN000778,SL0004463,MOV000469,2021-08-04,02:35:38
FUN000779,SL0015146,MOV001069,2022-01-05,23:56:11
FUN000780,SL0068624,MOV001051,2021-11-29,22:33:20
FUN000781,SL0009577,MOV000375,2021-12-28,08:33:06
FUN000782,SL0014502,MOV000108,2021-10-17,05:18:02
FUN000783,SL0035220,MOV000998,2021-11-26,13:28:32
FUN000784,SL0033845,MOV000336,2022-01-08,23:28:19
FUN000785,SL0014256,MOV000540,2021-12-16,09:50:21
FUN000786,SL0008121,MOV000378,2021-12-16,22:09:10
FUN000787,SL0023765,MOV000943,2021-11-15,07:52:55
FUN000788,SL0038452,MOV001423,2021-12-18,14:09:32
FUN000789,SL0054901,MOV000997,2022-01-10,07:23:25
FUN000790,SL0039076,MOV000234,2021-12-22,23:26:42
FUN000791,SL0010404,MOV000185,2022-01-10,00:54:10
FUN000792,SL0003426,MOV001064,2021-12-17,14:01:16
FUN000793,SL0055280,MOV000277,2021-07-20,12:36:25
FUN000794,SL0070111,MOV000004,2021-10-20,07:40:52
FUN000795,SL0030676,MOV000590,2021-09-12,04:31:39
FUN000796,SL0073857,MOV000557,2021-11-13,07:22:55
FUN000797,SL0046686,MOV000098,2021-11-20,07:41:55
FUN000798,SL0066735,MOV000325,2021-12-27,03:03:02
FUN000799,SL0066046,MOV001006,2021-12-30,21:14:04
FUN000800,SL0029123,MOV001061,2021-09-18,02:32:58
FUN000801,SL0012844,MOV001057,2022-01-07,23:16:39
FUN000802,SL0028680,MOV001389,2021-09-07,05:58:17
FUN000803,SL0044517,MOV001091,2021-12-03,03:58:59
FUN000804,SL0066773,MOV001198,2021-12-15,17:21:06
FUN000805,SL0048944,MOV001263,2021-12-16,00:16:45
FUN000806,SL0066093,MOV000137,2021-09-22,20:46:52
FUN000807,SL0002702,MOV000641,2021-09-14,07:16:17
FUN000808,SL0004206,MOV000750,2021-09-25,11:03:26
FUN000809,SL0048500,MOV000276,2021-09-20,12:30:22
FUN000810,SL0000445,MOV001237,2021-09-05,17:50:53
FUN000811,SL0030550,MOV000363,2021-10-26,12:30:58
FUN000812,SL0069243,MOV000248,2021-08-23,01:53:24
FUN000813,SL0033473,MOV000718,2021-10-22,07:53:48
FUN000814,SL0046631,MOV000885,2021-02-28,11:10:58
FUN000815,SL0037555,MOV000101,2021-12-01,10:15:50
FUN000816,SL0044701,MOV000928,2021-08-20,02:33:36
FUN000817,SL0033578,MOV000188,2021-03-05,12:34:56
FUN000818,SL0072857,MOV000199,2021-11-19,11:28:07
FUN000819,SL0051903,MOV001339,2021-09-01,17:53:18
FUN000820,SL0010558,MOV000111,2021-10-16,16:55:13
FUN000821,SL0020954,MOV001392,2021-12-11,04:03:06
FUN000822,SL0062275,MOV001269,2022-01-01,16:07:02
FUN000823,SL0003722,MOV000912,2021-08-24,18:57:50
FUN000824,SL0021801,MOV000143,2021-05-24,06:53:53
FUN000825,SL0051154,MOV001374,2021-11-30,02:56:53
FUN000826,SL0003534,MOV000095,2021-12-26,22:54:06
FUN000827,SL0023912,MOV000902,2021-12-25,01:07:41
FUN000828,SL0059440,MOV000720,2022-01-05,11:56:46
FUN000829,SL0066961,MOV000080,2021-06-02,20:38:29
FUN000830,SL0004048,MOV000825,2021-06-30,02:54:30
FUN000831,SL0037801,MOV001106,2021-05-24,16:28:48
FUN000832,SL0039264,MOV000806,2021-11-10,07:27:59
FUN000833,SL0059192,MOV001046,2021-11-24,07:08:05
FUN000834,SL0015093,MOV000014,2021-11-21,18:59:21
FUN000835,SL0071121,MOV000242,2021-12-18,09:28:40
FUN000836,SL0000311,MOV001080,2021-11-13,18:19:58
FUN000837,SL0040322,MOV001420,2022-01-07,12:26:03
FUN000838,SL0025172,MOV000411,2021-11-11,20:39:37
FUN000839,SL0019916,MOV001150,2021-09-04,17:50:31
FUN000840,SL0043577,MOV000744,2021-10-02,19:01:35
FUN000841,SL0007238,MOV001173,2021-10-06,10:06:56
FUN000842,SL0054095,MOV000742,2021-06-11,18:27:14
FUN000843,SL0039966,MOV000911,2021-11-12,07:05:06
FUN000844,SL0050687,MOV000706,2021-10-10,09:04:28
FUN000845,SL0050119,MOV001247,2021-11-09,16:10:32
FUN000846,SL0028600,MOV000938,2021-10-29,02:01:19
FUN000847,SL0031061,MOV001264,2021-09-19,21:54:37
FUN000848,SL0048062,MOV001021,2021-12-27,06:28:25
FUN000849,SL0050566,MOV001294,2021-12-25,20:33:10
FUN000850,SL0034252,MOV000970,2022-01-07,22:01:08
FUN000851,SL0033706,MOV001040,2021-08-19,04:37:16
FUN000852,SL0032553,MOV001141,2021-07-09,21:46:54
FUN000853,SL0054219,MOV001166,2021-06-06,07:22:20
FUN000854,SL0038629,MOV000822,2021-05-04,10:03:02
FUN000855,SL0018353,MOV001304,2021-12-31,04:00:45
FUN000856,SL0027123,MOV000295,2022-01-02,08:07:18
FUN000857,SL0072586,MOV000663,2021-09-25,05:28:25
FUN000858,SL0051061,MOV001136,2021-12-25,08:00:27
FUN000859,SL0043325,MOV000827,2021-11-18,07:44:18
FUN000860,SL0058765,MOV000803,2021-12-10,14:28:01
FUN000861,SL0076323,MOV000170,2021-12-27,11:27:07
FUN000862,SL0021896,MOV000490,2021-09-09,07:44:12
FUN000863,SL0035307,MOV000701,2021-11-18,05:44:45
FUN000864,SL0060475,MOV000254,2021-12-07,02:48:46
FUN000865,SL0020726,MOV000526,2021-12-31,04:59:13
FUN000866,SL0026386,MOV000538,2021-09-19,00:24:48
FUN000867,SL0032769,MOV000549,2021-09-24,01:19:27
FUN000868,SL0033865,MOV001323,2021-06-29,11:33:18
FUN000869,SL0028334,MOV001007,2021-11-09,10:47:46
FUN000870,SL0070595,MOV000344,2021-12-16,22:37:28
FUN000871,SL0029734,MOV000521,2021-09-27,04:43:43
FUN000872,SL0066650,MOV000318,2021-09-10,00:19:25
FUN000873,SL0040604,MOV000479,2021-12-12,03:14:22
FUN000874,SL0035378,MOV000891,2022-01-09,05:12:21
FUN000875,SL0061975,MOV001292,2021-04-13,21:02:48
FUN000876,SL0026879,MOV000916,2021-06-01,12:13:15
FUN000877,SL0040037,MOV000671,2021-12-10,21:45:14
FUN000878,SL0013262,MOV000634,2021-12-13,19:53:32
FUN000879,SL0039703,MOV000683,2021-12-30,18:20:11
FUN000880,SL0048553,MOV000299,2021-06-14,13:44:32
FUN000881,SL0065563,MOV000157,2021-09-09,10:18:13
FUN000882,SL0030017,MOV000882,2022-01-01,16:29:20
