id,cliente_id,colaborador_id,sede_id,fecha,hora,qr_id
VE0000256,C00009491,CL0009733,S00006192,2020-02-16,18:56:39,mLEEkaYdMWuxGZVWtHcs
VE0000257,C00006327,CL0006787,S00001540,2020-02-24,05:28:34,boLdOmfycBnefCqJualh
VE0000258,C00001726,CL0000321,S00009111,2020-07-16,21:14:40,qSuJvXnmIILhxfIGRbiV
VE0000259,C00006122,CL0005441,S00009278,2020-09-10,10:15:31,sXPxdOlWOuLgdhvHSfiV
VE0000260,C00008151,CL0007073,S00005554,2020-02-06,04:06:07,sezQoQYGcqlqvkWYUrKO
VE0000261,C00008371,CL0004044,S00003759,2020-12-31,18:35:12,gYmlKeODwaXwyqDvgxSP
VE0000262,C00007096,CL0001080,S00003711,2020-07-06,02:02:29,XgCYodJbTqGvpLMBndrX
VE0000263,C00009817,CL0003304,S00005373,2020-06-26,05:05:07,grbfmWssponEsLAvggnc
VE0000264,C00000549,CL0000022,S00000402,2020-03-22,18:42:26,fnOOILIwkCpZnTouyqAF
VE0000265,C00002162,CL0005385,S00002218,2021-01-17,04:36:59,dRcqNrORYtUciNyoPbUf
VE0000266,C00000595,CL0002118,S00006367,2020-07-23,09:16:24,IIfWonxErvMRaMKPhVgZ
VE0000267,C00000775,CL0007324,S00000579,2021-02-16,04:50:05,WePZWPJDlOzMfGvVORMf
VE0000268,C00002315,CL0002288,S00009730,2020-07-17,05:51:44,rVuDXrfGFZXErIoWRfqr
VE0000269,C00008586,CL0007168,S00006169,2020-09-05,12:06:28,DTKKmFzyEwEOADzLJBJy
VE0000270,C00009046,CL0003587,S00005959,2020-07-05,09:48:06,gMoIypoHkorFjDRtuwKz
VE0000271,C00008987,CL0009753,S00000047,2020-08-25,05:47:22,gmmtqkvBrpwMObcRkTBm
VE0000272,C00001193,CL0006373,S00002974,2020-12-12,09:31:37,GhzgmySKWKCGBcyCOsqB
VE0000273,C00007408,CL0006124,S00008831,2021-01-07,17:13:34,uJDmPdZxdgdIAUdtdiTK
VE0000274,C00006513,CL0007434,S00003149,2020-12-08,23:17:42,lvyNrmXUUzVkJQouRuVY
VE0000275,C00005440,CL0005883,S00007630,2020-11-02,15:12:38,XNMxbVCHZBGrudWyJzgS
VE0000276,C00004166,CL0009089,S00002089,2020-12-06,08:43:52,LQkrTJilKsKZukDqfXUM
VE0000277,C00002732,CL0007846,S00007927,2020-09-28,23:34:23,xdKTIYLZstaJqlKaoDhO
VE0000278,C00005819,CL0005572,S00003986,2020-05-18,22:15:47,yZiHgwmGzmMapUwQTYLB
VE0000279,C00002230,CL0000138,S00004438,2020-08-11,18:52:25,axqeDvwleLTttaIEaLED
VE0000280,C00001986,CL0003078,S00001955,2021-02-23,11:38:49,eIyMUNHBxahMNzzaMvCf
VE0000281,C00007296,CL0009971,S00002738,2021-01-09,11:26:42,fPZEsbeiFHHIVdiPEOzp
VE0000282,C00001145,CL0009851,S00007808,2020-10-04,16:53:02,TEMLeqPZuqjiChCWxsKY
VE0000283,C00008169,CL0005911,S00005530,2020-02-07,08:01:28,LxgLffQvfstpWsyWVndy
VE0000284,C00001938,CL0003791,S00006176,2020-06-18,05:01:05,XniyBSbHQOImIEwYgCZj
VE0000285,C00002818,CL0000137,S00000946,2020-08-10,02:38:03,gxJtWjVjTLvNjvqbvkzT
VE0000286,C00006930,CL0003675,S00006171,2020-08-17,22:34:30,hkessdJNZtuueCvBvxMK
VE0000287,C00004382,CL0008998,S00009576,2020-05-11,14:13:50,ZsueGvyloyhyReRfXanJ
VE0000288,C00001802,CL0007169,S00009779,2021-02-05,06:27:39,cloHehIWBsmRcvrMMKaI
VE0000289,C00006879,CL0006326,S00001148,2020-07-24,20:14:19,eFKhVvhPsBlNFVwAoPPx
VE0000290,C00008882,CL0001773,S00005184,2020-07-03,02:43:30,qeoaTetbtzrLrLNRhsrz
VE0000291,C00000944,CL0002468,S00005669,2020-10-10,07:51:03,AVpYvKbAWLzBSstxYidR
VE0000292,C00003264,CL0003397,S00005507,2020-07-30,07:53:36,vjRqENbfhGKuWcxSwcpa
VE0000293,C00008385,CL0002534,S00008571,2020-03-26,12:02:50,lqlUOCUnqJBlswKUOClH
VE0000294,C00006663,CL0000549,S00003723,2020-02-19,16:50:38,KNTDTBbNTANTFlqixjUE
VE0000295,C00004717,CL0009613,S00000202,2020-01-12,11:39:46,WHhEvXRbjgnALXLGYhpD
VE0000296,C00001707,CL0000979,S00004626,2020-04-25,05:31:03,khMWGAtmjldNhmhmeWZR
VE0000297,C00003240,CL0005829,S00004857,2020-06-05,15:42:01,pQmtjJbsvKKvbZicZZSf
VE0000298,C00005862,CL0002077,S00000583,2020-02-04,11:32:46,JkwVYkMgrIvaJcLjCwoF
VE0000299,C00000278,CL0000922,S00002805,2020-02-11,21:24:07,GxCGBKevEtrYkYXJfLqi
VE0000300,C00008526,CL0008009,S00006899,2020-04-24,09:25:23,ojFVpyZJdlyqDFSALzlW
VE0000301,C00000194,CL0002480,S00002770,2020-08-06,00:22:47,NGLXVEkwJnSElDNtVGcJ
VE0000302,C00009912,CL0009549,S00007197,2020-05-12,04:00:04,utQGRafBdSscXmtLRFGj
VE0000303,C00001037,CL0007952,S00006140,2020-07-13,01:40:21,ENAIMfzrIgRLSdOEQryy
VE0000304,C00000383,CL0008308,S00003244,2020-06-13,18:57:39,CXqICkIzeLpwFPeBkJar
VE0000305,C00002141,CL0004429,S00005982,2020-04-03,12:13:10,TSTnmewXPyHnakUKuHAz
VE0000306,C00003542,CL0007304,S00005384,2020-12-31,23:30:54,YAkiFIpfuBBqriHEMGUc
VE0000307,C00009324,CL0006612,S00008934,2020-10-24,18:24:21,jZfIooFUvpmFDCRaoGkY
VE0000308,C00009563,CL0009940,S00000985,2020-05-06,11:44:11,snZPYNPhbjfVJdgtfgIy
VE0000309,C00009683,CL0009607,S00009370,2020-10-08,21:22:16,zcfobjkBUltcWBgmRWau
VE0000310,C00000193,CL0007397,S00003155,2020-10-19,10:45:29,OGDOEceaUgCPyWmckWzv
VE0000311,C00008337,CL0009875,S00000198,2020-10-20,07:43:14,NjZipVNUABXWAHMnmadC
VE0000312,C00008603,CL0003336,S00002846,2020-12-23,13:15:29,LxWOSUMYlninyFaZIhIi
VE0000313,C00000547,CL0002962,S00007101,2020-05-29,06:23:22,klVbdZKcXwoeTFENLSeV
VE0000314,C00000377,CL0001471,S00007347,2020-12-09,07:11:33,TpmThdnDwGyRTWVCmOUe
VE0000315,C00001934,CL0001852,S00009557,2020-09-22,21:12:22,KLoPofZzAZUxSpjgZnov
VE0000316,C00001973,CL0007819,S00003405,2020-11-05,10:37:56,sMPTjDnCfinJryVJNJxD
VE0000317,C00007278,CL0008405,S00001681,2020-12-15,15:40:38,iSMEaCmAeqxWjDCCyFVG
VE0000318,C00009089,CL0002454,S00007906,2020-05-25,23:22:05,jEkTixDtacvvgRPndQTX
VE0000319,C00000402,CL0000101,S00001657,2021-01-30,08:02:38,hVcJHHtShqgBITZIzgep
VE0000320,C00007573,CL0005518,S00000563,2020-02-12,11:16:44,UNELxmxZKxoPwzClSPSe
VE0000321,C00007728,CL0000689,S00007452,2020-12-23,21:22:24,GbMNpmrWBhgLLVBTFBdX
VE0000322,C00009301,CL0004993,S00008413,2020-09-29,22:11:25,vVdYKawBCuVmveICDzIk
VE0000323,C00000181,CL0007186,S00008115,2021-01-23,23:26:41,pDnplESQlpMUaJswdAKk
VE0000324,C00001466,CL0000126,S00004186,2021-01-02,22:29:08,WZJlYNTPKGhgPsoYXhKJ
VE0000325,C00008248,CL0007465,S00008699,2020-01-14,06:06:15,ZMmgwGFSmFrqDFBnoldU
VE0000326,C00006177,CL0003025,S00005425,2020-06-20,21:33:18,jWSFmVnGeqlhmXDvrIjA
VE0000327,C00002192,CL0005256,S00000635,2020-06-09,00:54:48,xRLdyrAfIBvVkeAEfuEf
VE0000328,C00009884,CL0003298,S00007095,2020-01-07,06:40:35,uoMxRRwKKYVYXANHQIvc
VE0000329,C00003955,CL0007070,S00002496,2021-02-25,22:27:41,cQdgZhcoJmyXVqHuPUJM
VE0000330,C00004459,CL0007286,S00000147,2021-01-14,22:58:50,JHfomLMafcHNAjitkiNC
VE0000331,C00009009,CL0008168,S00006494,2020-05-02,13:34:45,nvaWnxkrqYzIQCVlsrXE
VE0000332,C00005723,CL0005164,S00006055,2020-01-29,14:13:43,RVEMxqzFDFWtOIiGrRMm
VE0000333,C00002473,CL0008974,S00008175,2020-05-11,03:48:38,MDNtHsMkkOdFOtevEWiw
VE0000334,C00009994,CL0001384,S00005435,2020-03-16,11:40:38,xzkeycLFdMXRcdADQFDo
VE0000335,C00002525,CL0009105,S00005797,2020-05-16,22:11:41,RXSutSlMKqZOrSslpxdj
VE0000336,C00005259,CL0001952,S00006689,2021-01-29,23:24:30,ZAjMbZYtFYojdhvRLPUy
VE0000337,C00005610,CL0002959,S00003057,2020-10-21,08:20:37,wRlDDHbZLvctZJdkiVjX
VE0000338,C00005177,CL0001909,S00007196,2020-09-16,07:43:59,zqIwRpEtjEtQyPnysWXC
VE0000339,C00007568,CL0001644,S00009691,2020-11-21,04:03:15,eLJOOcnmLyvwxCgAKiMT
VE0000340,C00008642,CL0000075,S00002937,2020-08-31,22:57:49,CPMvnhemWOvzgksobQwn
VE0000341,C00003209,CL0006824,S00009536,2020-11-11,03:43:33,LHxpfukyztxIONxjayXe
VE0000342,C00008859,CL0003592,S00004888,2021-02-14,01:23:18,GKhMrdutVtvkVPqteAja
VE0000343,C00003262,CL0006083,S00000062,2020-09-13,14:13:53,PXzSQmrJrbXDoPSbPmHx
VE0000344,C00008942,CL0004024,S00006237,2020-10-03,04:32:01,evHnzCpuOBNWoixQpNtA
VE0000345,C00004900,CL0003220,S00002569,2021-01-28,23:06:11,lEaxbqlFHtDsvlkhRQld
VE0000346,C00004223,CL0009798,S00006275,2020-08-10,22:57:43,pQzDYROSBJLmfNQACyOM
VE0000347,C00003870,CL0000938,S00000872,2020-05-13,12:18:55,WcNIiuoCXGgATinjwyIm
VE0000348,C00004584,CL0002043,S00000863,2020-02-23,11:42:41,rbZdNhiGxWYgVQZTPBan
VE0000349,C00007626,CL0008214,S00001515,2020-02-10,06:40:43,GiNwXThoGrAlcdEhxESn
VE0000350,C00008760,CL0006984,S00005613,2021-01-31,19:09:01,QqCoPBvpncdUdiacIQFv
VE0000351,C00002467,CL0009848,S00007587,2020-10-31,04:27:14,EutZSdfnTiuThzAhUzoR
VE0000352,C00006984,CL0002221,S00007069,2020-01-17,10:15:53,rfozxQPYJCqLsjgbMVkF
VE0000353,C00003072,CL0004085,S00002492,2020-07-25,02:35:28,fzNyIHEXerXMmmFdNUBq
VE0000354,C00009802,CL0008433,S00006398,2021-01-19,16:09:50,aFcnWEFcbQxpOqeZlSMp
VE0000355,C00003862,CL0001352,S00001195,2020-06-11,13:35:50,FrylznjHmKHHgOSNJBZb
VE0000356,C00005718,CL0007426,S00005527,2020-09-13,14:49:11,KqQWhxRXCTMqwQYJsElu
VE0000357,C00003295,CL0001471,S00005037,2020-11-12,09:18:49,PkIlwFtrbmkWrZKOXpip
VE0000358,C00003613,CL0005379,S00006854,2020-04-04,14:11:12,niZNEMLQALrKBYrvKTHP
VE0000359,C00005550,CL0008697,S00002189,2020-05-15,05:17:41,VDqhbqnwstHSBwDnaLbm
VE0000360,C00001338,CL0002846,S00000245,2020-12-29,22:56:49,aKkOdERUskhFLAlcuUzQ
VE0000361,C00003981,CL0000651,S00004443,2020-10-13,22:29:46,LOGOBXFaEewjQFbwLpiB
VE0000362,C00000727,CL0000906,S00006066,2020-11-04,17:12:39,tISIEOEzToINHzlWaWKJ
VE0000363,C00002628,CL0007841,S00003961,2020-12-29,16:43:51,nfoHmQKIokbwWcvslInS
VE0000364,C00006290,CL0007285,S00006488,2020-06-16,15:50:17,bjTxhhYdAMuzsyJogtJh
VE0000365,C00005759,CL0007431,S00004099,2020-12-20,17:14:46,kaosnNFfPimKUQakIQei
VE0000366,C00007873,CL0008297,S00007394,2020-06-16,03:14:41,teSJIpFjrFmPSkIYOuTl
VE0000367,C00003259,CL0000293,S00009834,2020-05-02,06:08:12,gOiYmeGVeFONXQmzWVSa
VE0000368,C00009412,CL0004684,S00007943,2020-10-29,03:57:18,memtEPZVwMkRFSKuhsgq
VE0000369,C00008735,CL0000410,S00009746,2020-05-01,13:27:16,jCIBpwFfJEUVMelvxYMp
VE0000370,C00006718,CL0009443,S00004785,2020-09-05,00:43:44,bhiVkvfUNkScpKlCSSsV
VE0000371,C00009625,CL0009222,S00002206,2020-11-16,09:37:31,hcSAflRNkobhKdPDgghr
VE0000372,C00007097,CL0001745,S00000524,2020-11-18,16:53:32,oDKIxDvLkLzQSRTHYRWY
VE0000373,C00009418,CL0005295,S00004166,2020-02-22,07:41:53,wJpspJNzcInXgrCNAHRa
VE0000374,C00002145,CL0008938,S00002500,2020-02-19,14:22:11,LqcyCLHxxAMHxMMfdBbY
VE0000375,C00007223,CL0007154,S00003134,2020-05-24,11:14:31,jeSYqOUbpqFZPqFpWJtb
VE0000376,C00005101,CL0001768,S00003994,2020-11-26,14:34:41,cWXbcwXgxvXAOaHAvtWp
VE0000377,C00003972,CL0002302,S00003104,2020-07-12,05:10:26,SETvYfNrDNaiqPGVZMCk
VE0000378,C00006476,CL0005523,S00001799,2020-04-22,14:10:07,UzomEhGEqTArnSqMHNEu
VE0000379,C00004636,CL0004451,S00001484,2020-10-06,13:02:34,ElucDhIQvllYPsJKlwAJ
VE0000380,C00009671,CL0001945,S00000829,2020-10-06,22:57:52,kTAnzrGnbXYHNmkdbayQ
VE0000381,C00007771,CL0008153,S00006952,2020-11-29,09:01:49,VsQmgSzQoiSYmNcfbrXv
VE0000382,C00001997,CL0006752,S00000605,2020-12-23,22:23:48,CqKKtZJgoXakUgNtSYWH
VE0000383,C00008184,CL0009171,S00004111,2021-02-14,05:15:59,ykdWdbgQWbrSQdYGJWzb
VE0000384,C00006871,CL0001911,S00001615,2020-05-30,09:10:39,SOomrXIjZnNmytYESTGo
VE0000385,C00005666,CL0001003,S00002681,2020-12-26,13:14:29,FUPrXNlhdaqxPJubTomO
VE0000386,C00001166,CL0006650,S00003983,2020-09-07,17:26:16,ySFHZQTcccVZWAUfxvUY
VE0000387,C00007459,CL0008136,S00000248,2020-07-06,16:07:33,OowSOuiatvONTOemVfag
VE0000388,C00002411,CL0005274,S00001773,2020-03-02,12:36:39,frWCCZfTKColUPYgFaBS
VE0000389,C00004906,CL0000440,S00005938,2020-02-23,05:58:27,kIELhGuzADMFNIRHAjRp
VE0000390,C00000045,CL0006576,S00006590,2020-12-02,15:34:39,dEXgSvbyrrABEITkOsfb
VE0000391,C00002390,CL0009856,S00001438,2020-01-03,13:28:54,fcXjnnQtwSbcpSYyqTxW
VE0000392,C00004043,CL0001115,S00004869,2020-11-09,21:00:35,oZBVkDKBFQwZetwmeoKi
VE0000393,C00004400,CL0003902,S00009726,2020-02-03,23:55:26,zSfUWwJyPRFBgEkwEdPL
VE0000394,C00003166,CL0003758,S00003256,2020-03-09,00:30:01,JFruZVcgpXyKadFLBuSV
VE0000395,C00008234,CL0002836,S00004794,2020-12-31,23:06:13,meRMwNouoKAmVAEMlMrO
VE0000396,C00003662,CL0009103,S00000119,2020-02-16,08:14:31,eznkSCcQHUFSbpYYUtvj
VE0000397,C00004132,CL0003604,S00009863,2020-02-22,21:42:42,mnUCscOwNNMZQSiGsEcj
VE0000398,C00005683,CL0003502,S00006600,2020-04-21,10:05:46,tRYmEhRDFsBlyrlNZzXV
VE0000399,C00002972,CL0002581,S00002259,2020-07-19,21:00:38,oxjMlXJMQeEqipgFfDHL
VE0000400,C00006990,CL0001660,S00001756,2020-12-11,21:30:01,RAkdFQKjGjrKSxzpSZwL
VE0000401,C00008676,CL0006767,S00006921,2020-11-07,21:06:59,uHKkNNMOkGviyIScDltF
VE0000402,C00003169,CL0004515,S00006336,2021-01-03,20:07:39,wDipJwqmbersuWknwIyS
VE0000403,C00002369,CL0005566,S00002907,2020-10-12,03:36:44,nRbpYKXayGrlxxCSxCwk
VE0000404,C00002407,CL0004380,S00007015,2020-06-16,10:15:09,AsZPVMtdbcEyDfhIxmtg
VE0000405,C00004044,CL0002809,S00007872,2020-01-13,20:37:34,swgzQxJMmnrYQtiEHohQ
VE0000406,C00000601,CL0009018,S00004344,2021-02-04,19:51:10,lvhDkxmwTjCgqPZFdmHj
VE0000407,C00000379,CL0005303,S00007345,2020-03-06,19:59:03,JuklViOfzXHPztszZQgx
VE0000408,C00003810,CL0009650,S00005062,2020-06-05,16:36:49,tbXrJHBqCvQCcgfoSDDa
VE0000409,C00003870,CL0006154,S00009192,2020-11-23,22:09:32,PlkbzXBTKJCBsZHKHsTy
VE0000410,C00007878,CL0005304,S00003612,2020-06-16,02:00:28,EojooSevqpXHxauhHeQB
VE0000411,C00006327,CL0004838,S00009566,2021-01-10,14:36:53,rOeWrSjAwQYwOIfRerJN
VE0000412,C00002201,CL0009232,S00008470,2021-02-16,12:31:06,CSnKBDMyQdNOfLQAmaTT
VE0000413,C00007405,CL0006772,S00000319,2020-02-21,19:40:22,pKJzOCaJwTnKSQilmXcr
VE0000414,C00005918,CL0001073,S00004516,2020-12-06,16:01:53,iNvZnCbrUvKSHHycAreK
VE0000415,C00002748,CL0000490,S00007015,2020-08-18,11:38:07,GhPFPKyCbblHcMeIjeFP
VE0000416,C00006136,CL0005385,S00006436,2020-07-06,17:09:57,ErzdbqsiuheiibqRdpWg
VE0000417,C00008862,CL0006421,S00002068,2020-04-07,00:32:13,IFTzzMtVqLNglXAiVahX
VE0000418,C00006927,CL0000956,S00005099,2020-02-20,10:44:07,fkaBzRbJlPallmNUsEWv
VE0000419,C00008149,CL0006813,S00007082,2020-02-02,15:29:04,GqpHFllWTFqGnHgjkMdX
VE0000420,C00005670,CL0002361,S00007180,2020-11-19,15:53:00,BxQKuAgQAcFVxRcOVrKW
VE0000421,C00002234,CL0001813,S00002222,2020-06-14,05:03:54,ZEsMZmwzgvfTlNMZwpjU
VE0000422,C00009658,CL0002423,S00009702,2020-11-07,13:05:33,LVcYmWdaLgBIjUvgaGYo
VE0000423,C00009268,CL0000283,S00000643,2021-02-26,21:02:56,ROqWlnJCMEUKqvOGvhdI
VE0000424,C00009674,CL0000460,S00005787,2021-02-13,21:38:29,qewcWVSytGtbEnntbAlS
VE0000425,C00000085,CL0002194,S00000858,2020-08-30,17:58:37,ybXnmzkfjBSKgBkxSjHD
VE0000426,C00009081,CL0000832,S00006673,2020-05-01,04:48:15,vpxkUIEjKcCYEuZwVIwd
VE0000427,C00002948,CL0000893,S00005966,2020-06-13,12:07:50,cpeeozMoofECvURxOjLr
VE0000428,C00002105,CL0006162,S00007611,2021-01-30,14:43:57,edhfDCHtGQueYGYQLLIT
VE0000429,C00009141,CL0001237,S00006537,2021-02-15,06:34:06,WVJlgMbYcPIhJMtORidh
VE0000430,C00006269,CL0005381,S00007075,2020-03-12,19:38:03,okotrDXdmzFNtAbWHhNl
VE0000431,C00006117,CL0006498,S00005655,2020-05-22,04:29:28,ciWkqJYGEZggziCxlpZU
VE0000432,C00005994,CL0003578,S00008084,2020-01-07,03:33:20,zQCsrHJkWwBjYKferAYP
VE0000433,C00007731,CL0007545,S00002516,2020-04-25,09:57:21,ycTwrQGzUZpfrGhJhZUq
VE0000434,C00008285,CL0003694,S00001161,2020-07-30,22:02:49,lvsXkCxNDrBzrAfHJYhG
VE0000435,C00009359,CL0002202,S00005949,2020-08-29,21:34:40,CFXIDSufYkoUkZkUYlOH
VE0000436,C00004165,CL0004642,S00002848,2020-03-19,10:12:45,ctFpWPhxDIlCWvHCDYJy
VE0000437,C00006288,CL0004852,S00006835,2021-01-17,15:18:34,EKJnVmTJYQXKrFOtVXaX
VE0000438,C00003688,CL0001911,S00000849,2020-12-04,21:02:00,xgNWuPagHZLKLDvsfdeg
VE0000439,C00005461,CL0009222,S00003447,2020-07-21,03:21:32,QgEQNpGMRSEKZoRqnTbq
VE0000440,C00000174,CL0003435,S00009997,2020-05-10,00:39:23,VQpEUsYyJZsXyveSaWHi
VE0000441,C00004866,CL0003780,S00008064,2021-01-22,01:06:53,anBdobRGuxQnAeyzdsGe
VE0000442,C00008578,CL0001444,S00007340,2020-02-23,19:12:10,rtRjWZbknbBMedmTrRuH
VE0000443,C00007499,CL0000703,S00007559,2020-05-17,10:48:42,PoJdiIabruJVtnSRLhnc
VE0000444,C00009960,CL0007738,S00003280,2020-12-31,08:00:15,xBLWMJeVHStynMGmBhCZ
VE0000445,C00008608,CL0004374,S00002495,2020-09-29,07:00:57,EamircNyoSdkgLHNRijH
VE0000446,C00005699,CL0007799,S00005872,2021-02-01,19:21:23,pSawnhkCIpyiupEHVepr
VE0000447,C00005971,CL0001521,S00007118,2020-01-12,21:11:04,DRflTOStbznMKSOJeFcb
VE0000448,C00005619,CL0005249,S00006739,2020-06-09,06:26:24,axTziFiNUgCsHjwnNokv
VE0000449,C00006414,CL0004158,S00006934,2020-12-11,04:28:42,MEBvLHwfcfUaxRIDOkoR
VE0000450,C00001605,CL0006209,S00006148,2021-01-15,15:34:23,iCYFduORIEBtkKLhmCJJ
VE0000451,C00004758,CL0002225,S00000182,2020-02-11,05:34:05,mnyTCtzPjduzqqgTlizQ
VE0000452,C00006373,CL0002852,S00005269,2020-10-20,08:23:14,VHHqVcXXxyVixYZPVdmU
VE0000453,C00003920,CL0005909,S00000903,2020-01-15,12:26:35,QIzPvmnRqmFNKARZjdaP
VE0000454,C00006439,CL0005383,S00008172,2020-05-18,08:46:05,dlOHlcDkGLfLQLcFxrtJ
VE0000455,C00000351,CL0004630,S00005774,2020-08-30,21:04:09,iAAPuvSypaGUgCdPURSy
VE0000456,C00009887,CL0000530,S00008064,2020-04-24,11:02:36,wKAmdcwmwcvjCIhTnBkd
VE0000457,C00007993,CL0008886,S00005284,2020-10-01,02:08:16,vcajSeLzbbOToxZmoocm
VE0000458,C00003701,CL0000350,S00002745,2021-02-27,01:06:24,KLvXdPaPYAgZXSvOdKrY
VE0000459,C00007469,CL0000099,S00000605,2020-10-01,17:03:04,UUAVQKKPumqCmARtMazF
VE0000460,C00003396,CL0008408,S00008836,2020-10-15,20:54:50,cZsfRcYIffNLJteWQuCs
VE0000461,C00004943,CL0003708,S00003061,2020-03-25,16:09:34,hFPtEYBxgvLchOHvdVJu
VE0000462,C00000176,CL0003606,S00000984,2021-01-28,01:39:07,XlrRCeUxKsdzbXzVClWU
VE0000463,C00004651,CL0005645,S00001072,2020-05-13,05:31:30,YKrqpjmbnPuGrzDzKGJi
VE0000464,C00000321,CL0006512,S00009514,2020-03-15,19:36:50,fHJcPIvvhnABMDKUDvTI
VE0000465,C00002685,CL0000103,S00007755,2020-02-19,06:15:07,dcVnfyDcweVKDoecUvkN
VE0000466,C00007421,CL0004937,S00003767,2020-10-03,15:00:43,ptSSCYPnFJAiPIgSkgVd
VE0000467,C00002137,CL0004981,S00006486,2020-02-13,20:21:18,bWKoWVPZsDQfAApcpAlD
VE0000468,C00002535,CL0007297,S00003231,2020-01-01,09:32:57,rlhwdcuvsFUGRSyJfAxH
VE0000469,C00004548,CL0005993,S00001401,2020-01-31,04:55:06,eAAkVGCqymcrCucssyoV
VE0000470,C00003099,CL0007439,S00009454,2020-11-20,02:49:52,ZhnZJuxCPndDoxORgQVl
VE0000471,C00003508,CL0007053,S00003132,2020-10-12,04:16:02,ksMfXiEZGGfNFojpctFy
VE0000472,C00003704,CL0002396,S00005521,2020-02-20,20:00:36,lpeUuXBmHeBerVvuklOi
VE0000473,C00003035,CL0007120,S00003032,2020-09-12,17:03:44,NSIHQymewAtaeqoNvqmT
VE0000474,C00006316,CL0009995,S00003873,2021-02-23,20:21:03,ZTyBZGqTRRATvNUkMCVm
VE0000475,C00007600,CL0003340,S00003544,2021-01-07,06:54:03,vBkQkjfTdaQginCPPDMW
VE0000476,C00004620,CL0003702,S00003681,2021-01-31,15:38:48,sdArKfvauUhkcUXiYIGA
VE0000477,C00005035,CL0002524,S00001868,2020-11-11,18:16:44,liAuRJEqjliVufUjMigX
VE0000478,C00005745,CL0001297,S00007774,2020-04-26,04:25:05,PUSlqPlVQioXYrBVPqpf
VE0000479,C00005846,CL0008194,S00004355,2020-05-03,03:32:25,oHqrHzZgYKAJMVqAxGTY
VE0000480,C00000323,CL0005756,S00006233,2020-09-10,21:14:36,hOhLXDQsUNXpyVejttIK
VE0000481,C00008889,CL0005924,S00000599,2020-05-12,00:00:41,LRNIJPumjPfTTTtWUmSl
VE0000482,C00008525,CL0004796,S00004699,2020-06-13,10:39:06,PscZcrhwpinCAqCvINnc
VE0000483,C00009491,CL0007915,S00007495,2021-01-15,00:22:16,KBFYbaSBcwvJRolWkEJA
VE0000484,C00005903,CL0001201,S00007380,2020-09-01,09:38:05,WsVohRJwMrlTDTenWvVv
VE0000485,C00000972,CL0006822,S00006994,2020-02-11,05:58:56,QJneaVFqIsgTzXrDSegn
VE0000486,C00009969,CL0005730,S00007772,2020-03-31,04:52:51,exmmHOGUhqkleJjINFPo
VE0000487,C00000425,CL0006502,S00008790,2020-07-22,11:36:33,mScsYOdbbIXWoGxxUjxX
VE0000488,C00008724,CL0006841,S00003108,2021-02-06,12:43:47,IgpWhWRvUIwhGjMHejWj
VE0000489,C00009768,CL0006953,S00001140,2020-12-30,10:39:55,ugZpDITlLoYuBAQViPpH
VE0000490,C00005574,CL0006436,S00002370,2020-01-20,10:00:13,sWOeJxrOexsFyTPslhlh
VE0000491,C00006936,CL0007686,S00009484,2021-01-02,19:05:16,GDMhaMAsxNQMALtHQkIn
VE0000492,C00005606,CL0004969,S00002482,2020-02-13,12:39:27,toLdbBCTCdGvabUXhESK
VE0000493,C00006032,CL0000266,S00008579,2020-08-01,10:26:18,agGdKfVsMNfJWoYiPnct
VE0000494,C00006417,CL0005614,S00005932,2020-03-25,19:47:48,NRoNuWRZAndSTiwlOpAA
VE0000495,C00007513,CL0009542,S00004100,2021-02-09,01:02:20,XHZMbrbxLOHnxgMhozTM
VE0000496,C00000564,CL0006215,S00007486,2020-10-27,05:25:53,VHDQUgcbbwSkWbYQvTVC
VE0000497,C00002896,CL0009681,S00009949,2020-10-31,07:09:42,KNIApCmWxbhjPWTTBJeM
VE0000498,C00004059,CL0007990,S00006546,2020-03-17,00:59:23,ERDaMgVjiPcUtbwFYbel
VE0000499,C00005298,CL0004485,S00002188,2020-02-01,12:20:58,NRNvmoyJcUfPbOvHoKGY
VE0000500,C00009139,CL0004857,S00005839,2021-02-16,22:06:10,KFUclYbbaPQUHfXxJBvL
VE0000501,C00006388,CL0004620,S00005369,2020-08-10,01:14:21,aWAVPNcPmPtMkJkzWWfA
VE0000502,C00002914,CL0002361,S00004866,2021-02-16,17:21:08,YvtCVrxvsmQdBZsJPnzn
VE0000503,C00009103,CL0007294,S00005038,2020-03-10,07:40:33,SCzvwwUSIydhILmeSyMe
VE0000504,C00001763,CL0005897,S00005023,2020-08-19,17:44:26,HNwiUbpXPzbdpNviPLsJ
VE0000505,C00001681,CL0005552,S00005971,2020-05-18,05:38:39,xVzOofINoePPOkrUoOqD
VE0000506,C00002309,CL0002782,S00000035,2020-08-06,11:40:20,jDsZQTQbeYDBfjXotuzJ
VE0000507,C00009185,CL0009273,S00003741,2021-01-19,17:16:00,hAqQpRVwFpdBwfgYyGEX
VE0000508,C00005796,CL0006823,S00009348,2020-11-13,14:41:26,qgPsxwlulUhMailUCRMn
VE0000509,C00006049,CL0002727,S00005106,2020-10-07,22:48:22,oGluvTslfrbQJNeYmDHy
VE0000510,C00002077,CL0005113,S00001132,2020-06-04,08:20:07,UHidwJMqZdicbWkzarsX
