id,colaborador_id,usuario_id,tipocolaborador_id
UC0000635,CL0000635,US0000635,TP00002
UC0000636,CL0000636,US0000636,TP00002
UC0000637,CL0000637,US0000637,TP00001
UC0000638,CL0000638,US0000638,TP00003
UC0000639,CL0000639,US0000639,TP00001
UC0000640,CL0000640,US0000640,TP00002
UC0000641,CL0000641,US0000641,TP00002
UC0000642,CL0000642,US0000642,TP00002
UC0000643,CL0000643,US0000643,TP00003
UC0000644,CL0000644,US0000644,TP00002
UC0000645,CL0000645,US0000645,TP00001
UC0000646,CL0000646,US0000646,TP00001
UC0000647,CL0000647,US0000647,TP00001
UC0000648,CL0000648,US0000648,TP00001
UC0000649,CL0000649,US0000649,TP00002
UC0000650,CL0000650,US0000650,TP00001
UC0000651,CL0000651,US0000651,TP00002
UC0000652,CL0000652,US0000652,TP00001
UC0000653,CL0000653,US0000653,TP00003
UC0000654,CL0000654,US0000654,TP00003
UC0000655,CL0000655,US0000655,TP00002
UC0000656,CL0000656,US0000656,TP00001
UC0000657,CL0000657,US0000657,TP00002
UC0000658,CL0000658,US0000658,TP00003
UC0000659,CL0000659,US0000659,TP00003
UC0000660,CL0000660,US0000660,TP00002
UC0000661,CL0000661,US0000661,TP00003
UC0000662,CL0000662,US0000662,TP00001
UC0000663,CL0000663,US0000663,TP00003
UC0000664,CL0000664,US0000664,TP00001
UC0000665,CL0000665,US0000665,TP00002
UC0000666,CL0000666,US0000666,TP00002
UC0000667,CL0000667,US0000667,TP00002
UC0000668,CL0000668,US0000668,TP00003
UC0000669,CL0000669,US0000669,TP00003
UC0000670,CL0000670,US0000670,TP00001
UC0000671,CL0000671,US0000671,TP00001
UC0000672,CL0000672,US0000672,TP00002
UC0000673,CL0000673,US0000673,TP00002
UC0000674,CL0000674,US0000674,TP00002
UC0000675,CL0000675,US0000675,TP00003
UC0000676,CL0000676,US0000676,TP00002
UC0000677,CL0000677,US0000677,TP00001
UC0000678,CL0000678,US0000678,TP00002
UC0000679,CL0000679,US0000679,TP00003
UC0000680,CL0000680,US0000680,TP00002
UC0000681,CL0000681,US0000681,TP00003
UC0000682,CL0000682,US0000682,TP00001
UC0000683,CL0000683,US0000683,TP00003
UC0000684,CL0000684,US0000684,TP00002
UC0000685,CL0000685,US0000685,TP00003
UC0000686,CL0000686,US0000686,TP00001
UC0000687,CL0000687,US0000687,TP00001
UC0000688,CL0000688,US0000688,TP00003
UC0000689,CL0000689,US0000689,TP00001
UC0000690,CL0000690,US0000690,TP00002
UC0000691,CL0000691,US0000691,TP00001
UC0000692,CL0000692,US0000692,TP00001
UC0000693,CL0000693,US0000693,TP00002
UC0000694,CL0000694,US0000694,TP00003
UC0000695,CL0000695,US0000695,TP00003
UC0000696,CL0000696,US0000696,TP00002
UC0000697,CL0000697,US0000697,TP00003
UC0000698,CL0000698,US0000698,TP00002
UC0000699,CL0000699,US0000699,TP00001
UC0000700,CL0000700,US0000700,TP00001
UC0000701,CL0000701,US0000701,TP00003
UC0000702,CL0000702,US0000702,TP00001
UC0000703,CL0000703,US0000703,TP00003
UC0000704,CL0000704,US0000704,TP00002
UC0000705,CL0000705,US0000705,TP00003
UC0000706,CL0000706,US0000706,TP00002
UC0000707,CL0000707,US0000707,TP00001
UC0000708,CL0000708,US0000708,TP00002
UC0000709,CL0000709,US0000709,TP00002
UC0000710,CL0000710,US0000710,TP00002
UC0000711,CL0000711,US0000711,TP00003
UC0000712,CL0000712,US0000712,TP00003
UC0000713,CL0000713,US0000713,TP00001
UC0000714,CL0000714,US0000714,TP00003
UC0000715,CL0000715,US0000715,TP00002
UC0000716,CL0000716,US0000716,TP00002
UC0000717,CL0000717,US0000717,TP00001
UC0000718,CL0000718,US0000718,TP00001
UC0000719,CL0000719,US0000719,TP00003
UC0000720,CL0000720,US0000720,TP00003
UC0000721,CL0000721,US0000721,TP00001
UC0000722,CL0000722,US0000722,TP00002
UC0000723,CL0000723,US0000723,TP00003
UC0000724,CL0000724,US0000724,TP00003
UC0000725,CL0000725,US0000725,TP00002
UC0000726,CL0000726,US0000726,TP00002
UC0000727,CL0000727,US0000727,TP00001
UC0000728,CL0000728,US0000728,TP00002
UC0000729,CL0000729,US0000729,TP00003
UC0000730,CL0000730,US0000730,TP00003
UC0000731,CL0000731,US0000731,TP00002
UC0000732,CL0000732,US0000732,TP00001
UC0000733,CL0000733,US0000733,TP00003
UC0000734,CL0000734,US0000734,TP00003
UC0000735,CL0000735,US0000735,TP00003
UC0000736,CL0000736,US0000736,TP00001
UC0000737,CL0000737,US0000737,TP00001
UC0000738,CL0000738,US0000738,TP00003
UC0000739,CL0000739,US0000739,TP00003
UC0000740,CL0000740,US0000740,TP00003
UC0000741,CL0000741,US0000741,TP00003
UC0000742,CL0000742,US0000742,TP00002
UC0000743,CL0000743,US0000743,TP00003
UC0000744,CL0000744,US0000744,TP00002
UC0000745,CL0000745,US0000745,TP00002
UC0000746,CL0000746,US0000746,TP00001
UC0000747,CL0000747,US0000747,TP00003
UC0000748,CL0000748,US0000748,TP00002
UC0000749,CL0000749,US0000749,TP00003
UC0000750,CL0000750,US0000750,TP00001
UC0000751,CL0000751,US0000751,TP00003
UC0000752,CL0000752,US0000752,TP00001
UC0000753,CL0000753,US0000753,TP00002
UC0000754,CL0000754,US0000754,TP00001
UC0000755,CL0000755,US0000755,TP00001
UC0000756,CL0000756,US0000756,TP00001
UC0000757,CL0000757,US0000757,TP00003
UC0000758,CL0000758,US0000758,TP00002
UC0000759,CL0000759,US0000759,TP00003
UC0000760,CL0000760,US0000760,TP00001
UC0000761,CL0000761,US0000761,TP00001
UC0000762,CL0000762,US0000762,TP00002
UC0000763,CL0000763,US0000763,TP00001
UC0000764,CL0000764,US0000764,TP00003
UC0000765,CL0000765,US0000765,TP00001
UC0000766,CL0000766,US0000766,TP00002
UC0000767,CL0000767,US0000767,TP00003
UC0000768,CL0000768,US0000768,TP00003
UC0000769,CL0000769,US0000769,TP00001
UC0000770,CL0000770,US0000770,TP00002
UC0000771,CL0000771,US0000771,TP00002
UC0000772,CL0000772,US0000772,TP00002
UC0000773,CL0000773,US0000773,TP00001
UC0000774,CL0000774,US0000774,TP00003
UC0000775,CL0000775,US0000775,TP00002
UC0000776,CL0000776,US0000776,TP00003
UC0000777,CL0000777,US0000777,TP00003
UC0000778,CL0000778,US0000778,TP00003
UC0000779,CL0000779,US0000779,TP00002
UC0000780,CL0000780,US0000780,TP00003
UC0000781,CL0000781,US0000781,TP00001
UC0000782,CL0000782,US0000782,TP00001
UC0000783,CL0000783,US0000783,TP00002
UC0000784,CL0000784,US0000784,TP00003
UC0000785,CL0000785,US0000785,TP00003
UC0000786,CL0000786,US0000786,TP00001
UC0000787,CL0000787,US0000787,TP00001
UC0000788,CL0000788,US0000788,TP00001
UC0000789,CL0000789,US0000789,TP00001
UC0000790,CL0000790,US0000790,TP00003
UC0000791,CL0000791,US0000791,TP00002
UC0000792,CL0000792,US0000792,TP00001
UC0000793,CL0000793,US0000793,TP00001
UC0000794,CL0000794,US0000794,TP00002
UC0000795,CL0000795,US0000795,TP00001
UC0000796,CL0000796,US0000796,TP00002
UC0000797,CL0000797,US0000797,TP00003
UC0000798,CL0000798,US0000798,TP00002
UC0000799,CL0000799,US0000799,TP00001
UC0000800,CL0000800,US0000800,TP00003
UC0000801,CL0000801,US0000801,TP00001
UC0000802,CL0000802,US0000802,TP00001
UC0000803,CL0000803,US0000803,TP00003
UC0000804,CL0000804,US0000804,TP00003
UC0000805,CL0000805,US0000805,TP00001
UC0000806,CL0000806,US0000806,TP00001
UC0000807,CL0000807,US0000807,TP00002
UC0000808,CL0000808,US0000808,TP00001
UC0000809,CL0000809,US0000809,TP00001
UC0000810,CL0000810,US0000810,TP00003
UC0000811,CL0000811,US0000811,TP00001
UC0000812,CL0000812,US0000812,TP00001
UC0000813,CL0000813,US0000813,TP00001
UC0000814,CL0000814,US0000814,TP00001
UC0000815,CL0000815,US0000815,TP00002
UC0000816,CL0000816,US0000816,TP00003
UC0000817,CL0000817,US0000817,TP00002
UC0000818,CL0000818,US0000818,TP00002
UC0000819,CL0000819,US0000819,TP00002
UC0000820,CL0000820,US0000820,TP00002
UC0000821,CL0000821,US0000821,TP00002
UC0000822,CL0000822,US0000822,TP00002
UC0000823,CL0000823,US0000823,TP00002
UC0000824,CL0000824,US0000824,TP00003
UC0000825,CL0000825,US0000825,TP00001
UC0000826,CL0000826,US0000826,TP00002
UC0000827,CL0000827,US0000827,TP00001
UC0000828,CL0000828,US0000828,TP00003
UC0000829,CL0000829,US0000829,TP00002
UC0000830,CL0000830,US0000830,TP00002
UC0000831,CL0000831,US0000831,TP00002
UC0000832,CL0000832,US0000832,TP00001
UC0000833,CL0000833,US0000833,TP00002
UC0000834,CL0000834,US0000834,TP00001
UC0000835,CL0000835,US0000835,TP00001
UC0000836,CL0000836,US0000836,TP00001
UC0000837,CL0000837,US0000837,TP00001
UC0000838,CL0000838,US0000838,TP00002
UC0000839,CL0000839,US0000839,TP00003
UC0000840,CL0000840,US0000840,TP00001
UC0000841,CL0000841,US0000841,TP00001
UC0000842,CL0000842,US0000842,TP00001
UC0000843,CL0000843,US0000843,TP00003
UC0000844,CL0000844,US0000844,TP00002
UC0000845,CL0000845,US0000845,TP00003
UC0000846,CL0000846,US0000846,TP00003
UC0000847,CL0000847,US0000847,TP00002
UC0000848,CL0000848,US0000848,TP00002
UC0000849,CL0000849,US0000849,TP00001
UC0000850,CL0000850,US0000850,TP00002
UC0000851,CL0000851,US0000851,TP00002
UC0000852,CL0000852,US0000852,TP00001
UC0000853,CL0000853,US0000853,TP00002
UC0000854,CL0000854,US0000854,TP00001
UC0000855,CL0000855,US0000855,TP00002
UC0000856,CL0000856,US0000856,TP00003
UC0000857,CL0000857,US0000857,TP00002
UC0000858,CL0000858,US0000858,TP00002
UC0000859,CL0000859,US0000859,TP00001
UC0000860,CL0000860,US0000860,TP00003
UC0000861,CL0000861,US0000861,TP00002
UC0000862,CL0000862,US0000862,TP00003
UC0000863,CL0000863,US0000863,TP00002
UC0000864,CL0000864,US0000864,TP00003
UC0000865,CL0000865,US0000865,TP00002
UC0000866,CL0000866,US0000866,TP00003
UC0000867,CL0000867,US0000867,TP00003
UC0000868,CL0000868,US0000868,TP00003
UC0000869,CL0000869,US0000869,TP00001
UC0000870,CL0000870,US0000870,TP00002
UC0000871,CL0000871,US0000871,TP00001
UC0000872,CL0000872,US0000872,TP00001
UC0000873,CL0000873,US0000873,TP00001
UC0000874,CL0000874,US0000874,TP00002
UC0000875,CL0000875,US0000875,TP00002
UC0000876,CL0000876,US0000876,TP00003
UC0000877,CL0000877,US0000877,TP00002
UC0000878,CL0000878,US0000878,TP00003
UC0000879,CL0000879,US0000879,TP00003
UC0000880,CL0000880,US0000880,TP00003
UC0000881,CL0000881,US0000881,TP00003
UC0000882,CL0000882,US0000882,TP00001
UC0000883,CL0000883,US0000883,TP00003
UC0000884,CL0000884,US0000884,TP00001
UC0000885,CL0000885,US0000885,TP00002
UC0000886,CL0000886,US0000886,TP00001
UC0000887,CL0000887,US0000887,TP00001
UC0000888,CL0000888,US0000888,TP00002
UC0000889,CL0000889,US0000889,TP00003
UC0000890,CL0000890,US0000890,TP00001
UC0000891,CL0000891,US0000891,TP00003
UC0000892,CL0000892,US0000892,TP00002
UC0000893,CL0000893,US0000893,TP00003
UC0000894,CL0000894,US0000894,TP00002
UC0000895,CL0000895,US0000895,TP00003
UC0000896,CL0000896,US0000896,TP00003
UC0000897,CL0000897,US0000897,TP00001
UC0000898,CL0000898,US0000898,TP00003
UC0000899,CL0000899,US0000899,TP00001
UC0000900,CL0000900,US0000900,TP00001
UC0000901,CL0000901,US0000901,TP00002
UC0000902,CL0000902,US0000902,TP00003
UC0000903,CL0000903,US0000903,TP00002
UC0000904,CL0000904,US0000904,TP00003
UC0000905,CL0000905,US0000905,TP00001
UC0000906,CL0000906,US0000906,TP00002
UC0000907,CL0000907,US0000907,TP00003
UC0000908,CL0000908,US0000908,TP00001
UC0000909,CL0000909,US0000909,TP00002
UC0000910,CL0000910,US0000910,TP00001
UC0000911,CL0000911,US0000911,TP00003
UC0000912,CL0000912,US0000912,TP00002
UC0000913,CL0000913,US0000913,TP00003
UC0000914,CL0000914,US0000914,TP00003
UC0000915,CL0000915,US0000915,TP00001
UC0000916,CL0000916,US0000916,TP00003
UC0000917,CL0000917,US0000917,TP00001
UC0000918,CL0000918,US0000918,TP00001
UC0000919,CL0000919,US0000919,TP00001
UC0000920,CL0000920,US0000920,TP00003
UC0000921,CL0000921,US0000921,TP00001
UC0000922,CL0000922,US0000922,TP00001
UC0000923,CL0000923,US0000923,TP00002
UC0000924,CL0000924,US0000924,TP00001
UC0000925,CL0000925,US0000925,TP00001
UC0000926,CL0000926,US0000926,TP00003
UC0000927,CL0000927,US0000927,TP00002
UC0000928,CL0000928,US0000928,TP00003
UC0000929,CL0000929,US0000929,TP00003
UC0000930,CL0000930,US0000930,TP00001
UC0000931,CL0000931,US0000931,TP00002
UC0000932,CL0000932,US0000932,TP00001
UC0000933,CL0000933,US0000933,TP00002
UC0000934,CL0000934,US0000934,TP00001
UC0000935,CL0000935,US0000935,TP00003
UC0000936,CL0000936,US0000936,TP00002
UC0000937,CL0000937,US0000937,TP00001
UC0000938,CL0000938,US0000938,TP00003
UC0000939,CL0000939,US0000939,TP00002
UC0000940,CL0000940,US0000940,TP00001
UC0000941,CL0000941,US0000941,TP00003
UC0000942,CL0000942,US0000942,TP00003
UC0000943,CL0000943,US0000943,TP00002
UC0000944,CL0000944,US0000944,TP00003
UC0000945,CL0000945,US0000945,TP00003
UC0000946,CL0000946,US0000946,TP00001
UC0000947,CL0000947,US0000947,TP00001
UC0000948,CL0000948,US0000948,TP00002
UC0000949,CL0000949,US0000949,TP00003
UC0000950,CL0000950,US0000950,TP00003
UC0000951,CL0000951,US0000951,TP00001
UC0000952,CL0000952,US0000952,TP00003
UC0000953,CL0000953,US0000953,TP00001
UC0000954,CL0000954,US0000954,TP00002
UC0000955,CL0000955,US0000955,TP00002
UC0000956,CL0000956,US0000956,TP00001
UC0000957,CL0000957,US0000957,TP00001
UC0000958,CL0000958,US0000958,TP00002
UC0000959,CL0000959,US0000959,TP00001
UC0000960,CL0000960,US0000960,TP00003
UC0000961,CL0000961,US0000961,TP00001
UC0000962,CL0000962,US0000962,TP00001
UC0000963,CL0000963,US0000963,TP00002
UC0000964,CL0000964,US0000964,TP00002
UC0000965,CL0000965,US0000965,TP00001
UC0000966,CL0000966,US0000966,TP00003
UC0000967,CL0000967,US0000967,TP00003
UC0000968,CL0000968,US0000968,TP00001
UC0000969,CL0000969,US0000969,TP00002
UC0000970,CL0000970,US0000970,TP00002
UC0000971,CL0000971,US0000971,TP00003
UC0000972,CL0000972,US0000972,TP00002
UC0000973,CL0000973,US0000973,TP00001
UC0000974,CL0000974,US0000974,TP00001
UC0000975,CL0000975,US0000975,TP00003
UC0000976,CL0000976,US0000976,TP00003
UC0000977,CL0000977,US0000977,TP00001
UC0000978,CL0000978,US0000978,TP00002
UC0000979,CL0000979,US0000979,TP00003
UC0000980,CL0000980,US0000980,TP00003
UC0000981,CL0000981,US0000981,TP00002
UC0000982,CL0000982,US0000982,TP00001
UC0000983,CL0000983,US0000983,TP00001
UC0000984,CL0000984,US0000984,TP00001
UC0000985,CL0000985,US0000985,TP00001
UC0000986,CL0000986,US0000986,TP00003
UC0000987,CL0000987,US0000987,TP00001
UC0000988,CL0000988,US0000988,TP00001
UC0000989,CL0000989,US0000989,TP00002
UC0000990,CL0000990,US0000990,TP00001
UC0000991,CL0000991,US0000991,TP00002
UC0000992,CL0000992,US0000992,TP00001
UC0000993,CL0000993,US0000993,TP00002
UC0000994,CL0000994,US0000994,TP00003
UC0000995,CL0000995,US0000995,TP00001
UC0000996,CL0000996,US0000996,TP00002
UC0000997,CL0000997,US0000997,TP00002
UC0000998,CL0000998,US0000998,TP00002
UC0000999,CL0000999,US0000999,TP00002
UC0001000,CL0001000,US0001000,TP00001
UC0001001,CL0001001,US0001001,TP00001
UC0001002,CL0001002,US0001002,TP00001
UC0001003,CL0001003,US0001003,TP00001
UC0001004,CL0001004,US0001004,TP00001
UC0001005,CL0001005,US0001005,TP00001
UC0001006,CL0001006,US0001006,TP00003
UC0001007,CL0001007,US0001007,TP00002
UC0001008,CL0001008,US0001008,TP00002
UC0001009,CL0001009,US0001009,TP00001
UC0001010,CL0001010,US0001010,TP00002
UC0001011,CL0001011,US0001011,TP00002
UC0001012,CL0001012,US0001012,TP00001
UC0001013,CL0001013,US0001013,TP00003
UC0001014,CL0001014,US0001014,TP00003
UC0001015,CL0001015,US0001015,TP00002
UC0001016,CL0001016,US0001016,TP00003
UC0001017,CL0001017,US0001017,TP00001
UC0001018,CL0001018,US0001018,TP00002
UC0001019,CL0001019,US0001019,TP00001
UC0001020,CL0001020,US0001020,TP00001
UC0001021,CL0001021,US0001021,TP00002
UC0001022,CL0001022,US0001022,TP00001
UC0001023,CL0001023,US0001023,TP00003
UC0001024,CL0001024,US0001024,TP00002
UC0001025,CL0001025,US0001025,TP00003
UC0001026,CL0001026,US0001026,TP00002
UC0001027,CL0001027,US0001027,TP00003
UC0001028,CL0001028,US0001028,TP00001
UC0001029,CL0001029,US0001029,TP00003
UC0001030,CL0001030,US0001030,TP00002
UC0001031,CL0001031,US0001031,TP00002
UC0001032,CL0001032,US0001032,TP00001
UC0001033,CL0001033,US0001033,TP00002
UC0001034,CL0001034,US0001034,TP00002
UC0001035,CL0001035,US0001035,TP00001
UC0001036,CL0001036,US0001036,TP00003
UC0001037,CL0001037,US0001037,TP00003
UC0001038,CL0001038,US0001038,TP00001
UC0001039,CL0001039,US0001039,TP00002
UC0001040,CL0001040,US0001040,TP00002
UC0001041,CL0001041,US0001041,TP00001
UC0001042,CL0001042,US0001042,TP00003
UC0001043,CL0001043,US0001043,TP00003
UC0001044,CL0001044,US0001044,TP00002
UC0001045,CL0001045,US0001045,TP00001
UC0001046,CL0001046,US0001046,TP00002
UC0001047,CL0001047,US0001047,TP00001
UC0001048,CL0001048,US0001048,TP00002
UC0001049,CL0001049,US0001049,TP00003
UC0001050,CL0001050,US0001050,TP00001
UC0001051,CL0001051,US0001051,TP00003
UC0001052,CL0001052,US0001052,TP00002
UC0001053,CL0001053,US0001053,TP00002
UC0001054,CL0001054,US0001054,TP00002
UC0001055,CL0001055,US0001055,TP00002
UC0001056,CL0001056,US0001056,TP00002
UC0001057,CL0001057,US0001057,TP00003
UC0001058,CL0001058,US0001058,TP00001
UC0001059,CL0001059,US0001059,TP00002
UC0001060,CL0001060,US0001060,TP00003
UC0001061,CL0001061,US0001061,TP00003
UC0001062,CL0001062,US0001062,TP00001
UC0001063,CL0001063,US0001063,TP00002
UC0001064,CL0001064,US0001064,TP00001
UC0001065,CL0001065,US0001065,TP00001
UC0001066,CL0001066,US0001066,TP00002
UC0001067,CL0001067,US0001067,TP00002
UC0001068,CL0001068,US0001068,TP00002
UC0001069,CL0001069,US0001069,TP00003
UC0001070,CL0001070,US0001070,TP00003
UC0001071,CL0001071,US0001071,TP00001
UC0001072,CL0001072,US0001072,TP00001
UC0001073,CL0001073,US0001073,TP00003
UC0001074,CL0001074,US0001074,TP00003
UC0001075,CL0001075,US0001075,TP00002
UC0001076,CL0001076,US0001076,TP00002
UC0001077,CL0001077,US0001077,TP00001
UC0001078,CL0001078,US0001078,TP00003
UC0001079,CL0001079,US0001079,TP00002
UC0001080,CL0001080,US0001080,TP00001
UC0001081,CL0001081,US0001081,TP00002
UC0001082,CL0001082,US0001082,TP00001
UC0001083,CL0001083,US0001083,TP00003
UC0001084,CL0001084,US0001084,TP00001
UC0001085,CL0001085,US0001085,TP00001
UC0001086,CL0001086,US0001086,TP00001
UC0001087,CL0001087,US0001087,TP00003
UC0001088,CL0001088,US0001088,TP00002
UC0001089,CL0001089,US0001089,TP00001
UC0001090,CL0001090,US0001090,TP00003
UC0001091,CL0001091,US0001091,TP00003
UC0001092,CL0001092,US0001092,TP00002
UC0001093,CL0001093,US0001093,TP00001
UC0001094,CL0001094,US0001094,TP00002
UC0001095,CL0001095,US0001095,TP00002
UC0001096,CL0001096,US0001096,TP00002
UC0001097,CL0001097,US0001097,TP00001
UC0001098,CL0001098,US0001098,TP00001
UC0001099,CL0001099,US0001099,TP00002
UC0001100,CL0001100,US0001100,TP00003
UC0001101,CL0001101,US0001101,TP00003
UC0001102,CL0001102,US0001102,TP00003
UC0001103,CL0001103,US0001103,TP00002
UC0001104,CL0001104,US0001104,TP00001
UC0001105,CL0001105,US0001105,TP00002
UC0001106,CL0001106,US0001106,TP00001
UC0001107,CL0001107,US0001107,TP00002
UC0001108,CL0001108,US0001108,TP00002
UC0001109,CL0001109,US0001109,TP00003
UC0001110,CL0001110,US0001110,TP00002
UC0001111,CL0001111,US0001111,TP00002
UC0001112,CL0001112,US0001112,TP00003
UC0001113,CL0001113,US0001113,TP00002
UC0001114,CL0001114,US0001114,TP00003
UC0001115,CL0001115,US0001115,TP00003
UC0001116,CL0001116,US0001116,TP00002
UC0001117,CL0001117,US0001117,TP00003
UC0001118,CL0001118,US0001118,TP00001
UC0001119,CL0001119,US0001119,TP00002
UC0001120,CL0001120,US0001120,TP00001
UC0001121,CL0001121,US0001121,TP00001
UC0001122,CL0001122,US0001122,TP00002
UC0001123,CL0001123,US0001123,TP00002
UC0001124,CL0001124,US0001124,TP00003
UC0001125,CL0001125,US0001125,TP00002
UC0001126,CL0001126,US0001126,TP00002
UC0001127,CL0001127,US0001127,TP00001
UC0001128,CL0001128,US0001128,TP00001
UC0001129,CL0001129,US0001129,TP00002
UC0001130,CL0001130,US0001130,TP00003
UC0001131,CL0001131,US0001131,TP00003
UC0001132,CL0001132,US0001132,TP00003
UC0001133,CL0001133,US0001133,TP00002
UC0001134,CL0001134,US0001134,TP00001
UC0001135,CL0001135,US0001135,TP00003
UC0001136,CL0001136,US0001136,TP00002
UC0001137,CL0001137,US0001137,TP00002
UC0001138,CL0001138,US0001138,TP00003
UC0001139,CL0001139,US0001139,TP00002
UC0001140,CL0001140,US0001140,TP00003
UC0001141,CL0001141,US0001141,TP00003
UC0001142,CL0001142,US0001142,TP00001
UC0001143,CL0001143,US0001143,TP00002
UC0001144,CL0001144,US0001144,TP00003
UC0001145,CL0001145,US0001145,TP00003
UC0001146,CL0001146,US0001146,TP00003
UC0001147,CL0001147,US0001147,TP00002
UC0001148,CL0001148,US0001148,TP00002
UC0001149,CL0001149,US0001149,TP00003
UC0001150,CL0001150,US0001150,TP00003
UC0001151,CL0001151,US0001151,TP00002
UC0001152,CL0001152,US0001152,TP00001
UC0001153,CL0001153,US0001153,TP00003
