butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0001882,EN0000638,FUN000149,M,16,niño,22.5
BU0001883,EN0000638,FUN000888,I,19,adulto,22.5
BU0001884,EN0000638,FUN000736,T,6,niño,30.0
BU0001885,EN0000638,FUN000568,R,9,niño,15.0
BU0001886,EN0000639,FUN000127,O,15,adulto,30.0
BU0001887,EN0000639,FUN000226,Y,5,adulto,22.5
BU0001888,EN0000639,FUN000522,V,2,niño,22.5
BU0001889,EN0000640,FUN000224,Z,4,niño,30.0
BU0001890,EN0000640,FUN000972,E,3,niño,15.0
BU0001891,EN0000640,FUN000511,V,4,niño,30.0
BU0001892,EN0000641,FUN000186,E,17,niño,22.5
BU0001893,EN0000642,FUN000052,Z,10,adulto,15.0
BU0001894,EN0000643,FUN000904,B,16,niño,10.0
BU0001895,EN0000643,FUN000946,K,4,niño,30.0
BU0001896,EN0000644,FUN000717,H,2,niño,22.5
BU0001897,EN0000644,FUN000766,E,18,adulto,15.0
BU0001898,EN0000645,FUN000148,P,2,niño,15.0
BU0001899,EN0000645,FUN000762,X,7,niño,10.0
BU0001900,EN0000645,FUN000450,C,14,adulto,30.0
BU0001901,EN0000645,FUN000870,U,8,adulto,10.0
BU0001902,EN0000645,FUN000764,E,15,adulto,30.0
BU0001903,EN0000646,FUN000853,I,6,niño,15.0
BU0001904,EN0000646,FUN000406,K,6,adulto,30.0
BU0001905,EN0000646,FUN000113,G,7,niño,22.5
BU0001906,EN0000646,FUN000780,R,14,adulto,15.0
BU0001907,EN0000646,FUN000430,G,8,adulto,15.0
BU0001908,EN0000647,FUN000836,X,9,adulto,15.0
BU0001909,EN0000647,FUN000107,P,5,adulto,15.0
BU0001910,EN0000647,FUN000753,C,11,adulto,15.0
BU0001911,EN0000647,FUN000103,Y,12,niño,15.0
BU0001912,EN0000648,FUN000366,X,8,niño,10.0
BU0001913,EN0000649,FUN000490,V,17,niño,10.0
BU0001914,EN0000649,FUN000225,O,3,niño,22.5
BU0001915,EN0000650,FUN000383,S,5,niño,22.5
BU0001916,EN0000651,FUN000810,L,8,adulto,15.0
BU0001917,EN0000651,FUN000405,R,20,adulto,10.0
BU0001918,EN0000651,FUN000486,Q,1,niño,22.5
BU0001919,EN0000652,FUN000445,M,3,niño,30.0
BU0001920,EN0000652,FUN000979,Q,16,niño,30.0
BU0001921,EN0000652,FUN000200,B,19,adulto,22.5
BU0001922,EN0000652,FUN000518,E,18,niño,10.0
BU0001923,EN0000652,FUN000378,W,4,adulto,30.0
BU0001924,EN0000653,FUN000602,F,18,adulto,10.0
BU0001925,EN0000653,FUN000702,S,7,adulto,10.0
BU0001926,EN0000653,FUN000327,T,4,adulto,22.5
BU0001927,EN0000653,FUN000278,K,8,niño,30.0
BU0001928,EN0000653,FUN000602,L,9,adulto,22.5
BU0001929,EN0000654,FUN000503,M,17,adulto,22.5
BU0001930,EN0000654,FUN000689,N,10,niño,10.0
BU0001931,EN0000654,FUN000311,Y,6,adulto,10.0
BU0001932,EN0000654,FUN000141,T,3,adulto,30.0
BU0001933,EN0000655,FUN000155,D,14,niño,10.0
BU0001934,EN0000655,FUN000544,I,19,niño,22.5
BU0001935,EN0000656,FUN000794,X,2,niño,22.5
BU0001936,EN0000656,FUN000062,D,4,adulto,30.0
BU0001937,EN0000656,FUN000890,R,11,niño,30.0
BU0001938,EN0000656,FUN000026,M,15,adulto,10.0
BU0001939,EN0000657,FUN000579,M,6,niño,10.0
BU0001940,EN0000657,FUN000110,B,18,adulto,30.0
BU0001941,EN0000657,FUN000840,K,7,adulto,15.0
BU0001942,EN0000657,FUN000574,T,17,niño,15.0
BU0001943,EN0000657,FUN000865,I,18,adulto,30.0
BU0001944,EN0000658,FUN000332,M,14,adulto,10.0
BU0001945,EN0000658,FUN000296,C,17,niño,10.0
BU0001946,EN0000658,FUN000085,L,5,niño,30.0
BU0001947,EN0000658,FUN000027,U,18,niño,10.0
BU0001948,EN0000659,FUN000629,S,9,adulto,22.5
BU0001949,EN0000659,FUN000087,C,4,adulto,22.5
BU0001950,EN0000659,FUN000318,E,20,niño,15.0
BU0001951,EN0000659,FUN000308,Y,12,niño,10.0
BU0001952,EN0000659,FUN000163,Y,16,adulto,15.0
BU0001953,EN0000660,FUN000834,G,5,niño,22.5
BU0001954,EN0000660,FUN000894,S,14,adulto,15.0
BU0001955,EN0000660,FUN000314,H,15,niño,30.0
BU0001956,EN0000660,FUN000544,D,4,adulto,30.0
BU0001957,EN0000660,FUN000907,F,12,niño,10.0
BU0001958,EN0000661,FUN000310,T,14,adulto,30.0
BU0001959,EN0000661,FUN000124,Z,8,niño,22.5
BU0001960,EN0000661,FUN000190,X,1,niño,22.5
BU0001961,EN0000662,FUN000082,I,1,niño,22.5
BU0001962,EN0000662,FUN000705,W,14,adulto,22.5
BU0001963,EN0000662,FUN000510,Y,15,adulto,15.0
BU0001964,EN0000663,FUN000531,F,16,adulto,10.0
BU0001965,EN0000664,FUN000581,L,10,adulto,22.5
BU0001966,EN0000664,FUN000519,Z,8,niño,22.5
BU0001967,EN0000665,FUN000077,D,12,adulto,15.0
BU0001968,EN0000666,FUN000621,A,10,niño,10.0
BU0001969,EN0000666,FUN000441,K,10,niño,30.0
BU0001970,EN0000666,FUN000918,Z,16,adulto,22.5
BU0001971,EN0000666,FUN000606,L,15,niño,30.0
BU0001972,EN0000667,FUN000671,J,18,adulto,15.0
BU0001973,EN0000667,FUN000540,S,17,niño,22.5
BU0001974,EN0000667,FUN000149,H,6,adulto,10.0
BU0001975,EN0000667,FUN000061,B,7,niño,30.0
BU0001976,EN0000667,FUN000755,T,10,niño,22.5
BU0001977,EN0000668,FUN000958,Y,2,adulto,15.0
BU0001978,EN0000668,FUN000321,N,19,adulto,30.0
BU0001979,EN0000668,FUN000938,H,4,niño,15.0
BU0001980,EN0000668,FUN000309,X,9,niño,30.0
BU0001981,EN0000668,FUN000809,A,17,adulto,15.0
BU0001982,EN0000669,FUN000562,F,16,niño,22.5
BU0001983,EN0000669,FUN000877,A,12,niño,15.0
BU0001984,EN0000669,FUN000010,L,13,adulto,22.5
BU0001985,EN0000669,FUN000863,V,5,adulto,10.0
BU0001986,EN0000670,FUN000462,W,8,niño,15.0
BU0001987,EN0000670,FUN000580,U,2,adulto,10.0
BU0001988,EN0000670,FUN000837,Z,9,adulto,22.5
BU0001989,EN0000670,FUN000260,A,13,niño,15.0
BU0001990,EN0000670,FUN000062,R,4,adulto,15.0
BU0001991,EN0000671,FUN000585,Z,20,adulto,22.5
BU0001992,EN0000671,FUN000027,U,14,adulto,30.0
BU0001993,EN0000671,FUN000213,Y,9,niño,30.0
BU0001994,EN0000671,FUN000591,B,19,adulto,10.0
BU0001995,EN0000672,FUN000239,X,4,niño,22.5
BU0001996,EN0000673,FUN000254,S,14,adulto,30.0
BU0001997,EN0000674,FUN000093,Q,9,niño,10.0
BU0001998,EN0000674,FUN000306,V,9,niño,15.0
BU0001999,EN0000674,FUN000725,X,6,niño,22.5
BU0002000,EN0000674,FUN000256,C,4,adulto,10.0
BU0002001,EN0000675,FUN000440,O,9,niño,22.5
BU0002002,EN0000675,FUN000308,V,16,niño,15.0
BU0002003,EN0000675,FUN000834,T,19,niño,30.0
BU0002004,EN0000676,FUN000542,N,13,niño,22.5
BU0002005,EN0000676,FUN000823,Q,16,adulto,22.5
BU0002006,EN0000676,FUN000526,E,2,niño,30.0
BU0002007,EN0000677,FUN000629,B,11,adulto,22.5
BU0002008,EN0000677,FUN000342,P,4,adulto,15.0
BU0002009,EN0000677,FUN000468,D,2,adulto,22.5
BU0002010,EN0000677,FUN000769,P,11,niño,10.0
BU0002011,EN0000678,FUN000767,V,1,adulto,30.0
BU0002012,EN0000679,FUN000192,N,12,adulto,30.0
BU0002013,EN0000679,FUN000190,E,11,niño,10.0
BU0002014,EN0000680,FUN000721,Q,11,niño,15.0
BU0002015,EN0000680,FUN000013,S,18,adulto,30.0
BU0002016,EN0000680,FUN000959,I,15,niño,22.5
BU0002017,EN0000680,FUN000815,E,19,adulto,15.0
BU0002018,EN0000680,FUN000849,H,8,adulto,15.0
BU0002019,EN0000681,FUN000085,A,3,niño,10.0
BU0002020,EN0000681,FUN000107,Y,12,adulto,22.5
BU0002021,EN0000681,FUN000763,R,5,adulto,22.5
BU0002022,EN0000681,FUN000738,S,11,adulto,15.0
BU0002023,EN0000681,FUN000429,C,10,adulto,15.0
BU0002024,EN0000682,FUN000566,W,20,adulto,22.5
BU0002025,EN0000683,FUN000669,U,16,niño,10.0
BU0002026,EN0000683,FUN000307,M,13,niño,22.5
BU0002027,EN0000683,FUN000885,A,18,niño,30.0
BU0002028,EN0000683,FUN000341,R,18,niño,30.0
BU0002029,EN0000683,FUN000003,N,1,adulto,30.0
BU0002030,EN0000684,FUN000304,V,1,niño,22.5
BU0002031,EN0000684,FUN000197,A,13,adulto,10.0
BU0002032,EN0000685,FUN000888,B,16,niño,15.0
BU0002033,EN0000685,FUN000017,B,10,niño,10.0
BU0002034,EN0000685,FUN000141,P,20,niño,22.5
BU0002035,EN0000686,FUN000963,Z,6,niño,30.0
BU0002036,EN0000686,FUN000236,K,7,adulto,22.5
BU0002037,EN0000687,FUN000054,Z,17,adulto,10.0
BU0002038,EN0000687,FUN000339,R,11,adulto,22.5
BU0002039,EN0000687,FUN000855,P,4,adulto,30.0
BU0002040,EN0000688,FUN000056,J,4,niño,22.5
BU0002041,EN0000688,FUN000832,T,2,niño,30.0
BU0002042,EN0000689,FUN000694,A,18,adulto,30.0
BU0002043,EN0000690,FUN000834,K,16,adulto,30.0
BU0002044,EN0000690,FUN000623,V,1,adulto,10.0
BU0002045,EN0000690,FUN000405,H,9,niño,30.0
BU0002046,EN0000690,FUN000057,R,17,niño,15.0
BU0002047,EN0000691,FUN000951,E,9,niño,10.0
BU0002048,EN0000691,FUN000732,J,5,niño,10.0
BU0002049,EN0000691,FUN000306,Q,17,niño,22.5
BU0002050,EN0000691,FUN000906,E,9,niño,15.0
BU0002051,EN0000692,FUN000597,A,18,adulto,15.0
BU0002052,EN0000693,FUN000468,T,1,adulto,10.0
BU0002053,EN0000693,FUN000146,K,19,adulto,15.0
BU0002054,EN0000693,FUN000086,D,7,niño,30.0
BU0002055,EN0000693,FUN000423,Y,2,niño,22.5
BU0002056,EN0000693,FUN000187,T,19,adulto,30.0
BU0002057,EN0000694,FUN000442,F,5,adulto,15.0
BU0002058,EN0000694,FUN000485,E,11,niño,30.0
BU0002059,EN0000695,FUN000201,Z,12,niño,10.0
BU0002060,EN0000696,FUN000447,G,15,adulto,15.0
BU0002061,EN0000696,FUN000656,A,6,adulto,10.0
BU0002062,EN0000696,FUN000241,G,4,niño,10.0
BU0002063,EN0000696,FUN000634,G,17,niño,15.0
BU0002064,EN0000696,FUN000158,W,14,adulto,30.0
BU0002065,EN0000697,FUN000923,K,3,niño,15.0
BU0002066,EN0000697,FUN000743,H,12,adulto,22.5
BU0002067,EN0000697,FUN000557,Q,17,adulto,15.0
BU0002068,EN0000698,FUN000109,Z,19,adulto,10.0
BU0002069,EN0000698,FUN000148,H,7,niño,30.0
BU0002070,EN0000698,FUN000299,Z,8,niño,15.0
BU0002071,EN0000698,FUN000281,N,11,adulto,30.0
BU0002072,EN0000699,FUN000923,J,4,niño,22.5
BU0002073,EN0000700,FUN000887,X,19,adulto,10.0
BU0002074,EN0000701,FUN000847,W,20,niño,30.0
BU0002075,EN0000701,FUN000803,J,13,niño,30.0
BU0002076,EN0000701,FUN000720,D,17,niño,10.0
BU0002077,EN0000701,FUN000137,Q,20,adulto,22.5
BU0002078,EN0000702,FUN000141,X,6,niño,22.5
BU0002079,EN0000702,FUN000402,C,8,adulto,22.5
BU0002080,EN0000703,FUN000740,P,3,niño,30.0
BU0002081,EN0000703,FUN000319,O,11,adulto,10.0
BU0002082,EN0000703,FUN000399,F,8,niño,10.0
BU0002083,EN0000703,FUN000393,B,2,adulto,30.0
BU0002084,EN0000704,FUN000914,W,3,niño,22.5
BU0002085,EN0000704,FUN000984,Q,16,niño,15.0
BU0002086,EN0000704,FUN000928,R,20,niño,10.0
BU0002087,EN0000704,FUN000287,E,5,niño,30.0
BU0002088,EN0000704,FUN000374,L,3,niño,30.0
BU0002089,EN0000705,FUN000404,F,13,adulto,22.5
BU0002090,EN0000705,FUN000227,L,11,adulto,30.0
BU0002091,EN0000705,FUN000247,O,6,adulto,22.5
BU0002092,EN0000705,FUN000156,R,4,niño,15.0
BU0002093,EN0000705,FUN000511,X,2,niño,30.0
BU0002094,EN0000706,FUN000712,Y,3,niño,30.0
BU0002095,EN0000707,FUN000621,D,6,niño,22.5
BU0002096,EN0000707,FUN000886,R,15,niño,15.0
BU0002097,EN0000707,FUN000425,D,10,adulto,10.0
BU0002098,EN0000707,FUN000776,O,11,niño,30.0
BU0002099,EN0000708,FUN000932,C,9,adulto,22.5
BU0002100,EN0000708,FUN000507,U,20,niño,30.0
BU0002101,EN0000708,FUN000568,I,19,adulto,30.0
BU0002102,EN0000708,FUN000398,E,9,niño,15.0
BU0002103,EN0000708,FUN000609,Y,15,adulto,22.5
BU0002104,EN0000709,FUN000020,E,11,adulto,15.0
BU0002105,EN0000709,FUN000816,N,2,adulto,22.5
BU0002106,EN0000710,FUN000739,K,4,adulto,30.0
BU0002107,EN0000710,FUN000362,C,13,adulto,15.0
BU0002108,EN0000710,FUN000816,C,17,adulto,22.5
BU0002109,EN0000711,FUN000118,P,14,niño,15.0
BU0002110,EN0000711,FUN000132,K,4,adulto,22.5
BU0002111,EN0000711,FUN000642,I,1,niño,10.0
BU0002112,EN0000711,FUN000544,H,4,niño,22.5
BU0002113,EN0000712,FUN000177,Z,20,adulto,10.0
BU0002114,EN0000712,FUN000214,A,1,niño,10.0
BU0002115,EN0000712,FUN000800,P,9,adulto,10.0
BU0002116,EN0000712,FUN000024,S,16,niño,22.5
BU0002117,EN0000712,FUN000064,X,5,adulto,15.0
BU0002118,EN0000713,FUN000571,K,10,niño,22.5
BU0002119,EN0000713,FUN000347,N,16,niño,15.0
BU0002120,EN0000713,FUN000555,G,10,niño,15.0
BU0002121,EN0000714,FUN000303,R,8,adulto,22.5
BU0002122,EN0000714,FUN000262,D,12,niño,22.5
BU0002123,EN0000714,FUN000708,S,11,adulto,10.0
BU0002124,EN0000714,FUN000789,B,9,niño,15.0
BU0002125,EN0000715,FUN000944,X,17,niño,10.0
BU0002126,EN0000715,FUN000108,S,13,adulto,30.0
BU0002127,EN0000716,FUN000839,Q,5,adulto,10.0
BU0002128,EN0000716,FUN000191,A,2,adulto,30.0
BU0002129,EN0000716,FUN000420,O,20,niño,22.5
BU0002130,EN0000717,FUN000895,J,4,niño,30.0
BU0002131,EN0000717,FUN000696,J,16,adulto,22.5
BU0002132,EN0000717,FUN000491,W,11,niño,15.0
BU0002133,EN0000717,FUN000187,U,20,niño,22.5
BU0002134,EN0000717,FUN000374,T,18,niño,10.0
BU0002135,EN0000718,FUN000114,V,9,adulto,15.0
BU0002136,EN0000718,FUN000028,N,20,adulto,10.0
BU0002137,EN0000718,FUN000990,Y,11,adulto,30.0
BU0002138,EN0000719,FUN000002,T,1,niño,15.0
BU0002139,EN0000719,FUN000487,N,18,niño,15.0
BU0002140,EN0000720,FUN000523,A,4,niño,15.0
BU0002141,EN0000720,FUN000681,I,2,adulto,15.0
BU0002142,EN0000720,FUN000215,U,10,adulto,15.0
BU0002143,EN0000720,FUN000837,E,11,niño,22.5
BU0002144,EN0000720,FUN000145,G,3,adulto,30.0
BU0002145,EN0000721,FUN000221,X,1,adulto,10.0
BU0002146,EN0000721,FUN000391,L,18,adulto,22.5
BU0002147,EN0000721,FUN000698,U,13,adulto,15.0
BU0002148,EN0000721,FUN000918,B,11,adulto,10.0
BU0002149,EN0000722,FUN000586,M,14,niño,15.0
BU0002150,EN0000722,FUN000880,E,9,adulto,30.0
BU0002151,EN0000722,FUN000143,E,10,adulto,30.0
BU0002152,EN0000722,FUN000746,M,10,niño,15.0
BU0002153,EN0000723,FUN000494,Y,7,adulto,30.0
BU0002154,EN0000723,FUN000018,B,18,adulto,15.0
BU0002155,EN0000723,FUN000950,B,8,adulto,10.0
BU0002156,EN0000723,FUN000140,X,8,niño,10.0
BU0002157,EN0000724,FUN000191,W,2,adulto,10.0
BU0002158,EN0000725,FUN000117,Q,14,adulto,15.0
BU0002159,EN0000725,FUN000040,A,10,adulto,30.0
BU0002160,EN0000725,FUN000622,A,3,niño,22.5
BU0002161,EN0000726,FUN000742,H,8,niño,15.0
BU0002162,EN0000727,FUN000215,O,10,adulto,22.5
BU0002163,EN0000727,FUN000068,U,13,adulto,15.0
BU0002164,EN0000727,FUN000498,P,16,adulto,15.0
BU0002165,EN0000727,FUN000593,M,10,adulto,15.0
BU0002166,EN0000728,FUN000379,H,6,niño,10.0
BU0002167,EN0000728,FUN000186,X,1,niño,15.0
BU0002168,EN0000729,FUN000910,E,16,niño,22.5
BU0002169,EN0000729,FUN000082,J,8,niño,15.0
BU0002170,EN0000729,FUN000102,R,11,adulto,30.0
BU0002171,EN0000729,FUN000771,V,5,adulto,10.0
BU0002172,EN0000729,FUN000345,Y,9,adulto,15.0
BU0002173,EN0000730,FUN000476,L,20,niño,10.0
BU0002174,EN0000730,FUN000108,J,18,adulto,10.0
BU0002175,EN0000731,FUN000430,B,14,niño,10.0
BU0002176,EN0000731,FUN000671,K,8,niño,10.0
BU0002177,EN0000731,FUN000286,Q,18,adulto,15.0
BU0002178,EN0000731,FUN000665,S,1,adulto,15.0
BU0002179,EN0000731,FUN000146,N,17,adulto,15.0
BU0002180,EN0000732,FUN000941,K,13,niño,22.5
BU0002181,EN0000732,FUN000374,S,1,niño,30.0
BU0002182,EN0000732,FUN000371,U,13,adulto,15.0
BU0002183,EN0000733,FUN000366,X,18,niño,22.5
BU0002184,EN0000733,FUN000118,C,10,adulto,22.5
BU0002185,EN0000733,FUN000779,Z,3,niño,22.5
BU0002186,EN0000733,FUN000910,N,9,niño,22.5
BU0002187,EN0000733,FUN000627,R,5,niño,10.0
BU0002188,EN0000734,FUN000051,V,14,niño,15.0
BU0002189,EN0000734,FUN000809,I,5,niño,22.5
BU0002190,EN0000734,FUN000804,C,7,adulto,10.0
BU0002191,EN0000735,FUN000649,D,12,niño,22.5
BU0002192,EN0000735,FUN000485,E,11,adulto,15.0
BU0002193,EN0000735,FUN000638,P,2,niño,30.0
BU0002194,EN0000736,FUN000378,T,1,niño,15.0
BU0002195,EN0000737,FUN000271,H,11,adulto,22.5
BU0002196,EN0000737,FUN000641,U,15,niño,30.0
BU0002197,EN0000737,FUN000888,S,14,adulto,30.0
BU0002198,EN0000738,FUN000127,G,20,adulto,22.5
BU0002199,EN0000738,FUN000939,H,13,niño,22.5
BU0002200,EN0000739,FUN000457,Q,1,niño,10.0
BU0002201,EN0000739,FUN000675,F,16,adulto,30.0
BU0002202,EN0000739,FUN000883,R,13,niño,10.0
BU0002203,EN0000739,FUN000945,V,15,niño,15.0
BU0002204,EN0000739,FUN000663,J,12,adulto,10.0
BU0002205,EN0000740,FUN000068,B,18,adulto,15.0
BU0002206,EN0000740,FUN000633,N,14,adulto,22.5
BU0002207,EN0000740,FUN000893,G,17,niño,10.0
BU0002208,EN0000740,FUN000566,Z,20,niño,15.0
BU0002209,EN0000740,FUN000684,Y,6,niño,30.0
BU0002210,EN0000741,FUN000976,E,8,niño,10.0
BU0002211,EN0000741,FUN000680,L,8,adulto,10.0
BU0002212,EN0000741,FUN000153,R,1,niño,30.0
BU0002213,EN0000741,FUN000580,B,12,niño,10.0
BU0002214,EN0000741,FUN000320,R,1,niño,22.5
BU0002215,EN0000742,FUN000242,C,14,niño,15.0
BU0002216,EN0000742,FUN000685,M,16,niño,10.0
BU0002217,EN0000742,FUN000317,V,3,adulto,30.0
BU0002218,EN0000743,FUN000132,C,17,adulto,10.0
BU0002219,EN0000743,FUN000738,E,7,niño,15.0
BU0002220,EN0000744,FUN000101,J,17,adulto,15.0
BU0002221,EN0000744,FUN000112,J,3,adulto,30.0
BU0002222,EN0000745,FUN000725,U,5,adulto,15.0
BU0002223,EN0000745,FUN000063,M,10,adulto,22.5
BU0002224,EN0000745,FUN000801,D,18,niño,15.0
BU0002225,EN0000745,FUN000088,W,11,niño,22.5
BU0002226,EN0000746,FUN000850,J,9,niño,30.0
BU0002227,EN0000746,FUN000170,T,5,niño,22.5
BU0002228,EN0000746,FUN000316,T,13,adulto,10.0
BU0002229,EN0000747,FUN000813,X,13,adulto,15.0
BU0002230,EN0000747,FUN000933,Y,4,adulto,10.0
BU0002231,EN0000748,FUN000422,J,8,adulto,10.0
BU0002232,EN0000749,FUN000931,P,14,adulto,15.0
BU0002233,EN0000749,FUN000333,N,19,adulto,22.5
BU0002234,EN0000749,FUN000766,L,20,adulto,10.0
BU0002235,EN0000749,FUN000392,T,15,adulto,15.0
BU0002236,EN0000749,FUN000474,K,1,niño,10.0
BU0002237,EN0000750,FUN000775,V,15,adulto,30.0
BU0002238,EN0000750,FUN000962,P,6,niño,22.5
BU0002239,EN0000750,FUN000156,W,7,adulto,30.0
BU0002240,EN0000750,FUN000620,J,16,niño,15.0
BU0002241,EN0000751,FUN000426,U,12,adulto,10.0
BU0002242,EN0000751,FUN000363,B,17,adulto,15.0
BU0002243,EN0000751,FUN000632,T,18,niño,22.5
BU0002244,EN0000751,FUN000414,F,10,niño,15.0
BU0002245,EN0000751,FUN000450,J,12,adulto,22.5
BU0002246,EN0000752,FUN000471,R,20,adulto,30.0
BU0002247,EN0000752,FUN000683,W,12,niño,30.0
BU0002248,EN0000753,FUN000984,Q,15,adulto,22.5
BU0002249,EN0000753,FUN000142,O,2,adulto,22.5
BU0002250,EN0000753,FUN000368,D,19,adulto,22.5
BU0002251,EN0000753,FUN000460,C,19,adulto,15.0
BU0002252,EN0000754,FUN000065,O,8,niño,15.0
BU0002253,EN0000754,FUN000746,A,15,adulto,22.5
BU0002254,EN0000754,FUN000752,V,20,adulto,30.0
BU0002255,EN0000755,FUN000511,H,17,adulto,22.5
BU0002256,EN0000755,FUN000600,I,11,niño,10.0
BU0002257,EN0000755,FUN000781,E,20,adulto,10.0
BU0002258,EN0000755,FUN000139,F,13,adulto,15.0
BU0002259,EN0000755,FUN000366,G,2,adulto,15.0
BU0002260,EN0000756,FUN000168,L,12,adulto,10.0
BU0002261,EN0000756,FUN000952,D,19,niño,15.0
BU0002262,EN0000756,FUN000147,O,3,niño,15.0
BU0002263,EN0000756,FUN000149,C,8,niño,30.0
BU0002264,EN0000757,FUN000133,I,19,niño,22.5
BU0002265,EN0000757,FUN000674,B,13,niño,22.5
BU0002266,EN0000757,FUN000643,H,18,adulto,10.0
BU0002267,EN0000757,FUN000339,G,4,niño,15.0
BU0002268,EN0000758,FUN000024,U,3,niño,22.5
BU0002269,EN0000758,FUN000895,V,20,niño,10.0
BU0002270,EN0000758,FUN000979,G,3,adulto,30.0
BU0002271,EN0000759,FUN000404,S,9,adulto,22.5
BU0002272,EN0000759,FUN000911,F,13,adulto,15.0
BU0002273,EN0000759,FUN000788,R,19,niño,10.0
BU0002274,EN0000759,FUN000613,S,18,niño,22.5
BU0002275,EN0000759,FUN000857,A,11,niño,10.0
BU0002276,EN0000760,FUN000450,P,15,niño,30.0
BU0002277,EN0000760,FUN000763,R,18,niño,30.0
BU0002278,EN0000760,FUN000357,F,14,niño,30.0
BU0002279,EN0000760,FUN000760,K,18,adulto,22.5
BU0002280,EN0000761,FUN000458,F,9,adulto,15.0
BU0002281,EN0000761,FUN000330,L,9,niño,22.5
BU0002282,EN0000761,FUN000178,I,3,adulto,10.0
BU0002283,EN0000762,FUN000544,D,9,niño,15.0
BU0002284,EN0000762,FUN000105,C,10,adulto,30.0
BU0002285,EN0000762,FUN000378,Y,4,niño,15.0
BU0002286,EN0000762,FUN000237,M,4,niño,30.0
BU0002287,EN0000762,FUN000898,P,14,niño,22.5
BU0002288,EN0000763,FUN000033,O,10,niño,15.0
BU0002289,EN0000763,FUN000622,A,16,niño,22.5
BU0002290,EN0000764,FUN000299,W,20,niño,30.0
BU0002291,EN0000764,FUN000544,Q,8,adulto,15.0
BU0002292,EN0000764,FUN000215,D,4,niño,15.0
BU0002293,EN0000764,FUN000814,K,16,adulto,10.0
BU0002294,EN0000765,FUN000236,K,5,adulto,30.0
BU0002295,EN0000765,FUN000574,F,6,adulto,22.5
BU0002296,EN0000765,FUN000987,O,11,adulto,15.0
BU0002297,EN0000765,FUN000050,J,14,adulto,10.0
BU0002298,EN0000766,FUN000673,Q,1,adulto,10.0
BU0002299,EN0000767,FUN000901,Y,7,adulto,15.0
BU0002300,EN0000767,FUN000925,L,18,niño,10.0
BU0002301,EN0000767,FUN000228,Y,12,adulto,10.0
BU0002302,EN0000768,FUN000795,X,19,adulto,30.0
BU0002303,EN0000768,FUN000882,V,16,niño,15.0
BU0002304,EN0000769,FUN000510,J,16,adulto,10.0
BU0002305,EN0000769,FUN000463,J,3,niño,22.5
BU0002306,EN0000770,FUN000814,T,7,adulto,15.0
BU0002307,EN0000771,FUN000507,Z,11,niño,22.5
BU0002308,EN0000771,FUN000661,G,17,niño,30.0
BU0002309,EN0000771,FUN000635,G,1,niño,15.0
BU0002310,EN0000771,FUN000741,O,16,adulto,10.0
BU0002311,EN0000771,FUN000436,G,4,adulto,15.0
BU0002312,EN0000772,FUN000009,R,16,niño,10.0
BU0002313,EN0000773,FUN000634,G,18,niño,30.0
BU0002314,EN0000773,FUN000440,W,15,niño,10.0
BU0002315,EN0000774,FUN000213,M,3,adulto,10.0
BU0002316,EN0000774,FUN000931,N,6,niño,15.0
BU0002317,EN0000774,FUN000270,F,3,niño,22.5
BU0002318,EN0000774,FUN000681,L,6,niño,30.0
BU0002319,EN0000774,FUN000942,Y,1,adulto,10.0
BU0002320,EN0000775,FUN000340,L,19,adulto,30.0
BU0002321,EN0000775,FUN000177,M,9,adulto,10.0
BU0002322,EN0000775,FUN000592,J,11,niño,15.0
BU0002323,EN0000776,FUN000289,S,12,adulto,15.0
BU0002324,EN0000776,FUN000531,Z,20,adulto,15.0
BU0002325,EN0000776,FUN000898,Y,17,niño,22.5
BU0002326,EN0000777,FUN000624,F,10,adulto,22.5
BU0002327,EN0000777,FUN000963,N,7,adulto,10.0
BU0002328,EN0000777,FUN000008,S,9,adulto,15.0
BU0002329,EN0000778,FUN000975,T,11,niño,15.0
BU0002330,EN0000778,FUN000762,T,2,niño,30.0
BU0002331,EN0000779,FUN000319,I,4,niño,22.5
BU0002332,EN0000779,FUN000038,S,19,niño,22.5
BU0002333,EN0000779,FUN000937,N,11,adulto,22.5
BU0002334,EN0000779,FUN000713,X,19,niño,30.0
BU0002335,EN0000780,FUN000191,V,13,adulto,15.0
BU0002336,EN0000780,FUN000901,H,8,adulto,10.0
BU0002337,EN0000780,FUN000985,I,2,niño,10.0
BU0002338,EN0000781,FUN000936,R,18,niño,30.0
BU0002339,EN0000781,FUN000796,G,17,adulto,10.0
BU0002340,EN0000781,FUN000388,U,5,niño,22.5
BU0002341,EN0000781,FUN000162,D,20,niño,30.0
BU0002342,EN0000781,FUN000444,S,1,niño,22.5
BU0002343,EN0000782,FUN000675,U,4,adulto,30.0
BU0002344,EN0000783,FUN000764,H,14,niño,15.0
BU0002345,EN0000783,FUN000103,P,1,adulto,22.5
BU0002346,EN0000783,FUN000173,X,11,adulto,10.0
BU0002347,EN0000783,FUN000228,F,16,adulto,15.0
BU0002348,EN0000784,FUN000405,E,19,adulto,15.0
BU0002349,EN0000785,FUN000578,Z,19,adulto,10.0
BU0002350,EN0000785,FUN000501,Q,11,niño,30.0
BU0002351,EN0000785,FUN000769,U,20,adulto,15.0
BU0002352,EN0000785,FUN000920,B,15,niño,10.0
